Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10014;25;64
Rust(Stadt);102;2021;1253;5;21
Eisenstadt-Umgebung;103;44488;28322;75;135
Güssing;104;25809;15993;101;95
Jennersdorf;105;17216;9802;44;46
Mattersburg;106;40731;25742;87;66
Neusiedl am See;107;61358;40012;85;182
Oberpullendorf;108;37556;23550;68;70
Oberwart;109;54682;33054;144;117
Klagenfurt Stadt;201;103297;57396;300;146
Villach Stadt;202;64125;34840;174;69
Hermagor;203;18069;10500;66;61
Klagenfurt Land;204;61114;34910;127;96
Sankt Veit an der Glan;205;53953;32072;167;51
Spittal an der Drau;206;75725;43604;276;134
Villach Land;207;65635;37718;205;54
Völkermarkt;208;41947;25740;121;43
Wolfsberg;209;52352;29731;201;75
Feldkirchen;210;29949;16950;83;25
Krems an der Donau(Stadt);301;24930;14981;74;60
Sankt Pölten(Stadt);302;56697;36092;146;125
Waidhofen an der Ybbs(Stadt);303;11187;7791;58;8
Wiener Neustadt(Stadt);304;47407;29879;214;117
Amstetten;305;117442;86108;309;255
Baden;306;148765;94487;358;419
Bruck an der Leitha;307;107297;69213;220;431
Gänserndorf;308;107504;66451;212;305
Gmünd;309;36152;21879;157;88
Hollabrunn;310;51879;31111;109;132
Horn;311;30875;18371;60;83
Korneuburg;312;92442;59009;145;381
Krems(Land);313;56840;37036;106;139
Lilienfeld;314;25491;17002;110;26
Melk;315;78779;57106;369;203
Mistelbach;316;76641;47017;107;229
Mödling;317;120412;75711;295;490
Neunkirchen;318;87048;55199;250;204
Sankt Pölten(Land);319;133497;90041;336;362
Scheibbs;320;41711;30439;96;58
Tulln;321;107723;67801;214;344
Waidhofen an der Thaya;322;25644;16222;79;67
Wiener Neustadt(Land);323;80020;51958;217;147
Zwettl;325;41757;28775;84;73
Linz(Stadt);401;208445;121126;462;488
Steyr(Stadt);402;37915;22218;75;83
Wels(Stadt);403;63542;38568;163;109
Braunau am Inn;404;108388;74659;266;245
Eferding;405;33715;22359;79;83
Freistadt;406;67638;46767;192;109
Gmunden;407;102765;68207;252;226
Grieskirchen;408;65929;46028;152;168
Kirchdorf an der Krems;409;57882;37935;160;132
Linz-Land;410;154320;96848;290;347
Perg;411;69905;48496;152;164
Ried im Innkreis;412;62535;43282;170;247
Rohrbach;413;57034;39193;164;140
Schärding;414;57750;38781;156;136
Steyr-Land;415;61494;41528;154;138
Urfahr-Umgebung;416;87466;59992;160;207
Vöcklabruck;417;139989;96497;336;317
Wels-Land;418;75514;52035;120;266
Salzburg(Stadt);501;155743;99707;325;325
Hallein;502;61262;44782;144;120
Salzburg-Umgebung;503;155982;113949;314;347
Sankt Johann im Pongau;504;81962;56152;184;134
Tamsweg;505;20327;13653;68;29
Zell am See;506;89017;55306;196;206
Graz(Stadt);601;293929;166668;582;769
Deutschlandsberg;603;61092;35498;180;80
Graz-Umgebung;606;161131;96007;431;426
Leibnitz;610;86399;51452;192;164
Leoben;611;59341;30539;193;64
Liezen;612;79739;45209;226;92
Murau;614;27343;14850;59;23
Voitsberg;616;51165;27729;190;104
Weiz;617;91844;55389;259;107
Murtal;620;71398;38250;293;81
Bruck-Mürzzuschlag;621;98394;50153;357;149
Hartberg-Fürstenfeld;622;91091;53597;302;140
Südoststeiermark;623;84024;48753;295;86
Innsbruck-Stadt;701;130599;83143;254;317
Imst;702;61843;41903;95;100
Innsbruck-Land;703;183827;121190;284;492
Kitzbühel;704;65482;40785;98;157
Kufstein;705;112301;73726;245;216
Landeck;706;44681;31461;92;113
Lienz;707;48854;33171;146;52
Reutte;708;33427;21167;29;40
Schwaz;709;85478;52628;218;164
Bludenz;801;64943;42467;96;61
Bregenz;802;136369;84276;238;214
Dornbirn;803;91344;58094;170;139
Feldkirch;804;110547;71316;177;135
Wien;900;1951354;1321620;4595;8169
