Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1066;11;6
Rust(Stadt);102;2000;85;0;0
Eisenstadt-Umgebung;103;43861;2773;26;57
Güssing;104;25770;2039;59;13
Jennersdorf;105;17109;1407;26;39
Mattersburg;106;40316;2762;35;36
Neusiedl am See;107;60397;3684;45;58
Oberpullendorf;108;37453;2546;41;28
Oberwart;109;54209;4003;95;47
Klagenfurt Stadt;201;101765;7459;162;180
Villach Stadt;202;63236;4559;73;89
Hermagor;203;18052;2069;30;21
Klagenfurt Land;204;60503;4600;69;66
Sankt Veit an der Glan;205;53880;4427;102;39
Spittal an der Drau;206;75628;6878;126;118
Villach Land;207;64920;5035;91;89
Völkermarkt;208;41834;3896;64;26
Wolfsberg;209;52488;3898;75;95
Feldkirchen;210;29783;2712;53;22
Krems an der Donau(Stadt);301;24837;1749;31;21
Sankt Pölten(Stadt);302;55878;4652;65;63
Waidhofen an der Ybbs(Stadt);303;11134;1010;15;12
Wiener Neustadt(Stadt);304;46456;4534;88;48
Amstetten;305;116592;11573;133;295
Baden;306;147113;11783;141;154
Bruck an der Leitha;307;105507;7364;94;156
Gänserndorf;308;105824;7044;73;128
Gmünd;309;36275;2939;48;28
Hollabrunn;310;51332;2902;56;21
Horn;311;30838;1812;27;21
Korneuburg;312;91777;5172;52;99
Krems(Land);313;56559;3889;42;45
Lilienfeld;314;25474;2046;50;32
Melk;315;78281;6844;106;197
Mistelbach;316;75655;4290;34;71
Mödling;317;119240;7564;127;88
Neunkirchen;318;86323;6872;104;95
Sankt Pölten(Land);319;132064;9305;144;122
Scheibbs;320;41567;4503;47;139
Tulln;321;105762;6344;99;100
Waidhofen an der Thaya;322;25531;1859;14;50
Wiener Neustadt(Land);323;79033;6175;96;85
Zwettl;325;41827;3593;39;27
Linz(Stadt);401;206537;17751;246;402
Steyr(Stadt);402;37952;3112;22;95
Wels(Stadt);403;62654;7005;91;115
Braunau am Inn;404;106492;11731;117;396
Eferding;405;33368;3335;37;53
Freistadt;406;66922;6181;94;107
Gmunden;407;102102;9170;115;223
Grieskirchen;408;65137;6041;77;105
Kirchdorf an der Krems;409;57163;5271;87;133
Linz-Land;410;152391;13070;99;349
Perg;411;69241;6759;78;119
Ried im Innkreis;412;61850;7180;103;131
Rohrbach;413;56623;5569;100;50
Schärding;414;57438;6059;75;105
Steyr-Land;415;60936;5220;74;121
Urfahr-Umgebung;416;86235;7019;76;142
Vöcklabruck;417;137993;13344;166;202
Wels-Land;418;74574;6967;65;128
Salzburg(Stadt);501;155416;14572;149;278
Hallein;502;60992;7603;68;186
Salzburg-Umgebung;503;154624;14878;134;394
Sankt Johann im Pongau;504;81392;10620;115;86
Tamsweg;505;20118;2652;43;60
Zell am See;506;88168;8407;111;39
Graz(Stadt);601;291134;20738;327;492
Deutschlandsberg;603;60871;4548;113;86
Graz-Umgebung;606;157853;10390;258;208
Leibnitz;610;85294;6519;113;98
Leoben;611;59151;3757;113;82
Liezen;612;79592;6437;117;203
Murau;614;27449;2141;30;11
Voitsberg;616;50947;3854;123;57
Weiz;617;90916;7081;150;167
Murtal;620;71356;5720;175;110
Bruck-Mürzzuschlag;621;98054;6875;253;139
Hartberg-Fürstenfeld;622;90619;8051;192;116
Südoststeiermark;623;83841;6642;175;138
Innsbruck-Stadt;701;131059;11271;108;175
Imst;702;60922;5962;41;37
Innsbruck-Land;703;181698;15558;138;182
Kitzbühel;704;64676;5029;43;47
Kufstein;705;111080;10676;142;98
Landeck;706;44346;4029;49;56
Lienz;707;48814;6279;43;34
Reutte;708;33054;2367;6;12
Schwaz;709;84456;9528;132;81
Bludenz;801;64368;4863;51;34
Bregenz;802;135310;11471;111;89
Dornbirn;803;90502;8748;80;49
Feldkirch;804;109057;9458;79;89
Wien;900;1920949;169568;2455;2834
