Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10671;25;14
Rust(Stadt);102;2021;1323;5;2
Eisenstadt-Umgebung;103;44488;30153;78;36
Güssing;104;25809;16908;101;7
Jennersdorf;105;17216;10080;44;4
Mattersburg;106;40731;26946;88;24
Neusiedl am See;107;61358;42672;85;47
Oberpullendorf;108;37556;25124;68;18
Oberwart;109;54682;34706;145;35
Klagenfurt Stadt;201;103297;59421;303;34
Villach Stadt;202;64125;35762;174;34
Hermagor;203;18069;10709;66;7
Klagenfurt Land;204;61114;36015;127;14
Sankt Veit an der Glan;205;53953;33068;167;14
Spittal an der Drau;206;75725;44621;275;26
Villach Land;207;65635;38617;204;17
Völkermarkt;208;41947;26640;121;13
Wolfsberg;209;52352;30363;203;8
Feldkirchen;210;29949;17375;83;8
Krems an der Donau(Stadt);301;24930;15866;75;8
Sankt Pölten(Stadt);302;56697;37946;146;41
Waidhofen an der Ybbs(Stadt);303;11187;8132;59;5
Wiener Neustadt(Stadt);304;47407;31121;223;36
Amstetten;305;117442;90114;309;41
Baden;306;148765;99773;364;136
Bruck an der Leitha;307;107297;74041;220;92
Gänserndorf;308;107504;70887;248;107
Gmünd;309;36152;23150;158;24
Hollabrunn;310;51879;32869;116;22
Horn;311;30875;19203;60;12
Korneuburg;312;92442;63344;145;87
Krems(Land);313;56840;38834;153;19
Lilienfeld;314;25491;17769;111;15
Melk;315;78779;59520;478;40
Mistelbach;316;76641;50140;107;60
Mödling;317;120412;81523;308;115
Neunkirchen;318;87048;57641;251;78
Sankt Pölten(Land);319;133497;95086;336;105
Scheibbs;320;41711;31526;98;13
Tulln;321;107723;71836;214;86
Waidhofen an der Thaya;322;25644;17084;80;10
Wiener Neustadt(Land);323;80020;54117;218;49
Zwettl;325;41757;30205;84;35
Linz(Stadt);401;208445;127118;474;109
Steyr(Stadt);402;37915;23369;84;20
Wels(Stadt);403;63542;40368;165;53
Braunau am Inn;404;108388;77145;269;27
Eferding;405;33715;23381;81;14
Freistadt;406;67638;48521;202;21
Gmunden;407;102765;71095;256;41
Grieskirchen;408;65929;47876;158;17
Kirchdorf an der Krems;409;57882;39524;167;29
Linz-Land;410;154320;101152;295;68
Perg;411;69905;50752;155;14
Ried im Innkreis;412;62535;44950;170;16
Rohrbach;413;57034;40774;165;6
Schärding;414;57750;39920;156;11
Steyr-Land;415;61494;43465;158;22
Urfahr-Umgebung;416;87466;62718;161;23
Vöcklabruck;417;139989;100257;340;45
Wels-Land;418;75514;54488;123;32
Salzburg(Stadt);501;155743;103521;341;72
Hallein;502;61262;45956;148;23
Salzburg-Umgebung;503;155982;117561;318;45
Sankt Johann im Pongau;504;81962;57525;184;15
Tamsweg;505;20327;13940;68;2
Zell am See;506;89017;56663;201;21
Graz(Stadt);601;293929;173561;608;109
Deutschlandsberg;603;61092;36395;184;8
Graz-Umgebung;606;161131;99829;441;60
Leibnitz;610;86399;53418;194;27
Leoben;611;59341;31733;197;9
Liezen;612;79739;46793;229;17
Murau;614;27343;15154;60;6
Voitsberg;616;51165;28361;191;5
Weiz;617;91844;56807;259;23
Murtal;620;71398;39298;294;22
Bruck-Mürzzuschlag;621;98394;51804;359;26
Hartberg-Fürstenfeld;622;91091;55140;311;19
Südoststeiermark;623;84024;50413;295;31
Innsbruck-Stadt;701;130599;86460;261;54
Imst;702;61843;43162;103;26
Innsbruck-Land;703;183827;126020;293;88
Kitzbühel;704;65482;42009;102;13
Kufstein;705;112301;75584;256;17
Landeck;706;44681;32275;93;9
Lienz;707;48854;33965;148;9
Reutte;708;33427;21689;34;23
Schwaz;709;85478;54213;222;16
Bludenz;801;64943;43353;98;1
Bregenz;802;136369;86041;242;7
Dornbirn;803;91344;59495;171;4
Feldkirch;804;110547;72692;179;6
Wien;900;1951354;1414692;4786;2272
