Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"316,70",369,"4880,70",5687
Baden,Niederösterreich,"158,10",232,"2738,00",4018
Bludenz,Vorarlberg,"160,70",103,"4236,70",2716
Braunau am Inn,Oberösterreich,"186,60",197,"3907,00",4124
Bregenz,Vorarlberg,"161,50",218,"4322,60",5835
Bruck an der Leitha,Niederösterreich,"100,30",104,"2562,30",2658
Bruck-Mürzzuschlag,Steiermark,"161,10",159,"3502,60",3457
Deutschlandsberg,Steiermark,"348,30",212,"2714,10",1652
Dornbirn,Vorarlberg,209,188,"5277,40",4745
Eferding,Oberösterreich,"123,60",41,"5967,80",1980
Eisenstadt,Burgenland,"141,70",21,"3057,50",453
Eisenstadt-Umgebung,Burgenland,"99,50",43,"2726,90",1179
Feldkirch,Vorarlberg,"202,5",219,"4603,60",4978
Feldkirchen,Kärnten,"331,1",99,"3859,30",1154
Freistadt,Oberösterreich,"149,6",100,5114,3419
Gänserndorf,Niederösterreich,"137,4",144,"1971,70",2066
Gmünd,Niederösterreich,"155,9",57,3825,1398
Gmunden,Oberösterreich,"282,7",288,4137,4214
Graz,Steiermark,"143,3",417,"2935,70",8545
Graz-Umgebung,Steiermark,"156,3",244,"2851,90",4451
Grieskirchen,Oberösterreich,"138,7",90,"5516,80",3579
Güssing,Burgenland,"280,2",72,"3432,00",882
Hallein,Salzburg,"272,9",166,"5571,80",3389
Hartberg-Fürstenfeld,Steiermark,"250,5",227,3807,3449
Hermagor,Kärnten,"459,7",83,"4287,10",774
Hollabrunn,Niederösterreich,"58,8",30,"2200,50",1123
Horn,Niederösterreich,"74,30",23,"1903,90",589
Imst,Tirol,"190,2",115,"4653,20",2814
Innsbruck-Land,Tirol,"141,9",256,"4766,30",8601
Innsbruck-Stadt,Tirol,"93,2",123,"4715,00",6222
Jennersdorf,Burgenland,"163,8",28,"3526,90",603
Kirchdorf an der Krems,Oberösterreich,"233,00",133,"3828,60",2185
Kitzbühel,Tirol,159,102,"3936,50",2526
Klagenfurt Land,Kärnten,"251,6",151,3491,2095
Klagenfurt Stadt,Kärnten,"166,8",169,"3520,20",3566
Korneuburg,Niederösterreich,"86,60",79,"2402,10",2192
Krems (Land),Niederösterreich,"74,4",42,"3266,20",1845
