Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10276;25;70
Rust(Stadt);102;2021;1287;5;12
Eisenstadt-Umgebung;103;44488;29033;76;243
Güssing;104;25809;16434;101;150
Jennersdorf;105;17216;9927;44;32
Mattersburg;106;40731;26219;87;161
Neusiedl am See;107;61358;40883;85;364
Oberpullendorf;108;37556;24117;68;291
Oberwart;109;54682;33755;144;203
Klagenfurt Stadt;201;103297;58134;301;294
Villach Stadt;202;64125;35165;174;123
Hermagor;203;18069;10603;66;19
Klagenfurt Land;204;61114;35270;127;118
Sankt Veit an der Glan;205;53953;32474;167;155
Spittal an der Drau;206;75725;44088;276;176
Villach Land;207;65635;38015;205;109
Völkermarkt;208;41947;26038;121;113
Wolfsberg;209;52352;29956;201;71
Feldkirchen;210;29949;17116;83;80
Krems an der Donau(Stadt);301;24930;15301;75;95
Sankt Pölten(Stadt);302;56697;36852;146;281
Waidhofen an der Ybbs(Stadt);303;11187;7893;58;59
Wiener Neustadt(Stadt);304;47407;30358;217;168
Amstetten;305;117442;87650;309;606
Baden;306;148765;96445;358;650
Bruck an der Leitha;307;107297;71248;220;824
Gänserndorf;308;107504;68123;215;690
Gmünd;309;36152;22471;157;205
Hollabrunn;310;51879;31782;113;315
Horn;311;30875;18775;60;158
Korneuburg;312;92442;60794;145;638
Krems(Land);313;56840;37725;107;241
Lilienfeld;314;25491;17276;110;106
Melk;315;78779;58116;420;363
Mistelbach;316;76641;48418;107;462
Mödling;317;120412;77855;302;684
Neunkirchen;318;87048;56071;250;303
Sankt Pölten(Land);319;133497;92118;336;660
Scheibbs;320;41711;30754;97;135
Tulln;321;107723;69398;214;532
Waidhofen an der Thaya;322;25644;16615;80;167
Wiener Neustadt(Land);323;80020;52751;217;295
Zwettl;325;41757;29320;84;212
Linz(Stadt);401;208445;123760;467;901
Steyr(Stadt);402;37915;22627;77;147
Wels(Stadt);403;63542;39277;163;214
Braunau am Inn;404;108388;75907;266;389
Eferding;405;33715;22867;79;163
Freistadt;406;67638;47611;194;238
Gmunden;407;102765;69540;254;554
Grieskirchen;408;65929;47002;154;291
Kirchdorf an der Krems;409;57882;38599;160;222
Linz-Land;410;154320;98791;292;600
Perg;411;69905;49626;153;332
Ried im Innkreis;412;62535;44170;170;263
Rohrbach;413;57034;40015;165;284
Schärding;414;57750;39336;156;151
Steyr-Land;415;61494;42349;155;279
Urfahr-Umgebung;416;87466;61278;160;392
Vöcklabruck;417;139989;98183;339;523
Wels-Land;418;75514;53123;121;331
Salzburg(Stadt);501;155743;101568;327;542
Hallein;502;61262;45371;145;188
Salzburg-Umgebung;503;155982;115728;314;576
Sankt Johann im Pongau;504;81962;56883;184;201
Tamsweg;505;20327;13744;68;31
Zell am See;506;89017;55992;198;214
Graz(Stadt);601;293929;169670;587;929
Deutschlandsberg;603;61092;35871;182;108
Graz-Umgebung;606;161131;97676;433;459
Leibnitz;610;86399;52311;192;253
Leoben;611;59341;30918;193;167
Liezen;612;79739;45810;226;250
Murau;614;27343;14930;59;26
Voitsberg;616;51165;28001;190;71
Weiz;617;91844;56019;259;207
Murtal;620;71398;38625;294;150
Bruck-Mürzzuschlag;621;98394;50773;358;220
Hartberg-Fürstenfeld;622;91091;54324;303;224
Südoststeiermark;623;84024;49495;295;225
Innsbruck-Stadt;701;130599;84741;255;486
Imst;702;61843;42538;98;204
Innsbruck-Land;703;183827;123566;285;820
Kitzbühel;704;65482;41435;98;188
Kufstein;705;112301;74699;246;319
Landeck;706;44681;31918;93;117
Lienz;707;48854;33471;146;121
Reutte;708;33427;21369;29;66
Schwaz;709;85478;53556;218;276
Bludenz;801;64943;42889;96;136
Bregenz;802;136369;85175;238;302
Dornbirn;803;91344;58751;170;192
Feldkirch;804;110547;71971;179;199
Wien;900;1951354;1358657;4636;12438
