Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"62,7",73,"8443,20",9838
Baden,Niederösterreich,"31,3",46,"6656,90",9769
Bludenz,Vorarlberg,"90,5",58,"6406,50",4107
Braunau am Inn,Oberösterreich,"80,5",85,"8517,00",8990
Bregenz,Vorarlberg,"134,8",182,"7031,00",9491
Bruck an der Leitha,Niederösterreich,"47,2",49,"5784,00",6000
Bruck-Mürzzuschlag,Steiermark,"66,9",66,"6063,00",5984
Deutschlandsberg,Steiermark,"105,1",64,"6560,20",3993
Dornbirn,Vorarlberg,"120,1",108,"8310,30",7472
Eferding,Oberösterreich,"75,4",25,"8324,80",2762
Eisenstadt,Burgenland,"60,7",9,"6634,70",983
Eisenstadt-Umgebung,Burgenland,"46,3",20,"5396,00",2333
Feldkirch,Vorarlberg,"112,8",122,"7484,30",8093
Feldkirchen,Kärnten,"103,7",31,"7946,00",2376
Freistadt,Oberösterreich,"70,3",47,"8148,20",5448
Gänserndorf,Niederösterreich,"55,4",58,"5484,70",5747
Gmünd,Niederösterreich,"32,8",12,"7323,60",2677
Gmunden,Oberösterreich,"74,6",76,"7567,30",7708
Graz,Steiermark,"87,3",254,"5472,90",15930
Graz-Umgebung,Steiermark,"105,7",165,"5519,30",8614
Grieskirchen,Oberösterreich,"46,2",30,"7961,50",5165
Güssing,Burgenland,"38,9",10,"7062,50",1815
Hallein,Salzburg,"129,9",79,"10875,60",6615
Hartberg-Fürstenfeld,Steiermark,"72,8",66,"7963,00",7215
Hermagor,Kärnten,"27,7",5,"10374,40",1873
Hollabrunn,Niederösterreich,"56,8",29,"5049,70",2577
Horn,Niederösterreich,"64,6",20,"4890,70",1513
Imst,Tirol,"277,8",168,"8421,80",5093
Innsbruck-Land,Tirol,"78,7",142,"7459,00",13460
Innsbruck-Stadt,Tirol,"97,8",129,"7189,20",9487
Jennersdorf,Burgenland,"5,8",1,"7562,70",1293
Kirchdorf an der Krems,Oberösterreich,"105,1",60,"7313,70",4174
Kitzbühel,Tirol,"73,2",47,"6872,60",4410
Klagenfurt Land,Kärnten,"56,7",34,"6906,70",4145
Klagenfurt Stadt,Kärnten,"61,2",62,"6070,10",6149
Korneuburg,Niederösterreich,"43,8",40,"4693,50",4283
Krems (Land),Niederösterreich,"93,8",53,"5783,60",3267
Krems an der Donau,Niederösterreich,32,8,"5448,20",1364
Kufstein,Tirol,"51,7",57,"8448,90",9318
Landeck,Tirol,"123,9",55,"8146,70",3616
Leibnitz,Steiermark,"67,3",57,"6868,00",5821
Leoben,Steiermark,57,34,"5559,50",3319
Lienz,Tirol,"59,5",29,"10782,10",5255
Liezen,Steiermark,"66,5",53,"6778,20",5399
Lilienfeld,Niederösterreich,"116,9",30,"6353,50",1630
Linz,Oberösterreich,"84,2",174,"6510,30",13450
Linz-Land,Oberösterreich,"77,3",117,"6630,70",10037
Mattersburg,Burgenland,"52,4",21,"5616,60",2249
Melk,Niederösterreich,"49,9",39,"7280,90",5693
Mistelbach,Niederösterreich,"25,1",19,"4901,80",3707
Mödling,Niederösterreich,"49,5",59,"5325,10",6343
Murau,Steiermark,"116,2",32,"7098,00",1955
Murtal,Steiermark,"160,4",115,"6912,30",4956
Neunkirchen,Niederösterreich,"37,1",32,"6832,10",5899
Neusiedl am See,Burgenland,45,27,"5379,20",3227
Oberpullendorf,Burgenland,"13,4",5,"5922,30",2214
Oberwart,Burgenland,"29,5",16,"6654,10",3606
Perg,Oberösterreich,"84,1",58,"8360,40",5766
