Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"190,5",222,"8177,10",9528
Baden,Niederösterreich,"144,5",212,"6470,80",9496
Bludenz,Vorarlberg,"159,1",102,"6122,60",3925
Braunau am Inn,Oberösterreich,"272,8",288,"8114,40",8565
Bregenz,Vorarlberg,"285,2",385,"6445,10",8700
Bruck an der Leitha,Niederösterreich,"150,4",156,"5572,90",5781
Bruck-Mürzzuschlag,Steiermark,"110,4",109,"5858,30",5782
Deutschlandsberg,Steiermark,"259,6",158,"6054,20",3685
Dornbirn,Vorarlberg,"265,8",239,"7772,00",6988
Eferding,Oberösterreich,"99,5",33,"8062,60",2675
Eisenstadt,Burgenland,"87,7",13,"6236,50",924
Eisenstadt-Umgebung,Burgenland,"113,3",49,"5252,60",2271
Feldkirch,Vorarlberg,"210,9",228,"6965,50",7532
Feldkirchen,Kärnten,"180,6",54,"7471,10",2234
Freistadt,Oberösterreich,163,109,"7820,70",5229
Gänserndorf,Niederösterreich,"156,5",164,"5270,90",5523
Gmünd,Niederösterreich,"106,7",39,"7151,30",2614
Gmunden,Oberösterreich,"121,7",124,"7349,40",7486
Graz,Steiermark,"200,3",583,"5133,10",14941
Graz-Umgebung,Steiermark,"160,8",251,"5165,60",8062
Grieskirchen,Oberösterreich,"166,5",108,"7691,70",4990
Güssing,Burgenland,"105,1",27,"6918,60",1778
Hallein,Salzburg,"297,6",181,"10267,30",6245
Hartberg-Fürstenfeld,Steiermark,"186,5",169,"7530,40",6823
Hermagor,Kärnten,"33,2",6,"10274,70",1855
Hollabrunn,Niederösterreich,"86,2",44,"4808,70",2454
Horn,Niederösterreich,"190,7",59,"4612,70",1427
Imst,Tirol,"264,6",160,"7634,70",4617
Innsbruck-Land,Tirol,"215,6",389,"7087,20",12789
Innsbruck-Stadt,Tirol,"213,7",282,"6777,80",8944
Jennersdorf,Burgenland,"111,1",19,"7375,60",1261
Kirchdorf an der Krems,Oberösterreich,"98,1",56,"6951,00",3967
Kitzbühel,Tirol,"130,9",84,"6685,60",4290
Klagenfurt Land,Kärnten,"226,6",136,"6626,80",3977
Klagenfurt Stadt,Kärnten,"123,4",125,"5873,60",5950
Korneuburg,Niederösterreich,"66,8",61,"4532,40",4136
Krems (Land),Niederösterreich,"99,1",56,"5503,90",3109
Krems an der Donau,Niederösterreich,"127,8",32,"5220,50",1307
Kufstein,Tirol,"242,1",267,"8189,50",9032
Landeck,Tirol,"96,9",43,"7813,30",3468
Leibnitz,Steiermark,"205,3",174,"6517,50",5524
Leoben,Steiermark,"107,2",64,"5356,80",3198
Lienz,Tirol,"338,5",165,"10297,90",5019
Liezen,Steiermark,"160,7",128,"6514,60",5189
Lilienfeld,Niederösterreich,"93,5",24,"5881,90",1509
Linz,Oberösterreich,212,438,"6140,50",12686
Linz-Land,Oberösterreich,"186,3",282,"6286,50",9516
Mattersburg,Burgenland,"112,4",45,"5471,80",2191
Melk,Niederösterreich,"184,2",144,"7027,70",5495
Mistelbach,Niederösterreich,"79,3",60,"4739,20",3584
Mödling,Niederösterreich,"111,7",133,"5183,20",6174
Murau,Steiermark,"214,2",59,"6498,90",1790
Murtal,Steiermark,"196,7",141,"6269,40",4495
Neunkirchen,Niederösterreich,"81,1",70,"6645,60",5738
Neusiedl am See,Burgenland,"121,7",73,"5275,90",3165
Oberpullendorf,Burgenland,"64,2",24,"5850,10",2187
Oberwart,Burgenland,"81,2",44,"6515,70",3531
Perg,Oberösterreich,"168,2",116,"8079,10",5572
Reutte,Tirol,"313,7",103,"5612,40",1843
Ried im Innkreis,Oberösterreich,"241,5",149,"9108,40",5619
Rohrbach,Oberösterreich,"81,4",46,"8837,20",4997
Rust,Burgenland,0,±0,"3686,90",73
Salzburg,Salzburg,"178,7",277,"7190,00",11146
Salzburg-Umgebung,Salzburg,"176,6",271,"7772,40",11930
Sankt Johann im Pongau,Salzburg,"178,6",145,"11381,40",9241
Sankt Pölten,Niederösterreich,"172,9",96,"6389,40",3547
Sankt Pölten (Land),Niederösterreich,"128,3",169,"5578,90",7349
Sankt Veit an der Glan,Kärnten,"166,1",90,"6953,80",3768
Schärding,Oberösterreich,"263,1",151,"8963,10",5144
Scheibbs,Niederösterreich,"193,2",80,"8762,70",3629
Schwaz,Tirol,"80,6",68,"10588,30",8929
Spittal an der Drau,Kärnten,"225,4",171,"7035,90",5338
Steyr,Oberösterreich,"181,3",69,"5933,40",2258
Steyr-Land,Oberösterreich,"115,3",70,"6652,20",4039
Südoststeiermark,Steiermark,"160,6",135,"6676,90",5611
Tamsweg,Salzburg,"246,9",50,"11910,50",2412
Tulln,Niederösterreich,88,92,"4917,20",5143
Urfahr-Umgebung,Oberösterreich,"103,5",89,"6848,40",5890
Villach Land,Kärnten,"162,5",105,"6549,30",4232
Villach Stadt,Kärnten,"197,2",124,"5698,00",3583
Vöcklabruck,Oberösterreich,279,383,"7888,00",10830
Voitsberg,Steiermark,"254,7",130,"6102,60",3115
Völkermarkt,Kärnten,203,85,"8382,30",3509
Waidhofen an der Thaya,Niederösterreich,"85,7",22,"6448,10",1656
Waidhofen an der Ybbs,Niederösterreich,205,23,"7654,60",859
Weiz,Steiermark,"208,5",189,"6129,90",5557
Wels,Oberösterreich,"334,6",209,"8314,40",5194
Wels-Land,Oberösterreich,"210,1",155,"7124,20",5256
Wien,Wien,214,#ERROR!,"6826,40",130466
Wiener Neustadt,Niederösterreich,"109,1",50,"8174,90",3746
