Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,666,776,"3484,40",4060
Baden,Niederösterreich,"216,70",318,"2104,90",3089
Bludenz,Vorarlberg,"391,5",251,"3441,10",2206
Braunau am Inn,Oberösterreich,"538,10",568,"2853,50",3012
Bregenz,Vorarlberg,"360,8",487,3640,4914
Bruck an der Leitha,Niederösterreich,"212,10",220,1978,2052
Bruck-Mürzzuschlag,Steiermark,387,382,"2508,70",2476
Deutschlandsberg,Steiermark,"220,2",134,"1754,60",1068
Dornbirn,Vorarlberg,"359,2",323,"4481,00",4029
Eferding,Oberösterreich,"693,2",230,"5120,90",1699
Eisenstadt,Burgenland,"303,7",45,"2436,60",361
Eisenstadt-Umgebung,Burgenland,"268,3",116,"2192,60",948
Feldkirch,Vorarlberg,"448,5",485,"3725,00",4028
Feldkirchen,Kärnten,"521,7",156,"2498,20",747
Freistadt,Oberösterreich,"444,2",297,4106,2745
Gänserndorf,Niederösterreich,"147,9",155,"1527,90",1601
Gmünd,Niederösterreich,"350,2",128,"2878,00",1052
Gmunden,Oberösterreich,"330,8",337,"3070,90",3128
Graz,Steiermark,"277,3",807,"2274,00",6619
Graz-Umgebung,Steiermark,"305,6",477,"2074,70",3238
Grieskirchen,Oberösterreich,"861,70",559,"4607,30",2989
Güssing,Burgenland,"342,4",88,"2696,60",693
Hallein,Salzburg,"623,1",379,"4304,20",2618
Hartberg-Fürstenfeld,Steiermark,"418,3",379,"2819,90",2555
Hermagor,Kärnten,"448,7",81,"2686,40",485
Hollabrunn,Niederösterreich,"188,10",96,"1889,00",964
Horn,Niederösterreich,"181,00",56,"1499,90",464
Imst,Tirol,346,209,"3684,20",2228
Innsbruck-Land,Tirol,"464,90",839,"3848,10",6944
Innsbruck-Stadt,Tirol,"319,80",422,"4082,30",5387
Jennersdorf,Burgenland,"368,50",63,"2801,70",479
Kirchdorf an der Krems,Oberösterreich,"452,10",258,"2854,30",1629
Kitzbühel,Tirol,"352,20",226,"3201,00",2054
Klagenfurt Land,Kärnten,"509,90",306,"2482,80",1490
Klagenfurt Stadt,Kärnten,"409,70",415,"2617,00",2651
Korneuburg,Niederösterreich,167,152,"2032,80",1855
Krems (Land),Niederösterreich,"295,60",167,"2742,20",1549
Krems an der Donau,Niederösterreich,"411,40",103,"2863,90",717
Kufstein,Tirol,"691,80",763,"4622,50",5098
Landeck,Tirol,"225,30",100,"4526,20",2009
Leibnitz,Steiermark,"335,10",284,"2567,40",2176
Leoben,Steiermark,"469,00",280,"2529,30",1510
Lienz,Tirol,854,416,"3401,90",1658
Liezen,Steiermark,"410,50",327,"2636,50",2100
Lilienfeld,Niederösterreich,"315,70",81,"2709,00",695
Linz,Oberösterreich,"401,80",830,"3259,50",6734
Linz-Land,Oberösterreich,"422,80",640,"3277,40",4961
Mattersburg,Burgenland,"339,60",136,"2120,30",849
Melk,Niederösterreich,"454,00",355,"2697,20",2109
Mistelbach,Niederösterreich,"146,80",111,"1568,30",1186
Mödling,Niederösterreich,"189,70",226,"2092,90",2493
Murau,Steiermark,"544,60",150,"2080,40",573
Murtal,Steiermark,"523,00",375,"2323,60",1666
Neunkirchen,Niederösterreich,"250,20",216,"2077,80",1794
Neusiedl am See,Burgenland,"283,40",170,"2002,00",1201
Oberpullendorf,Burgenland,"411,90",154,"2915,70",1090
Oberwart,Burgenland,"313,70",170,"2821,40",1529
Perg,Oberösterreich,"588,70",406,"3981,60",2746
Reutte,Tirol,"280,20",92,"2143,90",704
Ried im Innkreis,Oberösterreich,543,335,"4746,30",2928
Rohrbach,Oberösterreich,"680,90",385,"5770,60",3263
Rust,Burgenland,"505,10",10,"2373,70",47
Salzburg,Salzburg,"576,7",894,"2909,30",4510
Salzburg-Umgebung,Salzburg,"552,5",848,"3413,90",5240
Sankt Johann im Pongau,Salzburg,"662,6",538,"4968,30",4034
Sankt Pölten,Niederösterreich,"432,3",240,2810,1560
Sankt Pölten (Land),Niederösterreich,"352,2",464,2410,3175
Sankt Veit an der Glan,Kärnten,"858,2",465,"2973,10",1611
Schärding,Oberösterreich,"595,9",342,4370,2508
Scheibbs,Niederösterreich,652,270,"3612,30",1496
Schwaz,Tirol,"754,2",636,"6754,50",5696
Spittal an der Drau,Kärnten,"485,1",368,1571,1192
Steyr,Oberösterreich,"459,8",175,"3211,10",1222
Steyr-Land,Oberösterreich,476,289,"3834,20",2328
Südoststeiermark,Steiermark,"365,3",307,"2629,80",2210
Tamsweg,Salzburg,879,178,"4236,80",858
Tulln,Niederösterreich,"199,8",209,"2172,20",2272
Urfahr-Umgebung,Oberösterreich,"552,3",475,"4493,90",3865
Villach Land,Kärnten,"506,10",327,"2166,60",1400
Villach Stadt,Kärnten,"295,8",186,"2126,20",1337
Vöcklabruck,Oberösterreich,461,633,"3545,60",4868
Voitsberg,Steiermark,"572,1",292,"2905,30",1483
Völkermarkt,Kärnten,891,373,"3619,00",1515
Waidhofen an der Thaya,Niederösterreich,"268,7",69,2527,649
Waidhofen an der Ybbs,Niederösterreich,"445,6",50,"2815,90",316
Weiz,Steiermark,"314,4",285,"2174,20",1971
Wels,Oberösterreich,"513,8",321,"3851,40",2406
Wels-Land,Oberösterreich,"481,2",355,"3148,70",2323
Wien,Wien,"241,4",#ERROR!,"3014,40",57610
Wiener Neustadt,Niederösterreich,"279,3",128,"2684,20",1230
Wiener Neustadt (Land),Niederösterreich,"231,1",181,"1961,50",1536
Wolfsberg,Kärnten,709,373,"2820,90",1484
Zell am See,Salzburg,"650,5",570,"3377,90",2960
Zwettl,Niederösterreich,"426,3",179,"2727,00",1145
