Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8190;24;71
Rust(Stadt);102;2021;999;4;5
Eisenstadt-Umgebung;103;44488;23513;72;216
Güssing;104;25809;13368;100;76
Jennersdorf;105;17216;8471;42;63
Mattersburg;106;40731;21076;84;196
Neusiedl am See;107;61358;32636;86;328
Oberpullendorf;108;37556;19402;63;155
Oberwart;109;54682;27382;146;201
Klagenfurt Stadt;201;103297;47512;283;484
Villach Stadt;202;64125;29549;172;384
Hermagor;203;18069;9119;62;73
Klagenfurt Land;204;61114;29482;127;246
Sankt Veit an der Glan;205;53953;26755;166;258
Spittal an der Drau;206;75725;38081;267;306
Villach Land;207;65635;32231;197;359
Völkermarkt;208;41947;22136;121;151
Wolfsberg;209;52352;25901;182;151
Feldkirchen;210;29949;14756;83;110
Krems an der Donau(Stadt);301;24930;12457;73;96
Sankt Pölten(Stadt);302;56697;29760;144;276
Waidhofen an der Ybbs(Stadt);303;11187;6716;40;49
Wiener Neustadt(Stadt);304;47407;25374;187;227
Amstetten;305;117442;74513;308;536
Baden;306;148765;78839;331;670
Bruck an der Leitha;307;107297;56752;216;615
Gänserndorf;308;107504;54173;181;527
Gmünd;309;36152;18724;153;106
Hollabrunn;310;51879;25423;96;310
Horn;311;30875;15429;60;102
Korneuburg;312;92442;46982;142;589
Krems(Land);313;56840;31110;101;196
Lilienfeld;314;25491;14750;113;96
Melk;315;78779;48168;302;472
Mistelbach;316;76641;38259;101;367
Mödling;317;120412;61161;271;610
Neunkirchen;318;87048;46421;248;421
Sankt Pölten(Land);319;133497;73547;315;668
Scheibbs;320;41711;26499;95;204
Tulln;321;107723;54522;207;629
Waidhofen an der Thaya;322;25644;13513;72;97
Wiener Neustadt(Land);323;80020;43926;199;372
Zwettl;325;41757;24839;84;126
Linz(Stadt);401;208445;102519;440;763
Steyr(Stadt);402;37915;18728;69;108
Wels(Stadt);403;63542;33542;156;238
Braunau am Inn;404;108388;65333;255;297
Eferding;405;33715;18835;73;72
Freistadt;406;67638;40292;186;313
Gmunden;407;102765;58338;236;323
Grieskirchen;408;65929;39221;147;233
Kirchdorf an der Krems;409;57882;32272;148;184
Linz-Land;410;154320;82208;281;455
Perg;411;69905;41626;152;263
Ried im Innkreis;412;62535;37463;167;181
Rohrbach;413;57034;33912;158;128
Schärding;414;57750;33346;155;107
Steyr-Land;415;61494;35037;147;153
Urfahr-Umgebung;416;87466;50375;155;288
Vöcklabruck;417;139989;83335;333;418
Wels-Land;418;75514;44320;116;249
Salzburg(Stadt);501;155743;86158;298;600
Hallein;502;61262;39371;144;198
Salzburg-Umgebung;503;155982;99039;304;505
Sankt Johann im Pongau;504;81962;50504;188;279
Tamsweg;505;20327;12050;67;81
Zell am See;506;89017;48973;188;216
Graz(Stadt);601;293929;140098;543;1246
Deutschlandsberg;603;61092;30850;178;184
Graz-Umgebung;606;161131;80631;419;549
Leibnitz;610;86399;43727;185;242
Leoben;611;59341;26019;187;144
Liezen;612;79739;39582;219;209
Murau;614;27343;12900;60;76
Voitsberg;616;51165;24015;180;111
Weiz;617;91844;48588;254;218
Murtal;620;71398;33400;273;158
Bruck-Mürzzuschlag;621;98394;43420;356;300
Hartberg-Fürstenfeld;622;91091;46375;306;275
Südoststeiermark;623;84024;42403;292;217
Innsbruck-Stadt;701;130599;70553;231;455
Imst;702;61843;36814;87;195
Innsbruck-Land;703;183827;103186;268;591
Kitzbühel;704;65482;35528;98;207
Kufstein;705;112301;64685;239;393
Landeck;706;44681;27852;86;129
Lienz;707;48854;28804;138;218
Reutte;708;33427;18488;28;91
Schwaz;709;85478;46449;212;206
Bludenz;801;64943;37889;94;127
Bregenz;802;136369;75299;231;312
Dornbirn;803;91344;51621;165;255
Feldkirch;804;110547;62945;172;274
Wien;900;1951354;1098877;4184;12051
