Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"167,4",195,"8210,60",9567
Baden,Niederösterreich,"140,4",206,"6500,80",9540
Bludenz,Vorarlberg,"138,8",89,"6144,40",3939
Braunau am Inn,Oberösterreich,271,286,"8169,40",8623
Bregenz,Vorarlberg,"294,8",398,"6522,10",8804
Bruck an der Leitha,Niederösterreich,"166,8",173,"5623,00",5833
Bruck-Mürzzuschlag,Steiermark,"97,3",96,"5878,60",5802
Deutschlandsberg,Steiermark,"254,7",155,"6095,30",3710
Dornbirn,Vorarlberg,"254,7",229,"7824,30",7035
Eferding,Oberösterreich,"135,6",45,"8116,80",2693
Eisenstadt,Burgenland,"67,5",10,"6243,30",925
Eisenstadt-Umgebung,Burgenland,"101,8",44,"5271,10",2279
Feldkirch,Vorarlberg,"209,9",227,"7019,10",7590
Feldkirchen,Kärnten,194,58,"7527,90",2251
Freistadt,Oberösterreich,"128,6",86,"7855,10",5252
Gänserndorf,Niederösterreich,"160,3",168,"5305,30",5559
Gmünd,Niederösterreich,"114,9",42,"7167,70",2620
Gmunden,Oberösterreich,"91,3",93,"7356,20",7493
Graz,Steiermark,"196,5",572,"5170,50",15050
Graz-Umgebung,Steiermark,"168,5",263,"5217,50",8143
Grieskirchen,Oberösterreich,168,109,"7719,50",5008
Güssing,Burgenland,"124,5",32,"6949,70",1786
Hallein,Salzburg,"312,4",190,"10347,90",6294
Hartberg-Fürstenfeld,Steiermark,"189,8",172,"7583,40",6871
Hermagor,Kärnten,"44,3",8,"10285,80",1857
Hollabrunn,Niederösterreich,"101,9",52,"4847,80",2474
Horn,Niederösterreich,"171,3",53,"4648,30",1438
Imst,Tirol,"259,6",157,"7674,40",4641
Innsbruck-Land,Tirol,"200,6",362,"7144,20",12892
Innsbruck-Stadt,Tirol,"209,9",277,"6841,40",9028
Jennersdorf,Burgenland,"122,8",21,"7404,80",1266
Kirchdorf an der Krems,Oberösterreich,"108,6",62,"6986,00",3987
Kitzbühel,Tirol,"121,6",78,"6691,80",4294
Klagenfurt Land,Kärnten,"201,6",121,"6660,10",3997
Klagenfurt Stadt,Kärnten,"110,6",112,"5896,30",5973
Korneuburg,Niederösterreich,"70,1",64,"4551,00",4153
Krems (Land),Niederösterreich,85,48,"5534,00",3126
Krems an der Donau,Niederösterreich,"155,8",39,"5260,40",1317
Kufstein,Tirol,"184,1",203,"8214,90",9060
Landeck,Tirol,"110,4",49,"7840,30",3480
Leibnitz,Steiermark,"185,2",157,"6549,40",5551
Leoben,Steiermark,"110,6",66,"5392,00",3219
Lienz,Tirol,"336,5",164,"10365,60",5052
Liezen,Steiermark,"151,9",121,"6556,00",5222
Lilienfeld,Niederösterreich,"101,3",26,"5909,20",1516
Linz,Oberösterreich,"194,6",402,"6167,10",12741
Linz-Land,Oberösterreich,187,283,"6318,90",9565
Mattersburg,Burgenland,"99,9",40,"5501,70",2203
Melk,Niederösterreich,"172,7",135,"7075,00",5532
Mistelbach,Niederösterreich,"70,1",53,"4756,40",3597
Mödling,Niederösterreich,"93,2",111,"5198,30",6192
Murau,Steiermark,236,65,"6586,10",1814
Murtal,Steiermark,"238,5",171,"6347,50",4551
Neunkirchen,Niederösterreich,"81,1",70,"6665,30",5755
Neusiedl am See,Burgenland,"123,4",74,"5302,60",3181
Oberpullendorf,Burgenland,"80,2",30,"5890,20",2202
Oberwart,Burgenland,"84,9",46,"6548,90",3549
Perg,Oberösterreich,"162,4",112,"8109,60",5593
Reutte,Tirol,"240,6",79,"5664,20",1860
Ried im Innkreis,Oberösterreich,261,161,"9189,50",5669
Rohrbach,Oberösterreich,"90,2",51,"8860,20",5010
Rust,Burgenland,0,±0,"3686,90",73
Salzburg,Salzburg,178,276,"7240,30",11224
Salzburg-Umgebung,Salzburg,"183,7",282,"7835,60",12027
Sankt Johann im Pongau,Salzburg,"161,3",131,"11434,30",9284
Sankt Pölten,Niederösterreich,"178,3",99,"6436,20",3573
Sankt Pölten (Land),Niederösterreich,"112,4",148,"5598,60",7375
Sankt Veit an der Glan,Kärnten,"147,6",80,"6985,20",3785
Schärding,Oberösterreich,"249,2",143,"9034,50",5185
Scheibbs,Niederösterreich,"193,2",80,"8811,00",3649
Schwaz,Tirol,"65,2",55,"10602,50",8941
Spittal an der Drau,Kärnten,"230,7",175,"7093,90",5382
Steyr,Oberösterreich,"186,6",71,"5980,70",2276
Steyr-Land,Oberösterreich,"98,8",60,"6668,60",4049
Südoststeiermark,Steiermark,"197,5",166,"6743,50",5667
Tamsweg,Salzburg,"251,8",51,"11974,70",2425
Tulln,Niederösterreich,"81,3",85,"4941,10",5168
Urfahr-Umgebung,Oberösterreich,107,92,"6878,70",5916
Villach Land,Kärnten,"150,1",97,"6577,10",4250
Villach Stadt,Kärnten,"213,1",134,"5742,50",3611
Vöcklabruck,Oberösterreich,"275,3",378,"7948,50",10913
Voitsberg,Steiermark,"244,9",125,"6147,60",3138
Völkermarkt,Kärnten,"181,5",76,"8418,10",3524
Waidhofen an der Thaya,Niederösterreich,"89,6",23,"6463,70",1660
Waidhofen an der Ybbs,Niederösterreich,"231,7",26,"7725,90",867
Weiz,Steiermark,"220,6",200,"6182,80",5605
Wels,Oberösterreich,"302,5",189,"8340,00",5210
Wels-Land,Oberösterreich,"208,7",154,"7175,70",5294
Wien,Wien,"175,2",#ERROR!,"6835,60",130642
Wiener Neustadt,Niederösterreich,"111,3",51,"8214,20",3764
Wiener Neustadt (Land),Niederösterreich,"65,1",51,"6484,70",5078
Wolfsberg,Kärnten,"121,7",64,"6381,30",3357
Zell am See,Salzburg,"139,2",122,"8072,80",7074
Zwettl,Niederösterreich,"128,6",54,"7709,50",3237
