Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"197,4",230,"8168,60",9518
Baden,Niederösterreich,"141,7",208,"6444,90",9458
Bludenz,Vorarlberg,"129,5",83,"6086,70",3902
Braunau am Inn,Oberösterreich,"265,3",280,"8074,60",8523
Bregenz,Vorarlberg,"266,7",360,"6399,90",8639
Bruck an der Leitha,Niederösterreich,"153,3",159,"5547,80",5755
Bruck-Mürzzuschlag,Steiermark,"102,3",101,"5839,10",5763
Deutschlandsberg,Steiermark,"251,4",153,"6001,60",3653
Dornbirn,Vorarlberg,"236,9",213,"7722,00",6943
Eferding,Oberösterreich,"114,5",38,"8062,60",2675
Eisenstadt,Burgenland,"101,2",15,"6236,50",924
Eisenstadt-Umgebung,Burgenland,"115,6",50,"5241,00",2266
Feldkirch,Vorarlberg,"194,2",210,"6935,90",7500
Feldkirchen,Kärnten,"190,6",57,"7457,70",2230
Freistadt,Oberösterreich,"152,6",102,"7792,30",5210
Gänserndorf,Niederösterreich,"176,6",185,"5249,90",5501
Gmünd,Niederösterreich,"112,2",41,"7132,10",2607
Gmunden,Oberösterreich,"126,6",129,"7332,70",7469
Graz,Steiermark,"211,3",615,"5111,50",14878
Graz-Umgebung,Steiermark,"172,4",269,"5147,70",8034
Grieskirchen,Oberösterreich,"164,9",107,"7665,50",4973
Güssing,Burgenland,"116,7",30,"6914,70",1777
Hallein,Salzburg,"281,1",171,"10214,70",6213
Hartberg-Fürstenfeld,Steiermark,"182,1",165,"7495,10",6791
Hermagor,Kärnten,"27,7",5,"10269,20",1854
Hollabrunn,Niederösterreich,98,50,"4793,00",2446
Horn,Niederösterreich,181,56,"4590,10",1420
Imst,Tirol,"256,3",155,"7608,20",4601
Innsbruck-Land,Tirol,"210,6",380,"7057,20",12735
Innsbruck-Stadt,Tirol,"218,2",288,"6755,00",8914
Jennersdorf,Burgenland,"134,5",23,"7375,60",1261
Kirchdorf an der Krems,Oberösterreich,"89,4",51,"6933,50",3957
Kitzbühel,Tirol,"138,7",89,"6679,30",4286
Klagenfurt Land,Kärnten,"224,9",135,"6595,10",3958
Klagenfurt Stadt,Kärnten,"131,3",133,"5858,80",5935
Korneuburg,Niederösterreich,69,63,"4523,60",4128
Krems (Land),Niederösterreich,"109,8",62,"5495,10",3104
Krems an der Donau,Niederösterreich,"131,8",33,"5204,50",1303
Kufstein,Tirol,"244,8",270,"8175,90",9017
Landeck,Tirol,"110,4",49,"7795,30",3460
Leibnitz,Steiermark,"206,5",175,"6496,30",5506
Leoben,Steiermark,"118,9",71,"5353,40",3196
Lienz,Tirol,"313,9",153,"10242,50",4992
Liezen,Steiermark,"154,4",123,"6497,00",5175
Lilienfeld,Niederösterreich,"85,8",22,"5862,40",1504
Linz,Oberösterreich,"213,9",442,"6114,40",12632
Linz-Land,Oberösterreich,"192,9",292,"6266,70",9486
Mattersburg,Burgenland,"102,4",41,"5454,30",2184
Melk,Niederösterreich,188,147,"6995,70",5470
Mistelbach,Niederösterreich,"80,7",61,"4718,00",3568
Mödling,Niederösterreich,"120,1",143,"5170,60",6159
Murau,Steiermark,"203,3",56,"6466,30",1781
Murtal,Steiermark,"172,9",124,"6233,10",4469
Neunkirchen,Niederösterreich,95,82,"6639,80",5733
Neusiedl am See,Burgenland,"133,4",80,"5272,50",3163
Oberpullendorf,Burgenland,"77,6",29,"5850,10",2187
Oberwart,Burgenland,"108,9",59,"6512,00",3529
Perg,Oberösterreich,"160,9",111,"8050,10",5552
Reutte,Tirol,"325,8",107,"5588,00",1835
Ried im Innkreis,Oberösterreich,"241,5",149,"9085,80",5605
Rohrbach,Oberösterreich,"70,7",40,"8819,50",4987
Rust,Burgenland,0,±0,"3686,90",73
Salzburg,Salzburg,"173,5",269,"7166,80",11110
Salzburg-Umgebung,Salzburg,"177,2",272,"7757,40",11907
Sankt Johann im Pongau,Salzburg,181,147,"11366,60",9229
Sankt Pölten,Niederösterreich,"180,1",100,"6369,60",3536
Sankt Pölten (Land),Niederösterreich,"127,5",168,"5561,40",7326
Sankt Veit an der Glan,Kärnten,"173,5",94,"6929,80",3755
Schärding,Oberösterreich,"268,3",154,"8926,50",5123
Scheibbs,Niederösterreich,"193,2",80,"8728,90",3615
Schwaz,Tirol,"81,8",69,"10575,20",8918
Spittal an der Drau,Kärnten,"225,4",171,"7008,20",5317
Steyr,Oberösterreich,"170,8",65,"5915,00",2251
Steyr-Land,Oberösterreich,"116,9",71,"6635,70",4029
Südoststeiermark,Steiermark,"158,3",133,"6655,50",5593
Tamsweg,Salzburg,242,49,"11880,90",2406
Tulln,Niederösterreich,"85,1",89,"4900,90",5126
Urfahr-Umgebung,Oberösterreich,"97,7",84,"6832,20",5876
Villach Land,Kärnten,"182,6",118,"6535,30",4223
Villach Stadt,Kärnten,"187,7",118,"5667,80",3564
Vöcklabruck,Oberösterreich,"265,8",365,"7833,40",10755
Voitsberg,Steiermark,"229,2",117,"6045,80",3086
Völkermarkt,Kärnten,"241,3",101,"8365,60",3502
Waidhofen an der Thaya,Niederösterreich,"70,1",18,"6424,70",1650
Waidhofen an der Ybbs,Niederösterreich,"213,9",24,"7610,10",854
Weiz,Steiermark,"209,6",190,"6097,90",5528
Wels,Oberösterreich,"331,4",207,"8279,20",5172
Wels-Land,Oberösterreich,"223,6",165,"7099,80",5238
Wien,Wien,"211,4",#ERROR!,"6800,70",129975
Wiener Neustadt,Niederösterreich,"113,5",52,"8164,00",3741
Wiener Neustadt (Land),Niederösterreich,"88,1",69,"6464,30",5062
Wolfsberg,Kärnten,116,61,"6352,80",3342
Zell am See,Salzburg,"163,2",143,"8016,80",7025
Zwettl,Niederösterreich,"171,5",72,"7664,30",3218
