Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10458;25;73
Rust(Stadt);102;2021;1313;5;12
Eisenstadt-Umgebung;103;44488;29593;77;207
Güssing;104;25809;16733;101;114
Jennersdorf;105;17216;10013;44;36
Mattersburg;106;40731;26611;87;127
Neusiedl am See;107;61358;41793;85;320
Oberpullendorf;108;37556;24696;68;179
Oberwart;109;54682;34208;145;181
Klagenfurt Stadt;201;103297;58859;302;303
Villach Stadt;202;64125;35426;174;102
Hermagor;203;18069;10660;66;22
Klagenfurt Land;204;61114;35731;127;172
Sankt Veit an der Glan;205;53953;32782;167;135
Spittal an der Drau;206;75725;44319;276;84
Villach Land;207;65635;38312;205;144
Völkermarkt;208;41947;26431;121;122
Wolfsberg;209;52352;30167;202;77
Feldkirchen;210;29949;17265;83;62
Krems an der Donau(Stadt);301;24930;15594;75;121
Sankt Pölten(Stadt);302;56697;37360;146;197
Waidhofen an der Ybbs(Stadt);303;11187;8019;58;44
Wiener Neustadt(Stadt);304;47407;30719;218;140
Amstetten;305;117442;89027;309;467
Baden;306;148765;98055;361;633
Bruck an der Leitha;307;107297;72632;220;483
Gänserndorf;308;107504;69602;217;569
Gmünd;309;36152;22844;158;135
Hollabrunn;310;51879;32412;115;211
Horn;311;30875;19040;60;99
Korneuburg;312;92442;62030;145;479
Krems(Land);313;56840;38341;110;225
Lilienfeld;314;25491;17525;110;90
Melk;315;78779;58854;434;271
Mistelbach;316;76641;49342;107;316
Mödling;317;120412;79705;304;784
Neunkirchen;318;87048;56843;250;269
Sankt Pölten(Land);319;133497;93625;336;599
Scheibbs;320;41711;31161;98;176
Tulln;321;107723;70570;214;452
Waidhofen an der Thaya;322;25644;16900;80;103
Wiener Neustadt(Land);323;80020;53446;217;260
Zwettl;325;41757;29815;84;152
Linz(Stadt);401;208445;125443;471;657
Steyr(Stadt);402;37915;22998;77;152
Wels(Stadt);403;63542;39754;164;192
Braunau am Inn;404;108388;76617;269;246
Eferding;405;33715;23147;79;95
Freistadt;406;67638;48113;195;184
Gmunden;407;102765;70551;255;307
Grieskirchen;408;65929;47501;156;211
Kirchdorf an der Krems;409;57882;39105;162;210
Linz-Land;410;154320;100028;294;492
Perg;411;69905;50279;153;254
Ried im Innkreis;412;62535;44592;170;156
Rohrbach;413;57034;40503;165;143
Schärding;414;57750;39682;156;122
Steyr-Land;415;61494;42919;155;222
Urfahr-Umgebung;416;87466;62072;160;291
Vöcklabruck;417;139989;99377;340;419
Wels-Land;418;75514;53780;122;289
Salzburg(Stadt);501;155743;102588;334;369
Hallein;502;61262;45690;146;99
Salzburg-Umgebung;503;155982;116760;315;364
Sankt Johann im Pongau;504;81962;57253;184;110
Tamsweg;505;20327;13840;68;40
Zell am See;506;89017;56407;199;114
Graz(Stadt);601;293929;171528;596;741
Deutschlandsberg;603;61092;36133;182;84
Graz-Umgebung;606;161131;98740;437;395
Leibnitz;610;86399;52919;192;218
Leoben;611;59341;31386;195;162
Liezen;612;79739;46523;227;221
Murau;614;27343;15051;59;53
Voitsberg;616;51165;28177;190;61
Weiz;617;91844;56449;259;158
Murtal;620;71398;39002;294;145
Bruck-Mürzzuschlag;621;98394;51364;359;205
Hartberg-Fürstenfeld;622;91091;54754;307;149
Südoststeiermark;623;84024;49981;295;196
Innsbruck-Stadt;701;130599;85634;255;283
Imst;702;61843;42907;101;127
Innsbruck-Land;703;183827;125012;288;495
Kitzbühel;704;65482;41781;100;130
Kufstein;705;112301;75252;250;152
Landeck;706;44681;32100;93;52
Lienz;707;48854;33774;146;119
Reutte;708;33427;21544;29;50
Schwaz;709;85478;53938;219;125
Bludenz;801;64943;43183;96;97
Bregenz;802;136369;85733;240;180
Dornbirn;803;91344;59186;170;159
Feldkirch;804;110547;72410;179;159
Wien;900;1951354;1384398;4681;10222
