Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"393,9",459,"4085,10",4760
Baden,Niederösterreich,"202,40",297,"2453,10",3600
Bludenz,Vorarlberg,"296,40",190,"3930,90",2520
Braunau am Inn,Oberösterreich,315,332,"3458,00",3650
Bregenz,Vorarlberg,"237,10",320,"4010,80",5414
Bruck an der Leitha,Niederösterreich,"176,40",183,"2299,10",2385
Bruck-Mürzzuschlag,Steiermark,"314,10",310,"3083,20",3043
Deutschlandsberg,Steiermark,"197,20",120,"2101,30",1279
Dornbirn,Vorarlberg,"278,00",250,"4893,70",4400
Eferding,Oberösterreich,"313,50",104,"5645,30",1873
Eisenstadt,Burgenland,"344,20",51,"2875,30",426
Eisenstadt-Umgebung,Burgenland,113,49,"2486,40",1075
Feldkirch,Vorarlberg,"305,20",330,"4205,90",4548
Feldkirchen,Kärnten,"341,10",102,"3160,30",945
Freistadt,Oberösterreich,"248,30",166,"4738,20",3168
Gänserndorf,Niederösterreich,"107,80",113,"1728,40",1811
Gmünd,Niederösterreich,"361,10",132,"3419,70",1250
Gmunden,Oberösterreich,"258,20",263,"3539,20",3605
Graz,Steiermark,"197,20",574,"2654,30",7726
Graz-Umgebung,Steiermark,255,398,"2520,00",3933
Grieskirchen,Oberösterreich,"285,20",185,"5145,30",3338
Güssing,Burgenland,"190,70",49,"3046,80",783
Hallein,Salzburg,"317,30",193,"4889,50",2974
Hartberg-Fürstenfeld,Steiermark,"312,30",283,"3340,80",3027
Hermagor,Kärnten,"459,70",83,"3334,40",602
Hollabrunn,Niederösterreich,"72,50",37,"2057,50",1050
Horn,Niederösterreich,"135,80",42,"1687,40",522
Imst,Tirol,"267,90",162,"4191,90",2535
Innsbruck-Land,Tirol,"247,20",446,"4319,10",7794
Innsbruck-Stadt,Tirol,"170,50",225,"4405,10",5813
Jennersdorf,Burgenland,"210,60",36,"3269,60",559
Kirchdorf an der Krems,Oberösterreich,"275,10",157,"3345,00",1909
Kitzbühel,Tirol,"219,70",141,"3615,50",2320
Klagenfurt Land,Kärnten,"264,90",159,"3007,60",1805
Klagenfurt Stadt,Kärnten,256,259,"3136,20",3177
Korneuburg,Niederösterreich,"133,70",122,"2247,60",2051
Krems (Land),Niederösterreich,"171,70",97,"3071,50",1735
Krems an der Donau,Niederösterreich,"111,80",28,"3167,40",793
Kufstein,Tirol,"268,4",296,"5149,30",5679
Landeck,Tirol,"247,8",110,"4902,40",2176
Leibnitz,Steiermark,"260,7",221,"2996,80",2540
Leoben,Steiermark,"221,1",132,2920,1743
Lienz,Tirol,"488,3",238,4381,2135
Liezen,Steiermark,"204,6",163,3017,2403
Lilienfeld,Niederösterreich,"358,6",92,"3227,40",828
Linz,Oberösterreich,"262,8",543,"3717,90",7681
Linz-Land,Oberösterreich,"228,6",346,"3733,20",5651
Mattersburg,Burgenland,"199,8",80,"2632,20",1054
Melk,Niederösterreich,"322,3",252,3311,2589
Mistelbach,Niederösterreich,"72,7",55,"1753,40",1326
Mödling,Niederösterreich,"158,7",189,"2362,40",2814
Murau,Steiermark,"530,1",146,"2980,80",821
Murtal,Steiermark,378,271,"3004,30",2154
Neunkirchen,Niederösterreich,"274,50",237,"2578,10",2226
Neusiedl am See,Burgenland,"128,4",77,"2260,40",1356
Oberpullendorf,Burgenland,"131,1",49,"3239,40",1211
Oberwart,Burgenland,"158,7",86,"3072,40",1665
Perg,Oberösterreich,"247,9",171,"4558,60",3144
Reutte,Tirol,"155,30",51,"2460,60",808
Ried im Innkreis,Oberösterreich,"243,2",150,"5232,60",3228
Rohrbach,Oberösterreich,"183,9",104,6163,3485
Rust,Burgenland,101,2,"2525,30",50
Salzburg,Salzburg,"202,60",314,"3365,40",5217
Salzburg-Umgebung,Salzburg,"222,2",341,"3840,60",5895
Sankt Johann im Pongau,Salzburg,"354,70",288,"5631,00",4572
Sankt Pölten,Niederösterreich,"324,2",180,"3464,00",1923
Sankt Pölten (Land),Niederösterreich,"190,50",251,"2792,10",3678
Sankt Veit an der Glan,Kärnten,"422,60",229,"3703,90",2007
Schärding,Oberösterreich,"383,3",220,"5185,50",2976
Scheibbs,Niederösterreich,"374,30",155,"4300,50",1781
Schwaz,Tirol,"372,4",314,"7466,00",6296
Spittal an der Drau,Kärnten,"193,8",147,"2000,80",1518
Steyr,Oberösterreich,"183,9",70,"3576,30",1361
Steyr-Land,Oberösterreich,219,133,"4273,90",2595
Südoststeiermark,Steiermark,"270,1",227,"3160,60",2656
Tamsweg,Salzburg,"745,6",151,"5836,70",1182
Tulln,Niederösterreich,"92,7",97,"2403,60",2514
Urfahr-Umgebung,Oberösterreich,"252,3",217,"4979,90",4283
Villach Land,Kärnten,"323,4",209,"2781,00",1797
Villach Stadt,Kärnten,"214,7",135,"2507,90",1577
Vöcklabruck,Oberösterreich,"230,2",316,"3961,50",5439
Voitsberg,Steiermark,"221,4",113,"3365,70",1718
Völkermarkt,Kärnten,"422,8",177,"4381,10",1834
Waidhofen an der Thaya,Niederösterreich,"186,9",48,"2908,70",747
Waidhofen an der Ybbs,Niederösterreich,"276,2",31,"3395,10",381
Weiz,Steiermark,"283,5",257,"2594,50",2352
Wels,Oberösterreich,"297,7",186,"4427,70",2766
Wels-Land,Oberösterreich,"192,5",142,"3537,70",2610
Wien,Wien,"175,1",#ERROR!,"3350,30",64030
Wiener Neustadt,Niederösterreich,"198,6",91,"3061,80",1403
Wiener Neustadt (Land),Niederösterreich,"169,8",133,"2288,40",1792
Wolfsberg,Kärnten,"410,6",216,"3653,50",1922
Zell am See,Salzburg,"330,9",290,"4122,00",3612
Zwettl,Niederösterreich,"297,7",125,"3298,60",1385
