Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"37,8",44,"8470,60",9870
Baden,Niederösterreich,47,69,"6688,20",9815
Bludenz,Vorarlberg,"81,1",52,"6454,80",4138
Braunau am Inn,Oberösterreich,"50,2",53,"8543,60",9018
Bregenz,Vorarlberg,"117,8",159,"7107,40",9594
Bruck an der Leitha,Niederösterreich,"34,7",36,"5809,00",6026
Bruck-Mürzzuschlag,Steiermark,"44,6",44,"6092,40",6013
Deutschlandsberg,Steiermark,"60,8",37,"6599,60",4017
Dornbirn,Vorarlberg,79,71,"8361,50",7518
Eferding,Oberösterreich,"105,5",35,"8397,10",2786
Eisenstadt,Burgenland,27,4,"6628,00",982
Eisenstadt-Umgebung,Burgenland,"46,3",20,"5426,00",2346
Feldkirch,Vorarlberg,"86,9",94,"7536,10",8149
Feldkirchen,Kärnten,"56,9",17,"7976,10",2385
Freistadt,Oberösterreich,"61,3",41,"8187,10",5474
Gänserndorf,Niederösterreich,"66,8",70,"5539,10",5804
Gmünd,Niederösterreich,"62,9",23,"7370,10",2694
Gmunden,Oberösterreich,"65,8",67,"7612,50",7754
Graz,Steiermark,56,163,"5507,20",16030
Graz-Umgebung,Steiermark,"43,6",68,"5549,40",8661
Grieskirchen,Oberösterreich,"29,3",19,"7983,00",5179
Güssing,Burgenland,"19,5",5,"7078,10",1819
Hallein,Salzburg,"65,8",40,"10900,30",6630
Hartberg-Fürstenfeld,Steiermark,"75,1",68,"8019,30",7266
Hermagor,Kärnten,"22,2",4,"10402,10",1878
Hollabrunn,Niederösterreich,"31,4",16,"5073,20",2589
Horn,Niederösterreich,"22,6",7,"4903,70",1517
Imst,Tirol,"186,9",113,"8544,20",5167
Innsbruck-Land,Tirol,"96,4",174,"7529,90",13588
Innsbruck-Stadt,Tirol,75,99,"7243,00",9558
Jennersdorf,Burgenland,"35,1",6,"7592,00",1298
