Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8493;24;107
Rust(Stadt);102;2021;1048;4;8
Eisenstadt-Umgebung;103;44488;24382;72;230
Güssing;104;25809;13764;100;121
Jennersdorf;105;17216;8731;43;105
Mattersburg;106;40731;22191;83;315
Neusiedl am See;107;61358;34452;87;315
Oberpullendorf;108;37556;20588;63;312
Oberwart;109;54682;28542;145;358
Klagenfurt Stadt;201;103297;49936;287;720
Villach Stadt;202;64125;30862;174;531
Hermagor;203;18069;9430;62;124
Klagenfurt Land;204;61114;30955;128;501
Sankt Veit an der Glan;205;53953;28191;167;476
Spittal an der Drau;206;75725;39663;270;487
Villach Land;207;65635;33733;197;566
Völkermarkt;208;41947;23428;122;428
Wolfsberg;209;52352;26997;184;402
Feldkirchen;210;29949;15408;83;239
Krems an der Donau(Stadt);301;24930;12915;74;128
Sankt Pölten(Stadt);302;56697;31087;142;402
Waidhofen an der Ybbs(Stadt);303;11187;7114;41;121
Wiener Neustadt(Stadt);304;47407;26290;193;243
Amstetten;305;117442;77947;309;1188
Baden;306;148765;81639;329;994
Bruck an der Leitha;307;107297;59300;215;679
Gänserndorf;308;107504;56493;181;713
Gmünd;309;36152;19325;151;209
Hollabrunn;310;51879;26495;98;288
Horn;311;30875;15859;60;148
Korneuburg;312;92442;49089;145;655
Krems(Land);313;56840;32316;104;450
Lilienfeld;314;25491;15295;113;160
Melk;315;78779;50794;314;643
Mistelbach;316;76641;40026;103;566
Mödling;317;120412;63857;269;850
Neunkirchen;318;87048;48308;248;525
Sankt Pölten(Land);319;133497;77359;319;1164
Scheibbs;320;41711;27603;94;300
Tulln;321;107723;57141;209;863
Waidhofen an der Thaya;322;25644;14163;73;210
Wiener Neustadt(Land);323;80020;45438;199;528
Zwettl;325;41757;25793;85;323
Linz(Stadt);401;208445;106921;449;1465
Steyr(Stadt);402;37915;19533;69;271
Wels(Stadt);403;63542;34860;156;467
Braunau am Inn;404;108388;68040;258;1152
Eferding;405;33715;19881;75;436
Freistadt;406;67638;42188;189;578
Gmunden;407;102765;60824;238;991
Grieskirchen;408;65929;41228;146;791
Kirchdorf an der Krems;409;57882;33667;150;533
Linz-Land;410;154320;85942;288;1513
Perg;411;69905;43698;150;747
Ried im Innkreis;412;62535;38848;168;573
Rohrbach;413;57034;35152;159;407
Schärding;414;57750;35122;155;802
Steyr-Land;415;61494;36831;149;644
Urfahr-Umgebung;416;87466;53007;157;950
Vöcklabruck;417;139989;86700;333;1245
Wels-Land;418;75514;46283;116;717
Salzburg(Stadt);501;155743;89318;300;1180
Hallein;502;61262;40764;143;548
Salzburg-Umgebung;503;155982;102985;306;1670
Sankt Johann im Pongau;504;81962;52133;188;651
Tamsweg;505;20327;12535;67;165
Zell am See;506;89017;50483;188;608
Graz(Stadt);601;293929;146553;546;2030
Deutschlandsberg;603;61092;31883;179;404
Graz-Umgebung;606;161131;84322;419;1430
Leibnitz;610;86399;45687;186;711
Leoben;611;59341;27279;187;416
Liezen;612;79739;40936;221;445
Murau;614;27343;13405;60;195
Voitsberg;616;51165;24909;183;358
Weiz;617;91844;50153;255;541
Murtal;620;71398;34576;274;392
Bruck-Mürzzuschlag;621;98394;45004;354;505
Hartberg-Fürstenfeld;622;91091;47749;306;461
Südoststeiermark;623;84024;43824;292;500
Innsbruck-Stadt;701;130599;73628;237;1146
Imst;702;61843;38082;88;512
Innsbruck-Land;703;183827;107821;272;1799
Kitzbühel;704;65482;36979;97;605
Kufstein;705;112301;67494;239;1033
Landeck;706;44681;28689;89;284
Lienz;707;48854;30148;142;471
Reutte;708;33427;19218;28;231
Schwaz;709;85478;48314;213;652
Bludenz;801;64943;39117;93;557
Bregenz;802;136369;77070;230;649
Dornbirn;803;91344;52964;167;434
Feldkirch;804;110547;65203;173;995
Wien;900;1951354;1148122;4248;12550
