Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;7991;23;135
Rust(Stadt);102;2021;973;3;20
Eisenstadt-Umgebung;103;44488;22967;72;332
Güssing;104;25809;13183;100;148
Jennersdorf;105;17216;8317;42;68
Mattersburg;106;40731;20574;82;303
Neusiedl am See;107;61358;31833;86;414
Oberpullendorf;108;37556;18999;63;274
Oberwart;109;54682;26908;146;288
Klagenfurt Stadt;201;103297;46359;279;516
Villach Stadt;202;64125;28656;172;267
Hermagor;203;18069;8974;62;97
Klagenfurt Land;204;61114;28894;126;267
Sankt Veit an der Glan;205;53953;26247;166;216
Spittal an der Drau;206;75725;37424;266;271
Villach Land;207;65635;31479;195;260
Völkermarkt;208;41947;21787;121;197
Wolfsberg;209;52352;25534;182;194
Feldkirchen;210;29949;14498;83;97
Krems an der Donau(Stadt);301;24930;12196;73;124
Sankt Pölten(Stadt);302;56697;29182;139;270
Waidhofen an der Ybbs(Stadt);303;11187;6640;40;56
Wiener Neustadt(Stadt);304;47407;24836;186;256
Amstetten;305;117442;73317;307;540
Baden;306;148765;77286;328;879
Bruck an der Leitha;307;107297;55312;216;754
Gänserndorf;308;107504;53007;175;681
Gmünd;309;36152;18475;152;152
Hollabrunn;310;51879;24833;94;349
Horn;311;30875;15227;60;123
Korneuburg;312;92442;45790;142;740
Krems(Land);313;56840;30691;100;308
Lilienfeld;314;25491;14549;113;113
Melk;315;78779;47279;298;398
Mistelbach;316;76641;37505;101;405
Mödling;317;120412;59738;270;883
Neunkirchen;318;87048;45519;248;472
Sankt Pölten(Land);319;133497;72089;307;768
Scheibbs;320;41711;26070;95;191
Tulln;321;107723;53199;207;712
Waidhofen an der Thaya;322;25644;13316;72;117
Wiener Neustadt(Land);323;80020;43046;198;427
Zwettl;325;41757;24562;84;242
Linz(Stadt);401;208445;100823;434;1003
Steyr(Stadt);402;37915;18504;67;133
Wels(Stadt);403;63542;33040;155;230
Braunau am Inn;404;108388;64655;255;346
Eferding;405;33715;18616;73;165
Freistadt;406;67638;39693;185;313
Gmunden;407;102765;57605;234;390
Grieskirchen;408;65929;38755;146;271
Kirchdorf an der Krems;409;57882;31829;147;226
Linz-Land;410;154320;81101;280;657
Perg;411;69905;41147;152;255
Ried im Innkreis;412;62535;37040;166;203
Rohrbach;413;57034;33603;158;215
Schärding;414;57750;33031;155;185
Steyr-Land;415;61494;34619;146;256
Urfahr-Umgebung;416;87466;49719;155;426
Vöcklabruck;417;139989;82224;332;636
Wels-Land;418;75514;43742;116;360
Salzburg(Stadt);501;155743;84807;297;686
Hallein;502;61262;38897;142;249
Salzburg-Umgebung;503;155982;97864;301;642
Sankt Johann im Pongau;504;81962;49911;188;333
Tamsweg;505;20327;11853;67;99
Zell am See;506;89017;48443;188;333
Graz(Stadt);601;293929;137170;539;1529
Deutschlandsberg;603;61092;30426;178;218
Graz-Umgebung;606;161131;79368;418;713
Leibnitz;610;86399;43066;184;351
Leoben;611;59341;25622;186;241
Liezen;612;79739;39115;219;210
Murau;614;27343;12708;60;84
Voitsberg;616;51165;23741;179;163
Weiz;617;91844;47946;254;286
Murtal;620;71398;33060;273;206
Bruck-Mürzzuschlag;621;98394;42788;354;312
Hartberg-Fürstenfeld;622;91091;45737;306;345
Südoststeiermark;623;84024;41892;289;246
Innsbruck-Stadt;701;130599;69327;227;633
Imst;702;61843;36330;86;219
Innsbruck-Land;703;183827;101663;266;782
Kitzbühel;704;65482;34971;98;270
Kufstein;705;112301;63767;238;366
Landeck;706;44681;27523;86;137
Lienz;707;48854;28357;138;171
Reutte;708;33427;18244;28;183
Schwaz;709;85478;45897;209;259
Bludenz;801;64943;37608;92;174
Bregenz;802;136369;74661;229;306
Dornbirn;803;91344;51110;163;253
Feldkirch;804;110547;62329;170;279
Wien;900;1951354;1070555;4129;15431
