Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"755,2",880,"2948,80",3436
Baden,Niederösterreich,308,452,"1946,20",2856
Bludenz,Vorarlberg,"530,4",340,"3166,60",2030
Braunau am Inn,Oberösterreich,"555,2",586,"2378,00",2510
Bregenz,Vorarlberg,"531,9",718,"3327,00",4491
Bruck an der Leitha,Niederösterreich,"312,3",324,"1813,30",1881
Bruck-Mürzzuschlag,Steiermark,"477,2",471,"2176,40",2148
Deutschlandsberg,Steiermark,"295,7",180,"1570,60",956
Dornbirn,Vorarlberg,"659,5",593,"4236,40",3809
Eferding,Oberösterreich,"1121,20",372,"4620,50",1533
Eisenstadt,Burgenland,"317,2",47,"2186,80",324
Eisenstadt-Umgebung,Burgenland,"312,2",135,"1947,50",842
Feldkirch,Vorarlberg,"622,4",673,"3373,60",3648
Feldkirchen,Kärnten,"585,2",175,"2036,70",609
Freistadt,Oberösterreich,"542,9",363,"3620,90",2421
Gänserndorf,Niederösterreich,"162,2",170,"1413,40",1481
Gmünd,Niederösterreich,487,178,2618,957
Gmunden,Oberösterreich,"440,8",449,2773,2824
Graz,Steiermark,"343,9",#ERROR!,"2059,30",5994
Graz-Umgebung,Steiermark,"357,5",558,"1824,80",2848
Grieskirchen,Oberösterreich,"809,2",525,"3907,50",2535
Güssing,Burgenland,393,101,"2404,80",618
Hallein,Salzburg,"697,1",424,"3792,90",2307
Hartberg-Fürstenfeld,Steiermark,"421,6",382,"2454,60",2224
Hermagor,Kärnten,"465,3",84,"2271,00",410
Hollabrunn,Niederösterreich,"374,3",191,"1751,80",894
Horn,Niederösterreich,"239,2",74,1367,423
Imst,Tirol,"595,3",360,"3365,10",2035
Innsbruck-Land,Tirol,"584,1",#ERROR!,"3415,30",6163
Innsbruck-Stadt,Tirol,"397,1",524,"3793,50",5006
Jennersdorf,Burgenland,"333,4",57,"2439,00",417
Kirchdorf an der Krems,Oberösterreich,"551,9",315,"2412,80",1377
Kitzbühel,Tirol,"531,40",341,"2873,70",1844
Klagenfurt Land,Kärnten,"608,2",365,"2047,90",1229
Klagenfurt Stadt,Kärnten,"555,8",563,"2266,50",2296
Korneuburg,Niederösterreich,"234,5",214,"1901,30",1735
Krems (Land),Niederösterreich,"437,3",247,"2549,30",1440
Krems an der Donau,Niederösterreich,"591,10",148,"2648,20",663
Kufstein,Tirol,728,803,"3986,90",4397
Landeck,Tirol,"290,60",129,"4321,20",1918
Leibnitz,Steiermark,"350,40",297,"2275,90",1929
Leoben,Steiermark,"390,30",233,"2110,60",1260
Lienz,Tirol,"662,70",323,"2632,40",1283
Liezen,Steiermark,"487,10",388,"2331,40",1857
Lilienfeld,Niederösterreich,"354,70",91,"2475,20",635
Linz,Oberösterreich,"538,70",#ERROR!,"2944,90",6084
Linz-Land,Oberösterreich,595,901,"2962,30",4484
Mattersburg,Burgenland,"309,70",124,"1835,60",735
Melk,Niederösterreich,"621,60",486,"2323,80",1817
Mistelbach,Niederösterreich,"289,60",219,"1465,10",1108
Mödling,Niederösterreich,"209,00",249,"1950,20",2323
Murau,Steiermark,"533,70",147,"1670,10",460
Murtal,Steiermark,"461,70",331,"1889,90",1355
Neunkirchen,Niederösterreich,"261,70",226,"1897,10",1638
Neusiedl am See,Burgenland,302,181,"1730,30",1038
Oberpullendorf,Burgenland,"524,30",196,"2562,60",958
Oberwart,Burgenland,"354,30",192,"2544,70",1379
Perg,Oberösterreich,"640,90",442,"3494,40",2410
