Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"305,5",356,"7672,50",8940
Baden,Niederösterreich,"240,5",353,"6139,00",9009
Bludenz,Vorarlberg,"138,8",89,"5846,50",3748
Braunau am Inn,Oberösterreich,"329,7",348,"7491,00",7907
Bregenz,Vorarlberg,"133,3",180,"5919,80",7991
Bruck an der Leitha,Niederösterreich,"210,2",218,"5155,40",5348
Bruck-Mürzzuschlag,Steiermark,"116,5",115,"5600,00",5527
Deutschlandsberg,Steiermark,"124,9",76,"5518,60",3359
Dornbirn,Vorarlberg,178,160,"7320,50",6582
Eferding,Oberösterreich,"156,7",52,"7743,10",2569
Eisenstadt,Burgenland,243,36,"5973,30",885
Eisenstadt-Umgebung,Burgenland,"173,5",75,"5000,50",2162
Feldkirch,Vorarlberg,"126,7",137,"6539,20",7071
Feldkirchen,Kärnten,291,87,"6999,50",2093
Freistadt,Oberösterreich,"152,6",102,"7419,90",4961
Gänserndorf,Niederösterreich,"208,1",218,"4908,30",5143
Gmünd,Niederösterreich,"287,3",105,"6762,80",2472
Gmunden,Oberösterreich,"244,5",249,"6994,00",7124
Graz,Steiermark,"130,9",381,"4704,30",13693
Graz-Umgebung,Steiermark,"153,1",239,"4817,10",7518
Grieskirchen,Oberösterreich,"107,9",70,"7348,00",4767
Güssing,Burgenland,"124,5",32,"6626,70",1703
Hallein,Salzburg,194,118,"9757,70",5935
Hartberg-Fürstenfeld,Steiermark,"218,5",198,"7066,90",6403
Hermagor,Kärnten,144,26,"10114,10",1826
Hollabrunn,Niederösterreich,"174,4",89,"4552,00",2323
Horn,Niederösterreich,"164,9",51,"4192,50",1297
Imst,Tirol,"150,5",91,"7161,80",4331
Innsbruck-Land,Tirol,220,397,"6631,60",11967
Innsbruck-Stadt,Tirol,"209,2",276,"6281,40",8289
Jennersdorf,Burgenland,"163,8",28,"7030,50",1202
Kirchdorf an der Krems,Oberösterreich,"222,5",127,"6723,20",3837
Kitzbühel,Tirol,"146,5",94,"6405,10",4110
Klagenfurt Land,Kärnten,150,90,"6146,90",3689
Klagenfurt Stadt,Kärnten,"194,5",197,"5589,30",5662
Korneuburg,Niederösterreich,"150,1",137,"4351,60",3971
Krems (Land),Niederösterreich,"122,2",69,"5217,10",2947
Krems an der Donau,Niederösterreich,"119,8",30,"4936,90",1236
Kufstein,Tirol,"182,3",201,"7649,10",8436
Landeck,Tirol,"108,1",48,"7556,40",3354
Leibnitz,Steiermark,"192,3",163,"6070,40",5145
Leoben,Steiermark,"118,9",71,"5036,90",3007
Lienz,Tirol,"443,2",216,"9446,40",4604
Liezen,Steiermark,172,137,"6119,10",4874
Lilienfeld,Niederösterreich,"241,7",62,"5605,10",1438
Linz,Oberösterreich,"180,1",372,"5665,70",11705
Linz-Land,Oberösterreich,"173,1",262,"5852,50",8859
Mattersburg,Burgenland,"159,8",64,"5242,00",2099
Melk,Niederösterreich,"326,1",255,"6523,80",5101
Mistelbach,Niederösterreich,"148,1",112,"4510,40",3411
Mödling,Niederösterreich,"210,7",251,"4898,60",5835
Murau,Steiermark,"221,5",61,"6008,80",1655
Murtal,Steiermark,"196,7",141,"5777,00",4142
Neunkirchen,Niederösterreich,"232,8",201,"6305,10",5444
Neusiedl am See,Burgenland,190,114,"5015,80",3009
Oberpullendorf,Burgenland,"184,6",69,"5673,60",2121
Oberwart,Burgenland,334,181,"6192,80",3356
Perg,Oberösterreich,"192,8",133,"7655,70",5280
Reutte,Tirol,204,67,"4930,30",1619
Ried im Innkreis,Oberösterreich,"303,1",187,"8479,50",5231
Rohrbach,Oberösterreich,"116,7",66,"8630,30",4880
Rust,Burgenland,0,±0,"3585,90",71
Salzburg,Salzburg,"232,2",360,"6793,30",10531
Salzburg-Umgebung,Salzburg,"236,5",363,"7375,00",11320
Sankt Johann im Pongau,Salzburg,186,151,"11015,60",8944
Sankt Pölten,Niederösterreich,"216,2",120,"5987,70",3324
Sankt Pölten (Land),Niederösterreich,"200,4",264,"5241,80",6905
Sankt Veit an der Glan,Kärnten,"171,6",93,"6501,70",3523
Schärding,Oberösterreich,"228,3",131,"8353,20",4794
Scheibbs,Niederösterreich,"369,4",153,"8151,80",3376
Schwaz,Tirol,"98,4",83,"10422,30",8789
Spittal an der Drau,Kärnten,"338,7",257,"6453,30",4896
Steyr,Oberösterreich,"241,7",92,"5518,20",2100
Steyr-Land,Oberösterreich,"161,4",98,"6332,70",3845
Südoststeiermark,Steiermark,"170,2",143,"6294,90",5290
Tamsweg,Salzburg,"197,5",40,"11446,30",2318
Tulln,Niederösterreich,"168,3",176,"4688,70",4904
Urfahr-Umgebung,Oberösterreich,"117,4",101,"6585,70",5664
Villach Land,Kärnten,"185,7",120,"6142,30",3969
Villach Stadt,Kärnten,"186,1",117,"5233,60",3291
Vöcklabruck,Oberösterreich,"209,8",288,"7249,20",9953
Voitsberg,Steiermark,"219,4",112,"5559,90",2838
Völkermarkt,Kärnten,"224,5",94,"7866,30",3293
Waidhofen an der Thaya,Niederösterreich,"276,5",71,"6191,10",1590
Waidhofen an der Ybbs,Niederösterreich,"311,9",35,"7155,60",803
Weiz,Steiermark,171,155,"5679,80",5149
Wels,Oberösterreich,"236,9",148,"7594,00",4744
Wels-Land,Oberösterreich,"219,6",162,"6619,90",4884
Wien,Wien,"301,9",#ERROR!,"6369,90",121740
Wiener Neustadt,Niederösterreich,"264,1",121,"7832,30",3589
Wiener Neustadt (Land),Niederösterreich,"243,9",191,"6124,60",4796
Wolfsberg,Kärnten,230,121,"6065,70",3191
Zell am See,Salzburg,"183,7",161,"7571,80",6635
Zwettl,Niederösterreich,"242,9",102,"7109,30",2985
