Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"505,5",589,"1.374,00",1.601
Baden,Niederöstereich,"331,9",487,"1.236,10",1.814
Bludenz,Vorarlberg,"466,4",299,"1.781,40",1.142
Braunau am Inn,Oberösterreich,"406,4",429,"1.138,80",1.202
Bregenz,Vorarlberg,"608,2",821,"1.768,30",2.387
Bruck an der Leitha,Niederöstereich,"259,3",269,"1.179,90",1.224
Bruck-Mürzzuschlag,Steiermark,"410,3",405,"967,60",955
Deutschlandsberg,Steiermark,"359,8",219,"844,50",514
Dornbirn,Vorarlberg,823,740,"2.366,80",2.128
Eferding,Oberösterreich,"880,1",292,"2.221,40",737
Eisenstadt,Burgenland,"647,9",96,1.316,195
Eisenstadt-Umgebung,Burgenland,"335,4",145,"1.172,60",507
Feldkirch,Vorarlberg,517,559,"1.821,80",1.970
Feldkirchen,Kärnten,"317,7",95,"715,70",214
Freistadt,Oberösterreich,"692,5",463,"1.811,20",1.211
Gänserndorf,Niederöstereich,"190,9",200,"995,40",1.043
Gmünd,Niederöstereich,"533,5",195,"1.548,40",566
Gmunden,Oberösterreich,"633,2",645,"1.653,30",1.684
Graz,Steiermark,"345,6",#ERROR!,"1.210,00",3.522
Graz-Umgebung,Steiermark,"313,3",489,"986,70",1.540
Grieskirchen,Oberösterreich,"673,6",437,"1.948,40",1.264
Güssing,Burgenland,428,110,"1.124,60",289
Hallein,Salzburg,"555,7",338,"2.356,00",1.433
Hartberg-Fürstenfeld,Steiermark,"469,1",425,"1.305,70",1.183
Hermagor,Kärnten,"531,7",96,"1.124,40",203
Hollabrunn,Niederöstereich,"431,1",220,"891,60",455
Horn,Niederöstereich,236,73,"824,30",255
Imst,Tirol,506,306,1.958,1.184
Innsbruck-Land,Tirol,"539,2",973,"1.976,10",3.566
Innsbruck-Stadt,Tirol,"497,9",657,"2.618,20",3.455
Jennersdorf,Burgenland,503,86,"1.041,10",178
Kirchdorf an der Krems,Oberösterreich,"445,1",254,"1.019,80",582
Kitzbühel,Tirol,"497,1",319,"1.591,10",1.021
Klagenfurt Land,Kärnten,"373,2",224,"766,50",460
Klagenfurt Stadt,Kärnten,"358,3",363,"1.003,00",1.016
Korneuburg,Niederöstereich,"306,8",280,"1.312,80",1.198
Krems (Land),Niederöstereich,"495,7",280,"1.545,50",873
Krems an der Donau,Niederöstereich,"451,4",113,"1.414,00",354
Kufstein,Tirol,"563,1",621,"2.146,20",2.367
Landeck,Tirol,"351,5",156,"3.534,90",1.569
Leibnitz,Steiermark,"468,4",397,"1.273,10",1.079
Leoben,Steiermark,"386,9",231,"1.100,50",657
Lienz,Tirol,"377,5",184,"1.095,70",534
Liezen,Steiermark,"504,7",402,"1.288,10",1.026
Lilienfeld,Niederöstereich,"409,3",105,"1.481,20",380
Linz,Oberösterreich,"411,9",851,"1.676,20",3.463
Linz-Land,Oberösterreich,"447,9",678,"1.595,40",2.415
Mattersburg,Burgenland,"319,7",128,1.084,434
Melk,Niederöstereich,"314,6",246,1.124,879
Mistelbach,Niederöstereich,"186,4",141,"883,30",668
Mödling,Niederöstereich,"362,7",432,"1.372,60",1.635
Murau,Steiermark,"308,6",85,"566,40",156
Murtal,Steiermark,"323,6",232,"850,80",610
Neunkirchen,Niederöstereich,"289,5",250,"1.240,40",1.071
Neusiedl am See,Burgenland,295,177,"1.116,90",670
Oberpullendorf,Burgenland,"452,1",169,"1.294,70",484
Oberwart,Burgenland,"538,8",292,"1.601,70",868
Perg,Oberösterreich,"688,7",475,"1.802,30",1.243
Reutte,Tirol,335,110,1.002,329
Ried im Innkreis,Oberösterreich,"925,6",571,"2.293,70",1.415
Rohrbach,Oberösterreich,"829,4",469,"2.334,40",1.320
Rust,Burgenland,"505,1",10,"909,10",18
Salzburg,Salzburg,"432,8",671,"1.299,20",2.014
Salzburg-Umgebung,Salzburg,557,855,"1.631,40",2.504
Sankt Johann im Pongau,Salzburg,"790,7",642,"2.585,20",2.099
Sankt Pölten,Niederöstereich,"398,1",221,"1.448,30",804
Sankt Pölten (Land),Niederöstereich,"317,3",418,"1.207,80",1.591
Sankt Veit an der Glan,Kärnten,"376,5",204,"878,50",476
Schärding,Oberösterreich,"850,3",488,"2.080,50",1.194
Scheibbs,Niederöstereich,"478,1",198,"1.195,20",495
Schwaz,Tirol,"1034",872,"3.300,20",2.783
Spittal an der Drau,Kärnten,"122,6",93,"374,30",284
Steyr,Oberösterreich,"580,7",221,"1.650,20",628
Steyr-Land,Oberösterreich,"625,9",380,"1.684,90",1.023
Südoststeiermark,Steiermark,"546,2",459,"1.104,30",928
Tamsweg,Salzburg,"711,1",144,"1.525,90",309
Tulln,Niederöstereich,"355,7",372,"1.297,40",1.357
Urfahr-Umgebung,Oberösterreich,"826,7",711,"1.930,10",1.660
Villach Land,Kärnten,"311,1",201,"680,90",440
Villach Stadt,Kärnten,"302,2",190,"750,60",472
Vöcklabruck,Oberösterreich,"540,4",742,"1.574,00",2.161
Voitsberg,Steiermark,"344,8",176,"1.161,70",593
Völkermarkt,Kärnten,387,162,"1.022,40",428
Waidhofen an der Thaya,Niederöstereich,366,94,"1.604,20",412
Waidhofen an der Ybbs,Niederöstereich,"311,9",35,"1.015,90",114
Weiz,Steiermark,"358,5",325,"1.041,30",944
Wels,Oberösterreich,421,263,"1.994,60",1.246
Wels-Land,Oberösterreich,"372,7",275,"1.314,80",970
Wien,Wien,"301,5",#ERROR!,"1.936,90",37.018
Wiener Neustadt,Niederöstereich,"388,5",178,"1.682,60",771
Wiener Neustadt (Land),Niederöstereich,"264,3",207,"1.043,30",817
Wolfsberg,Kärnten,"307,9",162,"743,20",391
Zell am See,Salzburg,"354,9",311,"1.355,70",1.188
Zwettl,Niederöstereich,"333,4",140,"1.290,90",542
