Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6875;22;30
Rust(Stadt);102;2000;874;2;6
Eisenstadt-Umgebung;103;43861;19586;69;126
Güssing;104;25770;11460;94;59
Jennersdorf;105;17109;7614;41;11
Mattersburg;106;40316;17886;82;89
Neusiedl am See;107;60397;27126;83;120
Oberpullendorf;108;37453;16239;63;57
Oberwart;109;54209;23915;145;67
Klagenfurt Stadt;201;101765;41819;275;185
Villach Stadt;202;63236;26282;172;59
Hermagor;203;18052;8321;61;12
Klagenfurt Land;204;60503;26448;126;101
Sankt Veit an der Glan;205;53880;24068;163;87
Spittal an der Drau;206;75628;34953;262;94
Villach Land;207;64920;29121;190;66
Völkermarkt;208;41834;20153;117;64
Wolfsberg;209;52488;23795;178;63
Feldkirchen;210;29783;13575;82;22
Krems an der Donau(Stadt);301;24837;10806;72;44
Sankt Pölten(Stadt);302;55878;26248;135;129
Waidhofen an der Ybbs(Stadt);303;11134;6129;39;9
Wiener Neustadt(Stadt);304;46456;22123;177;112
Amstetten;305;116592;67625;302;146
Baden;306;147113;67649;314;333
Bruck an der Leitha;307;105507;47562;216;345
Gänserndorf;308;105824;45393;168;288
Gmünd;309;36275;16706;152;53
Hollabrunn;310;51332;21637;91;114
Horn;311;30838;13612;60;91
Korneuburg;312;91777;38799;141;282
Krems(Land);313;56559;27463;97;123
Lilienfeld;314;25474;13589;113;43
Melk;315;78281;43718;278;191
Mistelbach;316;75655;32495;100;201
Mödling;317;119240;50971;267;349
Neunkirchen;318;86323;40713;246;136
Sankt Pölten(Land);319;132064;64392;293;289
Scheibbs;320;41567;24292;94;73
Tulln;321;105762;46002;205;290
Waidhofen an der Thaya;322;25531;12048;67;42
Wiener Neustadt(Land);323;79033;38427;195;144
Zwettl;325;41827;22365;84;83
Linz(Stadt);401;206537;90584;426;277
Steyr(Stadt);402;37952;17063;65;62
Wels(Stadt);403;62654;30607;155;79
Braunau am Inn;404;106492;60305;252;214
Eferding;405;33368;16865;73;63
Freistadt;406;66922;36611;182;63
Gmunden;407;102102;53112;228;191
Grieskirchen;408;65137;35552;142;125
Kirchdorf an der Krems;409;57163;29306;147;83
Linz-Land;410;152391;73725;275;218
Perg;411;69241;38096;149;134
Ried im Innkreis;412;61850;34048;166;83
Rohrbach;413;56623;30549;156;101
Schärding;414;57438;30739;153;79
Steyr-Land;415;60936;31846;145;106
Urfahr-Umgebung;416;86235;44767;153;126
Vöcklabruck;417;137993;75643;327;288
Wels-Land;418;74574;40028;114;86
Salzburg(Stadt);501;155416;75461;286;473
Hallein;502;60992;36251;137;145
Salzburg-Umgebung;503;154624;89650;299;469
Sankt Johann im Pongau;504;81392;46431;184;140
Tamsweg;505;20118;10953;64;19
Zell am See;506;88168;44942;184;95
Graz(Stadt);601;291134;121108;534;487
Deutschlandsberg;603;60871;28183;177;47
Graz-Umgebung;606;157853;71945;415;242
Leibnitz;610;85294;40046;181;60
Leoben;611;59151;23354;184;43
Liezen;612;79592;36423;215;83
Murau;614;27449;11786;59;44
Voitsberg;616;50947;22200;178;25
Weiz;617;90916;44644;250;124
Murtal;620;71356;30776;270;64
Bruck-Mürzzuschlag;621;98054;39164;350;86
Hartberg-Fürstenfeld;622;90619;42267;300;92
Südoststeiermark;623;83841;38839;286;73
Innsbruck-Stadt;701;131059;61610;220;384
Imst;702;60922;33604;87;93
Innsbruck-Land;703;181698;91867;261;458
Kitzbühel;704;64676;32459;95;82
Kufstein;705;111080;59025;236;166
Landeck;706;44346;25534;84;65
Lienz;707;48814;26277;132;56
Reutte;708;33054;16396;24;99
Schwaz;709;84456;42631;201;118
Bludenz;801;64368;34497;87;148
Bregenz;802;135310;68528;225;430
Dornbirn;803;90502;46905;160;246
Feldkirch;804;109057;56861;166;252
Wien;900;1920949;910179;3988;6451
