Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,109,127,"8365,90",9748
Baden,Niederösterreich,60,88,"6616,00",9709
Bludenz,Vorarlberg,"88,9",57,"6295,70",4036
Braunau am Inn,Oberösterreich,"169,6",179,"8430,80",8899
Bregenz,Vorarlberg,"219,3",296,"6864,40",9266
Bruck an der Leitha,Niederösterreich,"62,7",65,"5736,70",5951
Bruck-Mürzzuschlag,Steiermark,"65,9",65,"5988,00",5910
Deutschlandsberg,Steiermark,"238,2",145,"6453,40",3928
Dornbirn,Vorarlberg,"196,9",177,"8144,60",7323
Eferding,Oberösterreich,"60,3",20,"8243,40",2735
Eisenstadt,Burgenland,"74,2",11,"6364,70",943
Eisenstadt-Umgebung,Burgenland,"62,4",27,"5382,10",2327
Feldkirch,Vorarlberg,"205,3",222,"7345,60",7943
Feldkirchen,Kärnten,"180,6",54,"7822,20",2339
Freistadt,Oberösterreich,"130,1",87,"8063,00",5391
Gänserndorf,Niederösterreich,"59,2",62,"5415,10",5674
Gmünd,Niederösterreich,"54,7",20,"7277,10",2660
Gmunden,Oberösterreich,"90,3",92,"7484,90",7624
Graz,Steiermark,"127,8",372,"5366,40",15620
Graz-Umgebung,Steiermark,"114,1",178,"5400,10",8428
Grieskirchen,Oberösterreich,"124,9",81,"7912,10",5133
Güssing,Burgenland,"81,7",21,"7109,20",1827
Hallein,Salzburg,"233,5",142,"10729,30",6526
Hartberg-Fürstenfeld,Steiermark,"193,1",175,"7895,70",7154
Hermagor,Kärnten,"38,8",7,"10341,20",1867
Hollabrunn,Niederösterreich,"60,7",31,"4988,90",2546
Horn,Niederösterreich,"93,7",29,"4819,60",1491
Imst,Tirol,"239,8",145,"8076,20",4884
Innsbruck-Land,Tirol,"129,1",233,"7357,00",13276
Innsbruck-Stadt,Tirol,"137,2",181,"7079,40",9342
Jennersdorf,Burgenland,"99,4",17,"7597,80",1299
Kirchdorf an der Krems,Oberösterreich,"119,1",68,"7159,50",4086
Kitzbühel,Tirol,"51,4",33,"6793,10",4359
Klagenfurt Land,Kärnten,"113,3",68,"6833,40",4101
Klagenfurt Stadt,Kärnten,"109,6",111,"6017,80",6096
Korneuburg,Niederösterreich,"64,7",59,"4642,00",4236
Krems (Land),Niederösterreich,"97,4",55,"5681,00",3209
Krems an der Donau,Niederösterreich,"75,9",19,"5400,20",1352
Kufstein,Tirol,"114,2",126,"8418,00",9284
Landeck,Tirol,"105,9",47,"7991,30",3547
Leibnitz,Steiermark,"149,8",127,"6787,70",5753
Leoben,Steiermark,67,40,"5487,40",3276
Lienz,Tirol,"180,6",88,"10689,80",5210
Liezen,Steiermark,"95,4",76,"6701,70",5338
Lilienfeld,Niederösterreich,"206,6",53,"6221,00",1596
Linz,Oberösterreich,"138,9",287,"6409,60",13242
Linz-Land,Oberösterreich,148,224,"6533,00",9889
Mattersburg,Burgenland,"79,9",32,"5636,60",2257
Melk,Niederösterreich,"84,4",66,"7229,70",5653
Mistelbach,Niederösterreich,74,56,"4871,40",3684
Mödling,Niederösterreich,"39,5",47,"5278,10",6287
Murau,Steiermark,"181,5",50,"6916,50",1905
Murtal,Steiermark,"259,4",186,"6722,60",4820
Neunkirchen,Niederösterreich,"64,9",56,"6782,30",5856
Neusiedl am See,Burgenland,"38,3",23,"5382,60",3229
Oberpullendorf,Burgenland,"42,8",16,"5991,90",2240
Oberwart,Burgenland,"81,2",44,"6698,40",3630
Perg,Oberösterreich,"131,9",91,"8276,30",5708
Reutte,Tirol,"152,3",50,"5959,60",1957
Ried im Innkreis,Oberösterreich,"124,8",77,"9393,70",5795
Rohrbach,Oberösterreich,76,43,"8964,50",5069
Rust,Burgenland,"50,5",1,"3787,90",75
Salzburg,Salzburg,"105,1",163,"7402,90",11476
Salzburg-Umgebung,Salzburg,"82,7",127,"7976,30",12243
Sankt Johann im Pongau,Salzburg,"120,7",98,"11626,50",9440
Sankt Pölten,Niederösterreich,"147,7",82,"6670,40",3703
Sankt Pölten (Land),Niederösterreich,"96,4",127,"5748,90",7573
Sankt Veit an der Glan,Kärnten,"88,6",48,"7145,80",3872
Schärding,Oberösterreich,"94,1",54,"9200,00",5280
Scheibbs,Niederösterreich,99,41,"8987,30",3722
Schwaz,Tirol,"56,9",48,"10659,40",8989
Spittal an der Drau,Kärnten,"213,5",162,"7435,30",5641
Steyr,Oberösterreich,"160,3",61,"6138,30",2336
Steyr-Land,Oberösterreich,"93,9",57,"6821,80",4142
Südoststeiermark,Steiermark,163,137,"6980,30",5866
Tamsweg,Salzburg,"113,6",23,"12142,60",2459
