Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"251,5",292,"770,80",895
Baden,Niederöstereich,"194,3",284,"871,4",1.274
Bludenz,Vorarlberg,"280,9",179,"1.254,00",799
Braunau am Inn,Oberösterreich,"184,9",193,"674,30",704
Bregenz,Vorarlberg,"319,2",429,"1.096,10",1.473
Bruck an der Leitha,Niederöstereich,"176,5",180,"884,20",902
Bruck-Mürzzuschlag,Steiermark,198,196,493,488
Deutschlandsberg,Steiermark,"166,1",101,"450,50",274
Dornbirn,Vorarlberg,"555,9",495,"1.438,70",1.281
Eferding,Oberösterreich,"690,7",229,"1.312,00",435
Eisenstadt,Burgenland,"184,5",27,"587,60",86
Eisenstadt-Umgebung,Burgenland,"267,9",115,"719,80",309
Feldkirch,Vorarlberg,"348,1",373,1.241,1.330
Feldkirchen,Kärnten,147,44,"337,40",101
Freistadt,Oberösterreich,"346,7",231,"1.031,20",687
Gänserndorf,Niederöstereich,"139,8",145,"802,40",832
Gmünd,Niederöstereich,"342,6",126,"905,60",333
Gmunden,Oberösterreich,430,437,"1.012,50",1.029
Graz,Steiermark,"202,9",586,"825,10",2.383
Graz-Umgebung,Steiermark,"189,9",293,"643,10",992
Grieskirchen,Oberösterreich,"545,4",353,"1.243,80",805
Güssing,Burgenland,"158,9",41,"635,70",164
Hallein,Salzburg,"435,6",263,"1.745,80",1.054
Hartberg-Fürstenfeld,Steiermark,"227,3",206,"793,40",719
Hermagor,Kärnten,"148,2",27,"521,30",95
Hollabrunn,Niederöstereich,116,59,"428,60",218
Horn,Niederöstereich,"96,5",30,550,171
Imst,Tirol,"281,4",169,"1.413,70",849
Innsbruck-Land,Tirol,"372,5",668,"1.356,20",2.432
Innsbruck-Stadt,Tirol,"467,8",618,"2.064,90",2.728
Jennersdorf,Burgenland,"257,8",44,"445,30",76
Kirchdorf an der Krems,Oberösterreich,"158,3",90,"513,50",292
Kitzbühel,Tirol,180,115,"1.025,30",655
Klagenfurt Land,Kärnten,"118,7",71,"388,00",232
Klagenfurt Stadt,Kärnten,"231,1",233,"621,90",627
Korneuburg,Niederöstereich,"245,4",223,"994,60",904
Krems (Land),Niederöstereich,"219,1",124,"984,20",557
Krems an der Donau,Niederöstereich,"168,8",42,"928,60",231
Kufstein,Tirol,"448,6",492,"1.515,30",1.662
Landeck,Tirol,"229,9",102,"3.275,30",1.453
Leibnitz,Steiermark,"272,8",225,"738,3",609
Leoben,Steiermark,"273,1",164,"676,00",406
Lienz,Tirol,"229,7",112,"703,5",343
Liezen,Steiermark,"304,1",243,"699,60",559
Lilienfeld,Niederöstereich,"406,8",105,"1.022,80",264
Linz,Oberösterreich,"274,2",564,"1.201,10",2.471
Linz-Land,Oberösterreich,"271,5",408,"1.084,70",1.630
Mattersburg,Burgenland,"207,9",83,"683,80",273
Melk,Niederöstereich,"160,3",125,"767,00",598
Mistelbach,Niederöstereich,"90,1",68,"684,90",517
Mödling,Niederöstereich,"210,1",250,"989,10",1.177
Murau,Steiermark,"57,8",16,"224,20",62
