Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9553;25;60
Rust(Stadt);102;2021;1181;5;6
Eisenstadt-Umgebung;103;44488;27129;74;201
Güssing;104;25809;15352;101;72
Jennersdorf;105;17216;9482;44;28
Mattersburg;106;40731;24744;86;174
Neusiedl am See;107;61358;38109;85;325
Oberpullendorf;108;37556;22507;67;173
Oberwart;109;54682;31729;144;253
Klagenfurt Stadt;201;103297;56083;298;298
Villach Stadt;202;64125;34132;174;161
Hermagor;203;18069;10243;63;60
Klagenfurt Land;204;61114;34217;127;155
Sankt Veit an der Glan;205;53953;31606;167;123
Spittal an der Drau;206;75725;42783;275;120
Villach Land;207;65635;36993;205;147
Völkermarkt;208;41947;25311;121;89
Wolfsberg;209;52352;29119;196;128
Feldkirchen;210;29949;16737;83;57
Krems an der Donau(Stadt);301;24930;14455;74;86
Sankt Pölten(Stadt);302;56697;34659;145;298
Waidhofen an der Ybbs(Stadt);303;11187;7632;40;51
Wiener Neustadt(Stadt);304;47407;28826;206;214
Amstetten;305;117442;84070;309;407
Baden;306;148765;90410;343;616
Bruck an der Leitha;307;107297;65839;217;540
Gänserndorf;308;107504;63346;194;598
Gmünd;309;36152;21363;157;94
Hollabrunn;310;51879;29687;105;331
Horn;311;30875;17816;60;123
Korneuburg;312;92442;56147;145;575
Krems(Land);313;56840;35835;105;228
Lilienfeld;314;25491;16650;110;88
Melk;315;78779;55490;338;275
Mistelbach;316;76641;45019;106;393
Mödling;317;120412;71856;288;621
Neunkirchen;318;87048;53220;250;358
Sankt Pölten(Land);319;133497;86528;334;720
Scheibbs;320;41711;29721;95;155
Tulln;321;107723;64437;213;596
Waidhofen an der Thaya;322;25644;15747;77;95
Wiener Neustadt(Land);323;80020;50132;209;369
Zwettl;325;41757;28048;84;130
Linz(Stadt);401;208445;117756;459;609
Steyr(Stadt);402;37915;21714;72;124
Wels(Stadt);403;63542;37605;159;151
Braunau am Inn;404;108388;73331;265;146
Eferding;405;33715;21820;79;104
Freistadt;406;67638;45792;191;175
Gmunden;407;102765;66386;246;177
Grieskirchen;408;65929;44910;150;159
Kirchdorf an der Krems;409;57882;37065;158;93
Linz-Land;410;154320;94398;288;435
Perg;411;69905;47551;151;185
Ried im Innkreis;412;62535;42378;170;108
Rohrbach;413;57034;38460;164;114
Schärding;414;57750;38042;155;146
Steyr-Land;415;61494;40657;152;168
Urfahr-Umgebung;416;87466;58596;158;279
Vöcklabruck;417;139989;94403;336;316
Wels-Land;418;75514;50569;118;235
Salzburg(Stadt);501;155743;97126;312;411
Hallein;502;61262;43957;143;149
Salzburg-Umgebung;503;155982;111578;311;436
Sankt Johann im Pongau;504;81962;55265;184;153
Tamsweg;505;20327;13423;68;32
Zell am See;506;89017;54203;194;147
Graz(Stadt);601;293929;160921;564;886
Deutschlandsberg;603;61092;34717;179;111
Graz-Umgebung;606;161131;92979;425;496
Leibnitz;610;86399;50099;189;256
Leoben;611;59341;29874;190;134
Liezen;612;79739;44382;226;98
Murau;614;27343;14699;59;30
Voitsberg;616;51165;27024;186;97
Weiz;617;91844;54309;255;227
Murtal;620;71398;37459;288;139
Bruck-Mürzzuschlag;621;98394;48991;355;191
Hartberg-Fürstenfeld;622;91091;52181;298;259
Südoststeiermark;623;84024;47638;293;243
Innsbruck-Stadt;701;130599;80615;246;472
Imst;702;61843;41101;94;175
Innsbruck-Land;703;183827;118090;276;562
Kitzbühel;704;65482;39920;97;105
Kufstein;705;112301;72594;243;192
Landeck;706;44681;30743;90;142
Lienz;707;48854;32715;145;87
Reutte;708;33427;20831;29;38
Schwaz;709;85478;51737;216;192
Bludenz;801;64943;41763;95;136
Bregenz;802;136369;82714;236;332
Dornbirn;803;91344;56943;168;282
Feldkirch;804;110547;69871;176;292
Wien;900;1951354;1258773;4412;10505
