Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"266,9",311,"6929,30",8074
Baden,Niederösterreich,"380,9",559,"5481,40",8044
Bludenz,Vorarlberg,"60,8",39,"5609,40",3596
Braunau am Inn,Oberösterreich,"299,4",316,"6615,60",6983
Bregenz,Vorarlberg,"105,2",142,"5612,40",7576
Bruck an der Leitha,Niederösterreich,295,306,"4621,40",4794
Bruck-Mürzzuschlag,Steiermark,"158,1",156,"5309,20",5240
Deutschlandsberg,Steiermark,"246,4",150,"5091,40",3099
Dornbirn,Vorarlberg,50,45,"6953,50",6252
Eferding,Oberösterreich,223,74,"7387,40",2451
Eisenstadt,Burgenland,"647,9",96,"5743,80",851
Eisenstadt-Umgebung,Burgenland,"307,6",133,"4556,40",1970
Feldkirch,Vorarlberg,"89,7",97,"6248,80",6757
Feldkirchen,Kärnten,"294,3",88,"6364,10",1903
Freistadt,Oberösterreich,"323,1",216,"6942,80",4642
Gänserndorf,Niederösterreich,"268,2",281,"4404,40",4615
Gmünd,Niederösterreich,"284,5",104,"6128,10",2240
Gmunden,Oberösterreich,"183,6",187,"6398,10",6517
Graz,Steiermark,"162,8",474,"4396,20",12796
Graz-Umgebung,Steiermark,"179,4",280,"4449,30",6944
Grieskirchen,Oberösterreich,"149,5",97,"7052,00",4575
Güssing,Burgenland,"264,6",68,"6171,40",1586
Hallein,Salzburg,"343,6",209,"9331,80",5676
Hartberg-Fürstenfeld,Steiermark,319,289,"6512,80",5901
Hermagor,Kärnten,"105,2",19,"9731,90",1757
Hollabrunn,Niederösterreich,"280,2",143,"4109,10",2097
Horn,Niederösterreich,"252,1",78,"3704,40",1146
Imst,Tirol,"276,2",167,"6718,60",4063
Innsbruck-Land,Tirol,"191,2",345,"6078,60",10969
Innsbruck-Stadt,Tirol,"167,5",221,"5754,70",7594
Jennersdorf,Burgenland,193,33,"6568,40",1123
Kirchdorf an der Krems,Oberösterreich,"366,2",209,"6124,00",3495
Kitzbühel,Tirol,"171,4",110,"5993,60",3846
Klagenfurt Land,Kärnten,"203,3",122,"5790,30",3475
Klagenfurt Stadt,Kärnten,"137,2",139,"5199,40",5267
Korneuburg,Niederösterreich,"237,8",217,"3916,50",3574
Krems (Land),Niederösterreich,"187,7",106,"4898,50",2767
Krems an der Donau,Niederösterreich,"247,6",62,"4577,40",1146
Kufstein,Tirol,"217,6",240,"7131,40",7865
Landeck,Tirol,"135,2",60,"7148,70",3173
Leibnitz,Steiermark,"304,4",258,"5624,40",4767
Leoben,Steiermark,"217,8",130,"4737,00",2828
Lienz,Tirol,"293,4",143,"8529,30",4157
Liezen,Steiermark,226,180,"5692,30",4534
Lilienfeld,Niederösterreich,"214,4",55,"5016,60",1287
Linz,Oberösterreich,"150,1",310,"5289,60",10928
Linz-Land,Oberösterreich,"180,4",273,"5403,30",8179
Mattersburg,Burgenland,"324,7",130,"4780,00",1914
Melk,Niederösterreich,"263,5",206,"5608,10",4385
Mistelbach,Niederösterreich,"228,8",173,"4091,20",3094
Mödling,Niederösterreich,"273,7",326,"4365,50",5200
Murau,Steiermark,167,46,"5340,70",1471
Murtal,Steiermark,"196,7",141,"5360,00",3843
Neunkirchen,Niederösterreich,"508,4",439,"5700,50",4922
Neusiedl am See,Burgenland,"166,7",100,"4550,80",2730
Oberpullendorf,Burgenland,"240,7",90,"5168,00",1932
Oberwart,Burgenland,"343,2",186,"5290,40",2867
Perg,Oberösterreich,"233,4",161,"7171,40",4946
Reutte,Tirol,"146,2",48,"4473,50",1469
Ried im Innkreis,Oberösterreich,"252,9",156,"7879,70",4861
Rohrbach,Oberösterreich,"134,4",76,"8402,20",4751
Rust,Burgenland,0,±0,"3535,40",70
Salzburg,Salzburg,"268,4",416,"6286,20",9745
Salzburg-Umgebung,Salzburg,"263,9",405,"6791,20",10424
Sankt Johann im Pongau,Salzburg,"421,2",342,"10564,80",8578
Sankt Pölten,Niederösterreich,"201,8",112,"5440,10",3020
Sankt Pölten (Land),Niederösterreich,"261,1",344,"4716,50",6213
Sankt Veit an der Glan,Kärnten,"160,6",87,"6132,60",3323
Schärding,Oberösterreich,115,66,"7910,60",4540
Scheibbs,Niederösterreich,"386,3",160,"7219,80",2990
Schwaz,Tirol,"233,6",197,"10044,00",8470
Spittal an der Drau,Kärnten,"384,9",292,"5798,20",4399
Steyr,Oberösterreich,"147,2",56,"4990,00",1899
Steyr-Land,Oberösterreich,"141,6",86,"6004,90",3646
Südoststeiermark,Steiermark,"207,1",174,"5827,30",4897
Tamsweg,Salzburg,"296,3",60,"11006,90",2229
Tulln,Niederösterreich,175,183,"4270,80",4467
Urfahr-Umgebung,Oberösterreich,"109,3",94,"6332,20",5446
Villach Land,Kärnten,"267,7",173,"5701,20",3684
Villach Stadt,Kärnten,"209,9",132,"4791,50",3013
Vöcklabruck,Oberösterreich,"307,4",422,"6593,70",9053
Voitsberg,Steiermark,"317,4",162,"5105,40",2606
Völkermarkt,Kärnten,"193,5",81,"7405,30",3100
Waidhofen an der Thaya,Niederösterreich,"280,4",72,"5599,30",1438
Waidhofen an der Ybbs,Niederösterreich,"222,8",25,"6389,20",717
Weiz,Steiermark,"242,7",220,"5186,80",4702
Wels,Oberösterreich,"257,7",161,"7013,00",4381
Wels-Land,Oberösterreich,"281,9",208,"6065,60",4475
Wien,Wien,"298,4",#ERROR!,"5638,30",107758
Wiener Neustadt,Niederösterreich,"471,4",216,"7236,50",3316
Wiener Neustadt (Land),Niederösterreich,"427,8",335,"5452,90",4270
Wolfsberg,Kärnten,"119,8",63,"5567,70",2929
Zell am See,Salzburg,"270,5",237,"7062,80",6189
Zwettl,Niederösterreich,"257,2",108,"6554,40",2752
