Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10720;25;1
Rust(Stadt);102;2021;1331;5;0
Eisenstadt-Umgebung;103;44488;30246;78;2
Güssing;104;25809;16961;101;6
Jennersdorf;105;17216;10107;44;0
Mattersburg;106;40731;27037;88;8
Neusiedl am See;107;61358;42839;85;4
Oberpullendorf;108;37556;25190;68;1
Oberwart;109;54682;34768;145;2
Klagenfurt Stadt;201;103297;59526;304;2
Villach Stadt;202;64125;35845;174;1
Hermagor;203;18069;10718;66;0
Klagenfurt Land;204;61114;36076;127;0
Sankt Veit an der Glan;205;53953;33120;167;0
Spittal an der Drau;206;75725;44669;275;2
Villach Land;207;65635;38665;204;0
Völkermarkt;208;41947;26667;121;1
Wolfsberg;209;52352;30396;203;0
Feldkirchen;210;29949;17397;83;0
Krems an der Donau(Stadt);301;24930;15899;75;2
Sankt Pölten(Stadt);302;56697;38062;146;3
Waidhofen an der Ybbs(Stadt);303;11187;8145;59;0
Wiener Neustadt(Stadt);304;47407;31200;228;1
Amstetten;305;117442;90245;309;8
Baden;306;148765;100144;364;17
Bruck an der Leitha;307;107297;74374;220;11
Gänserndorf;308;107504;71143;305;8
Gmünd;309;36152;23184;158;0
Hollabrunn;310;51879;32937;116;1
Horn;311;30875;19224;60;0
Korneuburg;312;92442;63607;146;12
Krems(Land);313;56840;38921;163;2
Lilienfeld;314;25491;17790;111;0
Melk;315;78779;59607;525;2
Mistelbach;316;76641;50286;107;7
Mödling;317;120412;81916;309;15
Neunkirchen;318;87048;57827;251;1
Sankt Pölten(Land);319;133497;95379;336;25
Scheibbs;320;41711;31568;98;4
Tulln;321;107723;72136;214;14
Waidhofen an der Thaya;322;25644;17119;80;2
Wiener Neustadt(Land);323;80020;54234;220;8
Zwettl;325;41757;30289;84;2
Linz(Stadt);401;208445;127382;474;8
Steyr(Stadt);402;37915;23400;84;1
Wels(Stadt);403;63542;40453;165;4
Braunau am Inn;404;108388;77221;270;2
Eferding;405;33715;23403;81;4
Freistadt;406;67638;48574;202;1
Gmunden;407;102765;71183;256;1
Grieskirchen;408;65929;47920;158;0
Kirchdorf an der Krems;409;57882;39586;167;0
Linz-Land;410;154320;101337;296;7
Perg;411;69905;50816;155;4
Ried im Innkreis;412;62535;44992;170;5
Rohrbach;413;57034;40803;165;2
Schärding;414;57750;39948;156;4
Steyr-Land;415;61494;43506;158;2
Urfahr-Umgebung;416;87466;62795;161;4
Vöcklabruck;417;139989;100363;340;4
Wels-Land;418;75514;54568;123;1
Salzburg(Stadt);501;155743;103735;344;11
Hallein;502;61262;46011;148;2
Salzburg-Umgebung;503;155982;117725;318;9
Sankt Johann im Pongau;504;81962;57564;184;3
Tamsweg;505;20327;13950;68;2
Zell am See;506;89017;56724;202;3
Graz(Stadt);601;293929;174061;610;21
Deutschlandsberg;603;61092;36448;184;1
Graz-Umgebung;606;161131;100056;441;3
Leibnitz;610;86399;53532;195;5
Leoben;611;59341;31801;197;2
Liezen;612;79739;46840;229;1
Murau;614;27343;15175;60;1
Voitsberg;616;51165;28386;191;2
Weiz;617;91844;56875;260;1
Murtal;620;71398;39343;294;0
Bruck-Mürzzuschlag;621;98394;51879;359;2
Hartberg-Fürstenfeld;622;91091;55203;312;1
Südoststeiermark;623;84024;50507;296;1
Innsbruck-Stadt;701;130599;86628;261;3
Imst;702;61843;43197;103;1
Innsbruck-Land;703;183827;126212;292;2
Kitzbühel;704;65482;42049;102;3
Kufstein;705;112301;75631;256;1
Landeck;706;44681;32294;93;2
Lienz;707;48854;33993;148;1
Reutte;708;33427;21725;34;0
Schwaz;709;85478;54249;222;1
Bludenz;801;64943;43384;99;0
Bregenz;802;136369;86156;243;1
Dornbirn;803;91344;59570;171;0
Feldkirch;804;110547;72772;179;2
Wien;900;1951354;1421756;4817;314
