Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"278,1",324,"7001,40",8158
Baden,Niederösterreich,"373,4",548,"5573,40",8179
Bludenz,Vorarlberg,"71,8",46,"5635,90",3613
Braunau am Inn,Oberösterreich,324,342,"6736,90",7111
Bregenz,Vorarlberg,"126,7",171,"5649,40",7626
Bruck an der Leitha,Niederösterreich,"292,1",303,"4693,70",4869
Bruck-Mürzzuschlag,Steiermark,"136,8",135,"5341,60",5272
Deutschlandsberg,Steiermark,230,140,"5162,10",3142
Dornbirn,Vorarlberg,"72,3",65,"6979,00",6275
Eferding,Oberösterreich,208,69,"7447,70",2471
Eisenstadt,Burgenland,"310,5",46,"5818,00",862
Eisenstadt-Umgebung,Burgenland,"309,9",134,"4623,50",1999
Feldkirch,Vorarlberg,"116,5",126,"6291,30",6803
Feldkirchen,Kärnten,"260,9",78,"6421,00",1920
Freistadt,Oberösterreich,"263,2",176,"6998,10",4679
Gänserndorf,Niederösterreich,"275,8",289,"4465,50",4679
Gmünd,Niederösterreich,"309,1",113,"6196,50",2265
Gmunden,Oberösterreich,"206,2",210,"6463,80",6584
Graz,Steiermark,"140,5",409,"4437,70",12917
Graz-Umgebung,Steiermark,166,259,"4491,60",7010
Grieskirchen,Oberösterreich,"135,6",88,"7104,40",4609
Güssing,Burgenland,"268,5",69,"6253,20",1607
Hallein,Salzburg,"312,4",190,"9374,60",5702
Hartberg-Fürstenfeld,Steiermark,"300,2",272,"6603,30",5983
Hermagor,Kärnten,"116,3",21,"9754,10",1761
Hollabrunn,Niederösterreich,"286,1",146,"4181,60",2134
Horn,Niederösterreich,"245,7",76,"3791,70",1173
Imst,Tirol,"305,9",185,"6796,30",4110
Innsbruck-Land,Tirol,"210,6",380,"6152,30",11102
Innsbruck-Stadt,Tirol,"195,5",258,"5830,50",7694
Jennersdorf,Burgenland,"210,6",36,"6609,30",1130
Kirchdorf an der Krems,Oberösterreich,"371,5",212,"6241,30",3562
Kitzbühel,Tirol,"171,4",110,"6054,40",3885
Klagenfurt Land,Kärnten,"219,9",132,"5847,00",3509
Klagenfurt Stadt,Kärnten,"130,3",132,"5231,00",5299
Korneuburg,Niederösterreich,"238,9",218,"3986,70",3638
Krems (Land),Niederösterreich,177,100,"4937,40",2789
Krems an der Donau,Niederösterreich,"231,7",58,"4633,30",1160
Kufstein,Tirol,253,279,"7216,60",7959
Landeck,Tirol,"189,2",84,"7241,00",3214
Leibnitz,Steiermark,"270,2",229,"5686,90",4820
Leoben,Steiermark,"175,9",105,"4760,50",2842
Lienz,Tirol,"330,3",161,"8615,50",4199
Liezen,Steiermark,"217,2",173,"5745,00",4576
Lilienfeld,Niederösterreich,"272,9",70,"5129,60",1316
Linz,Oberösterreich,"140,4",290,"5328,80",11009
Linz-Land,Oberösterreich,"167,8",254,"5460,80",8266
Mattersburg,Burgenland,"417,1",167,"4927,30",1973
Melk,Niederösterreich,"318,5",249,"5721,90",4474
Mistelbach,Niederösterreich,234,177,"4152,10",3140
Mödling,Niederösterreich,"289,6",345,"4445,30",5295
Murau,Steiermark,"228,7",63,"5449,70",1501
Murtal,Steiermark,"172,9",124,"5401,80",3873
Neunkirchen,Niederösterreich,"442,4",382,"5779,30",4990
Neusiedl am See,Burgenland,"188,4",113,"4609,10",2765
Oberpullendorf,Burgenland,"283,5",106,"5264,30",1968
Oberwart,Burgenland,"385,7",209,"5417,80",2936
Perg,Oberösterreich,"240,7",166,"7238,10",4992
Reutte,Tirol,"197,9",65,"4552,70",1495
Ried im Innkreis,Oberösterreich,"249,6",154,"7965,60",4914
Rohrbach,Oberösterreich,"93,7",53,"8411,00",4756
Rust,Burgenland,0,±0,"3535,40",70
Salzburg,Salzburg,"271,6",421,"6355,90",9853
Salzburg-Umgebung,Salzburg,"302,9",465,"6883,70",10566
Sankt Johann im Pongau,Salzburg,"337,5",274,"10628,90",8630
Sankt Pölten,Niederösterreich,"212,6",118,"5494,10",3050
Sankt Pölten (Land),Niederösterreich,"262,7",346,"4786,30",6305
Sankt Veit an der Glan,Kärnten,120,65,"6156,60",3336
Schärding,Oberösterreich,"149,8",86,"7975,10",4577
Scheibbs,Niederösterreich,"415,3",172,"7347,80",3043
Schwaz,Tirol,"239,5",202,"10125,80",8539
Spittal an der Drau,Kärnten,"309,7",235,"5848,30",4437
Steyr,Oberösterreich,"215,5",82,"5092,50",1938
Steyr-Land,Oberösterreich,"156,5",95,"6062,60",3681
Südoststeiermark,Steiermark,"203,5",171,"5895,10",4954
Tamsweg,Salzburg,"301,2",61,"11076,00",2243
Tulln,Niederösterreich,174,182,"4321,50",4520
Urfahr-Umgebung,Oberösterreich,107,92,"6357,80",5468
Villach Land,Kärnten,229,148,"5760,00",3722
Villach Stadt,Kärnten,"217,9",137,"4832,90",3039
Vöcklabruck,Oberösterreich,"340,1",467,"6716,10",9221
Voitsberg,Steiermark,"242,9",124,"5156,30",2632
Völkermarkt,Kärnten,"188,7",79,"7445,90",3117
Waidhofen an der Thaya,Niederösterreich,"272,6",70,"5684,90",1460
Waidhofen an der Ybbs,Niederösterreich,"311,9",35,"6505,10",730
