Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"47,2",55,"8495,50",9899
Baden,Niederösterreich,"47,7",70,"6695,70",9826
Bludenz,Vorarlberg,"54,6",35,"6472,00",4149
Braunau am Inn,Oberösterreich,"43,6",46,"8562,50",9038
Bregenz,Vorarlberg,"97,8",132,"7153,30",9656
Bruck an der Leitha,Niederösterreich,"44,3",46,"5817,70",6035
Bruck-Mürzzuschlag,Steiermark,"39,5",39,"6107,60",6028
Deutschlandsberg,Steiermark,"54,2",33,"6624,30",4032
Dornbirn,Vorarlberg,"73,4",66,"8393,80",7547
Eferding,Oberösterreich,"66,3",22,"8406,20",2789
Eisenstadt,Burgenland,27,4,"6641,50",984
Eisenstadt-Umgebung,Burgenland,"32,4",14,"5426,00",2346
Feldkirch,Vorarlberg,"65,7",71,"7561,10",8176
Feldkirchen,Kärnten,"46,8",14,"7996,10",2391
Freistadt,Oberösterreich,"68,8",46,"8227,50",5501
Gänserndorf,Niederösterreich,"87,8",92,"5571,60",5838
Gmünd,Niederösterreich,"84,8",31,"7411,20",2709
Gmunden,Oberösterreich,"61,9",63,"7630,20",7772
Graz,Steiermark,57,166,"5540,90",16128
Graz-Umgebung,Steiermark,"31,4",49,"5559,00",8676
Grieskirchen,Oberösterreich,"38,5",25,"8004,60",5193
Güssing,Burgenland,"23,3",6,"7085,90",1821
Hallein,Salzburg,"64,1",39,"10923,30",6644
Hartberg-Fürstenfeld,Steiermark,"90,5",82,"8060,20",7303
Hermagor,Kärnten,"33,2",6,"10413,20",1880
Hollabrunn,Niederösterreich,"17,6",9,"5083,00",2594
Horn,Niederösterreich,"19,4",6,"4913,40",1520
Imst,Tirol,"196,8",119,"8628,50",5218
Innsbruck-Land,Tirol,"93,1",168,"7559,30",13641
Innsbruck-Stadt,Tirol,"64,4",85,"7262,00",9583
Jennersdorf,Burgenland,"29,2",5,"7592,00",1298
Kirchdorf an der Krems,Oberösterreich,"66,6",38,"7385,50",4215
Kitzbühel,Tirol,"82,6",53,"6967,60",4471
Klagenfurt Land,Kärnten,25,15,"6935,00",4162
Klagenfurt Stadt,Kärnten,"41,5",42,"6120,40",6200
Korneuburg,Niederösterreich,"27,4",25,"4736,20",4322
Krems (Land),Niederösterreich,"33,6",19,"5819,00",3287
Krems an der Donau,Niederösterreich,32,8,"5480,10",1372
Kufstein,Tirol,39,43,"8455,20",9325
Landeck,Tirol,"78,9",35,"8230,10",3653
Leibnitz,Steiermark,"43,7",37,"6931,70",5875
Leoben,Steiermark,"41,9",25,"5613,10",3351
Lienz,Tirol,"57,5",28,"10860,10",5293
Liezen,Steiermark,"35,2",28,"6825,90",5437
Lilienfeld,Niederösterreich,"85,8",22,"6443,20",1653
Linz,Oberösterreich,"63,9",132,"6578,60",13591
Linz-Land,Oberösterreich,"56,2",85,"6684,90",10119
Mattersburg,Burgenland,40,16,"5664,10",2268
Melk,Niederösterreich,"35,8",28,"7321,80",5725
Mistelbach,Niederösterreich,"25,1",19,"4930,90",3729
Mödling,Niederösterreich,21,25,"5342,70",6364
Murau,Steiermark,"54,5",15,"7167,00",1974
Murtal,Steiermark,"92,1",66,"7018,30",5032
Neunkirchen,Niederösterreich,"12,7",11,"6844,80",5910
Neusiedl am See,Burgenland,35,21,"5414,20",3248
Oberpullendorf,Burgenland,"10,7",4,"5935,70",2219
Oberwart,Burgenland,"25,8",14,"6676,30",3618
Perg,Oberösterreich,"62,3",43,"8432,90",5816
Reutte,Tirol,"45,7",15,"6127,00",2012
Ried im Innkreis,Oberösterreich,"74,6",46,"9539,60",5885
Rohrbach,Oberösterreich,"14,1",8,"9015,80",5098
Rust,Burgenland,"50,5",1,"3838,40",76
Salzburg,Salzburg,"30,3",47,"7508,70",11640
Salzburg-Umgebung,Salzburg,"37,1",57,"8045,40",12349
Sankt Johann im Pongau,Salzburg,"55,4",45,"11778,00",9563
Sankt Pölten,Niederösterreich,"75,7",42,"6917,20",3840
Sankt Pölten (Land),Niederösterreich,38,50,"5906,80",7781
Sankt Veit an der Glan,Kärnten,"38,8",21,"7236,20",3921
Schärding,Oberösterreich,"27,9",16,"9257,50",5313
Scheibbs,Niederösterreich,"24,1",10,"9064,60",3754
Schwaz,Tirol,"16,6",14,"10680,80",9007
Spittal an der Drau,Kärnten,"47,5",36,"7617,20",5779
Steyr,Oberösterreich,"102,5",39,"6361,70",2421
Steyr-Land,Oberösterreich,"72,5",44,"7003,00",4252
Südoststeiermark,Steiermark,"35,7",30,"7107,70",5973
Tamsweg,Salzburg,"34,6",7,"12266,10",2484
Tulln,Niederösterreich,"25,8",27,"5119,80",5355
Urfahr-Umgebung,Oberösterreich,"47,7",41,"7062,40",6074
Villach Land,Kärnten,"58,8",38,"6882,00",4447
Villach Stadt,Kärnten,"95,4",60,"6273,70",3945
Vöcklabruck,Oberösterreich,"42,2",58,"8349,80",11464
Voitsberg,Steiermark,"58,8",30,"6615,90",3377
Völkermarkt,Kärnten,"21,5",9,"8771,70",3672
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6518,20",1674
Waidhofen an der Ybbs,Niederösterreich,"35,6",4,"7948,70",892
Weiz,Steiermark,"76,1",69,"6770,80",6138
