Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6986;22;90
Rust(Stadt);102;2000;883;2;4
Eisenstadt-Umgebung;103;43861;19981;69;306
Güssing;104;25770;11551;95;77
Jennersdorf;105;17109;7634;41;19
Mattersburg;106;40316;18098;82;161
Neusiedl am See;107;60397;27439;83;260
Oberpullendorf;108;37453;16457;63;168
Oberwart;109;54209;24064;145;126
Klagenfurt Stadt;201;101765;42128;276;208
Villach Stadt;202;63236;26413;172;98
Hermagor;203;18052;8350;61;24
Klagenfurt Land;204;60503;26612;126;122
Sankt Veit an der Glan;205;53880;24272;164;149
Spittal an der Drau;206;75628;35103;262;109
Villach Land;207;64920;29260;191;101
Völkermarkt;208;41834;20280;117;94
Wolfsberg;209;52488;23885;178;65
Feldkirchen;210;29783;13624;82;45
Krems an der Donau(Stadt);301;24837;10934;72;110
Sankt Pölten(Stadt);302;55878;26526;135;224
Waidhofen an der Ybbs(Stadt);303;11134;6165;39;26
Wiener Neustadt(Stadt);304;46456;22369;178;176
Amstetten;305;116592;68055;302;323
Baden;306;147113;68446;314;624
Bruck an der Leitha;307;105507;48327;216;602
Gänserndorf;308;105824;46108;169;560
Gmünd;309;36275;16948;152;192
Hollabrunn;310;51332;21924;92;231
Horn;311;30838;13780;60;134
Korneuburg;312;91777;39430;141;476
Krems(Land);313;56559;27776;97;264
Lilienfeld;314;25474;13662;113;60
Melk;315;78281;44015;285;210
Mistelbach;316;75655;32885;100;313
Mödling;317;119240;51789;267;656
Neunkirchen;318;86323;41074;246;288
Sankt Pölten(Land);319;132064;65180;293;633
Scheibbs;320;41567;24425;94;92
Tulln;321;105762;46758;206;596
Waidhofen an der Thaya;322;25531;12150;67;77
Wiener Neustadt(Land);323;79033;38807;195;303
Zwettl;325;41827;22621;84;191
Linz(Stadt);401;206537;91277;427;565
Steyr(Stadt);402;37952;17194;66;102
Wels(Stadt);403;62654;30801;155;166
Braunau am Inn;404;106492;60720;252;312
Eferding;405;33368;16975;73;86
Freistadt;406;66922;36775;182;137
Gmunden;407;102102;53565;228;353
Grieskirchen;408;65137;35773;142;176
Kirchdorf an der Krems;409;57163;29480;147;135
Linz-Land;410;152391;74191;275;370
Perg;411;69241;38337;149;187
Ried im Innkreis;412;61850;34182;166;96
Rohrbach;413;56623;30891;156;271
Schärding;414;57438;30852;153;93
Steyr-Land;415;60936;32013;145;132
Urfahr-Umgebung;416;86235;45041;153;216
Vöcklabruck;417;137993;76280;327;484
Wels-Land;418;74574;40340;114;237
Salzburg(Stadt);501;155416;76363;287;662
Hallein;502;60992;36551;138;239
Salzburg-Umgebung;503;154624;90529;299;676
Sankt Johann im Pongau;504;81392;46696;184;201
Tamsweg;505;20118;10988;64;33
Zell am See;506;88168;45225;183;223
Graz(Stadt);601;291134;122246;534;880
Deutschlandsberg;603;60871;28388;177;156
Graz-Umgebung;606;157853;72461;415;388
Leibnitz;610;85294;40249;182;165
Leoben;611;59151;23523;184;135
Liezen;612;79592;36632;215;168
Murau;614;27449;11854;59;58
Voitsberg;616;50947;22298;178;78
Weiz;617;90916;44828;251;139
Murtal;620;71356;30926;270;105
Bruck-Mürzzuschlag;621;98054;39442;350;209
Hartberg-Fürstenfeld;622;90619;42454;300;138
Südoststeiermark;623;83841;39019;286;137
Innsbruck-Stadt;701;131059;62341;220;576
Imst;702;60922;33800;87;146
Innsbruck-Land;703;181698;92656;261;641
Kitzbühel;704;64676;32647;95;147
Kufstein;705;111080;59388;236;296
Landeck;706;44346;25659;84;107
Lienz;707;48814;26404;132;98
Reutte;708;33054;16602;24;177
Schwaz;709;84456;42877;201;209
Bludenz;801;64368;34811;87;280
Bregenz;802;135310;69287;225;568
Dornbirn;803;90502;47266;160;286
Feldkirch;804;109057;57337;166;392
Wien;900;1920949;925204;3996;11566
