Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"109,9",128,"6157,70",7175
Baden,Niederösterreich,"115,8",170,"3740,30",5489
Bludenz,Vorarlberg,"95,2",61,"5093,00",3265
Braunau am Inn,Oberösterreich,"158,2",167,"4990,90",5268
Bregenz,Vorarlberg,"74,1",100,"5221,20",7048
Bruck an der Leitha,Niederösterreich,"82,9",86,"3225,50",3346
Bruck-Mürzzuschlag,Steiermark,"135,8",134,"4302,10",4246
Deutschlandsberg,Steiermark,"233,3",142,"4020,20",2447
Dornbirn,Vorarlberg,"164,6",148,"6497,50",5842
Eferding,Oberösterreich,"93,4",31,"6618,80",2196
Eisenstadt,Burgenland,"33,7",5,"3853,90",571
Eisenstadt-Umgebung,Burgenland,"69,4",30,"3279,70",1418
Feldkirch,Vorarlberg,98,106,"5649,50",6109
Feldkirchen,Kärnten,107,32,"5320,70",1591
Freistadt,Oberösterreich,"80,8",54,"6027,40",4030
Gänserndorf,Niederösterreich,"168,9",177,"2962,30",3104
Gmünd,Niederösterreich,"84,8",31,"4689,10",1714
Gmunden,Oberösterreich,"146,3",149,"5450,70",5552
Graz,Steiermark,"72,1",210,"3529,40",10273
Graz-Umgebung,Steiermark,"102,5",160,"3576,00",5581
Grieskirchen,Oberösterreich,"84,8",55,"6450,90",4185
Güssing,Burgenland,"186,8",48,"4739,50",1218
Hallein,Salzburg,"279,5",170,"7967,20",4846
Hartberg-Fürstenfeld,Steiermark,"152,3",138,"4761,30",4314
Hermagor,Kärnten,"299,1",54,"6857,20",1238
Hollabrunn,Niederösterreich,"131,3",67,"2696,30",1376
Horn,Niederösterreich,"109,9",34,"2463,10",762
Imst,Tirol,"62,8",38,"5476,70",3312
Innsbruck-Land,Tirol,"76,5",138,"5462,40",9857
Innsbruck-Stadt,Tirol,"57,6",76,"5182,60",6839
Jennersdorf,Burgenland,"263,2",45,"4649,90",795
Kirchdorf an der Krems,Oberösterreich,"49,1",28,"4906,20",2800
Kitzbühel,Tirol,"99,7",64,"5163,00",3313
Klagenfurt Land,Kärnten,130,78,"4738,90",2844
Klagenfurt Stadt,Kärnten,"103,7",105,"4316,90",4373
Korneuburg,Niederösterreich,"62,5",57,"2897,40",2644
Krems (Land),Niederösterreich,"132,8",75,"4085,90",2308
Krems an der Donau,Niederösterreich,"47,9",12,"3830,50",959
Kufstein,Tirol,"80,7",89,"6278,20",6924
Landeck,Tirol,"49,6",22,"6461,50",2868
Leibnitz,Steiermark,"87,3",74,"4245,10",3598
Leoben,Steiermark,"58,6",35,"3834,20",2289
Lienz,Tirol,"285,2",139,"6623,20",3228
Liezen,Steiermark,"139,4",111,"4809,70",3831
Lilienfeld,Niederösterreich,"35,1",9,"4092,80",1050
Linz,Oberösterreich,"50,3",104,"4579,50",9461
Linz-Land,Oberösterreich,"60,1",91,"4654,10",7045
Mattersburg,Burgenland,"74,9",30,"3531,30",1414
Melk,Niederösterreich,"49,9",39,"4551,70",3559
Mistelbach,Niederösterreich,"167,9",127,"2579,80",1951
Mödling,Niederösterreich,"72,2",86,"3254,80",3877
Murau,Steiermark,"141,6",39,"4512,90",1243
Murtal,Steiermark,"80,9",58,"4602,60",3300
Neunkirchen,Niederösterreich,"86,9",75,"3920,40",3385
Neusiedl am See,Burgenland,110,66,"3353,90",2012
Oberpullendorf,Burgenland,"66,9",25,"4114,10",1538
Oberwart,Burgenland,"77,5",42,"3867,70",2096
Perg,Oberösterreich,"91,3",63,"5825,90",4018
Reutte,Tirol,"176,6",58,"3812,70",1252
Ried im Innkreis,Oberösterreich,"100,5",62,"6707,70",4138
Rohrbach,Oberösterreich,"90,2",51,"7493,10",4237
Rust,Burgenland,101,2,"3434,30",68
Salzburg,Salzburg,"134,2",208,"5127,00",7948
Salzburg-Umgebung,Salzburg,"132,9",204,"5604,90",8603
Sankt Johann im Pongau,Salzburg,"247,6",201,"8144,70",6613
Sankt Pölten,Niederösterreich,"41,4",23,"4371,90",2427
Sankt Pölten (Land),Niederösterreich,"91,1",120,"3673,50",4839
Sankt Veit an der Glan,Kärnten,"73,8",40,"5195,10",2815
Schärding,Oberösterreich,"76,7",44,"7006,30",4021
Scheibbs,Niederösterreich,"106,2",44,"5889,30",2439
Schwaz,Tirol,"155,3",131,"8910,30",7514
Spittal an der Drau,Kärnten,"250,4",190,"4261,30",3233
Steyr,Oberösterreich,"28,9",11,"4422,40",1683
Steyr-Land,Oberösterreich,"36,2",22,"5403,80",3281
Südoststeiermark,Steiermark,"185,6",156,"4574,20",3844
Tamsweg,Salzburg,"286,4",58,"9668,70",1958
Tulln,Niederösterreich,"76,5",80,"3446,70",3605
Urfahr-Umgebung,Oberösterreich,"58,1",50,"5712,50",4913
Villach Land,Kärnten,"117,6",76,"4413,60",2852
Villach Stadt,Kärnten,"108,1",68,"3786,50",2381
Vöcklabruck,Oberösterreich,"65,6",90,"5482,30",7527
Voitsberg,Steiermark,"80,3",41,"4286,50",2188
Völkermarkt,Kärnten,"150,5",63,"6265,80",2623
Waidhofen an der Thaya,Niederösterreich,"89,6",23,"3808,10",978
Waidhofen an der Ybbs,Niederösterreich,"26,7",3,"5498,10",617
Weiz,Steiermark,"105,9",96,"3610,40",3273
Wels,Oberösterreich,"116,9",73,"5605,90",3502
Wels-Land,Oberösterreich,"136,9",101,"4763,00",3514
Wien,Wien,"97,1",#ERROR!,"4330,00",82755
Wiener Neustadt,Niederösterreich,"248,8",114,"4458,50",2043
Wiener Neustadt (Land),Niederösterreich,"111,1",87,"3483,70",2728
Wolfsberg,Kärnten,"77,9",41,"4940,40",2599
Zell am See,Salzburg,"93,6",82,"6016,30",5272
Zwettl,Niederösterreich,"126,2",53,"5263,50",2210
