Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9187;24;104
Rust(Stadt);102;2021;1112;4;22
Eisenstadt-Umgebung;103;44488;26041;73;247
Güssing;104;25809;14799;100;136
Jennersdorf;105;17216;9261;43;55
Mattersburg;106;40731;23757;84;182
Neusiedl am See;107;61358;36408;85;326
Oberpullendorf;108;37556;21746;65;149
Oberwart;109;54682;30574;144;250
Klagenfurt Stadt;201;103297;54156;295;521
Villach Stadt;202;64125;33157;174;281
Hermagor;203;18069;10044;63;56
Klagenfurt Land;204;61114;33290;127;267
Sankt Veit an der Glan;205;53953;31004;167;240
Spittal an der Drau;206;75725;42096;275;224
Villach Land;207;65635;36035;201;314
Völkermarkt;208;41947;24790;121;145
Wolfsberg;209;52352;28534;193;198
Feldkirchen;210;29949;16450;83;87
Krems an der Donau(Stadt);301;24930;13958;74;147
Sankt Pölten(Stadt);302;56697;33226;145;305
Waidhofen an der Ybbs(Stadt);303;11187;7435;40;45
Wiener Neustadt(Stadt);304;47407;27726;198;241
Amstetten;305;117442;81943;309;508
Baden;306;148765;86956;337;736
Bruck an der Leitha;307;107297;63110;216;561
Gänserndorf;308;107504;60088;191;517
Gmünd;309;36152;20694;157;171
Hollabrunn;310;51879;28245;102;269
Horn;311;30875;17147;60;162
Korneuburg;312;92442;53104;145;575
Krems(Land);313;56840;34580;105;310
Lilienfeld;314;25491;16154;110;113
Melk;315;78779;53763;326;376
Mistelbach;316;76641;42622;105;429
Mödling;317;120412;68503;275;605
Neunkirchen;318;87048;51431;248;395
Sankt Pölten(Land);319;133497;82804;324;871
Scheibbs;320;41711;28947;94;165
Tulln;321;107723;61405;209;591
Waidhofen an der Thaya;322;25644;15084;75;123
Wiener Neustadt(Land);323;80020;48308;205;388
Zwettl;325;41757;27392;84;226
Linz(Stadt);401;208445;114693;453;863
Steyr(Stadt);402;37915;20877;71;158
Wels(Stadt);403;63542;36833;159;205
Braunau am Inn;404;108388;72186;262;405
Eferding;405;33715;21315;77;152
Freistadt;406;67638;44814;191;266
Gmunden;407;102765;64966;243;455
Grieskirchen;408;65929;44078;149;276
Kirchdorf an der Krems;409;57882;36199;155;325
Linz-Land;410;154320;92124;285;705
Perg;411;69905;46496;151;304
Ried im Innkreis;412;62535;41611;169;262
Rohrbach;413;57034;37394;160;266
Schärding;414;57750;37308;155;173
Steyr-Land;415;61494;39485;152;331
Urfahr-Umgebung;416;87466;57142;156;385
Vöcklabruck;417;139989;92607;335;564
Wels-Land;418;75514;49391;118;344
Salzburg(Stadt);501;155743;94757;306;546
Hallein;502;61262;43196;143;230
Salzburg-Umgebung;503;155982;109360;309;594
Sankt Johann im Pongau;504;81962;54322;184;196
Tamsweg;505;20327;13223;67;80
Zell am See;506;89017;53330;192;262
Graz(Stadt);601;293929;156789;556;1151
Deutschlandsberg;603;61092;34053;179;265
Graz-Umgebung;606;161131;90531;420;685
Leibnitz;610;86399;48749;187;316
Leoben;611;59341;29202;189;208
Liezen;612;79739;43728;223;270
Murau;614;27343;14508;59;99
Voitsberg;616;51165;26462;185;158
Weiz;617;91844;52892;254;322
Murtal;620;71398;36670;279;278
Bruck-Mürzzuschlag;621;98394;47822;353;362
Hartberg-Fürstenfeld;622;91091;50730;297;356
Südoststeiermark;623;84024;46435;293;357
Innsbruck-Stadt;701;130599;78439;242;497
Imst;702;61843;40187;90;217
Innsbruck-Land;703;183827;115153;272;659
Kitzbühel;704;65482;39372;97;171
Kufstein;705;112301;71486;242;380
Landeck;706;44681;30088;90;174
Lienz;707;48854;32178;144;165
Reutte;708;33427;20270;29;88
Schwaz;709;85478;50826;216;233
Bludenz;801;64943;41006;95;202
Bregenz;802;136369;80804;233;385
Dornbirn;803;91344;55401;168;287
Feldkirch;804;110547;68468;173;314
Wien;900;1951354;1209699;4317;8353
