Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8032;23;121
Rust(Stadt);102;2021;985;4;20
Eisenstadt-Umgebung;103;44488;23094;72;335
Güssing;104;25809;13229;100;136
Jennersdorf;105;17216;8348;42;69
Mattersburg;106;40731;20700;82;291
Neusiedl am See;107;61358;31990;86;400
Oberpullendorf;108;37556;19086;63;241
Oberwart;109;54682;27014;146;241
Klagenfurt Stadt;201;103297;46568;279;533
Villach Stadt;202;64125;28746;172;256
Hermagor;203;18069;9005;62;82
Klagenfurt Land;204;61114;29003;126;259
Sankt Veit an der Glan;205;53953;26324;166;194
Spittal an der Drau;206;75725;37530;266;261
Villach Land;207;65635;31564;195;236
Völkermarkt;208;41947;21852;121;174
Wolfsberg;209;52352;25602;182;169
Feldkirchen;210;29949;14539;83;95
Krems an der Donau(Stadt);301;24930;12242;73;116
Sankt Pölten(Stadt);302;56697;29321;139;299
Waidhofen an der Ybbs(Stadt);303;11187;6652;40;46
Wiener Neustadt(Stadt);304;47407;24969;186;271
Amstetten;305;117442;73549;308;550
Baden;306;148765;77598;328;833
Bruck an der Leitha;307;107297;55650;216;821
Gänserndorf;308;107504;53255;176;631
Gmünd;309;36152;18534;152;140
Hollabrunn;310;51879;24955;95;338
Horn;311;30875;15283;60;122
Korneuburg;312;92442;45999;142;684
Krems(Land);313;56840;30772;100;253
Lilienfeld;314;25491;14588;113;101
Melk;315;78779;47432;298;385
Mistelbach;316;76641;37655;101;391
Mödling;317;120412;60052;270;857
Neunkirchen;318;87048;45737;248;485
Sankt Pölten(Land);319;133497;72363;310;727
Scheibbs;320;41711;26153;95;207
Tulln;321;107723;53463;207;708
Waidhofen an der Thaya;322;25644;13345;72;98
Wiener Neustadt(Land);323;80020;43242;198;431
Zwettl;325;41757;24621;84;201
Linz(Stadt);401;208445;101143;435;854
Steyr(Stadt);402;37915;18538;67;116
Wels(Stadt);403;63542;33113;155;174
Braunau am Inn;404;108388;64769;255;274
Eferding;405;33715;18669;73;144
Freistadt;406;67638;39795;185;228
Gmunden;407;102765;57747;234;359
Grieskirchen;408;65929;38821;146;235
Kirchdorf an der Krems;409;57882;31927;147;215
Linz-Land;410;154320;81323;281;553
Perg;411;69905;41203;152;203
Ried im Innkreis;412;62535;37099;167;179
Rohrbach;413;57034;33672;158;199
Schärding;414;57750;33107;155;175
Steyr-Land;415;61494;34691;147;212
Urfahr-Umgebung;416;87466;49854;155;339
Vöcklabruck;417;139989;82474;332;576
Wels-Land;418;75514;43849;116;293
Salzburg(Stadt);501;155743;85064;297;675
Hallein;502;61262;38997;142;264
Salzburg-Umgebung;503;155982;98093;301;600
Sankt Johann im Pongau;504;81962;50008;188;299
Tamsweg;505;20327;11884;67;91
Zell am See;506;89017;48534;188;283
Graz(Stadt);601;293929;137722;539;1445
Deutschlandsberg;603;61092;30510;178;182
Graz-Umgebung;606;161131;79629;418;666
Leibnitz;610;86399;43221;184;340
Leoben;611;59341;25706;186;208
Liezen;612;79739;39214;219;208
Murau;614;27343;12746;60;73
Voitsberg;616;51165;23808;179;151
Weiz;617;91844;48101;254;299
Murtal;620;71398;33122;273;166
Bruck-Mürzzuschlag;621;98394;42911;355;272
Hartberg-Fürstenfeld;622;91091;45875;306;284
Südoststeiermark;623;84024;41993;289;225
Innsbruck-Stadt;701;130599;69594;227;633
Imst;702;61843;36438;86;241
Innsbruck-Land;703;183827;101945;266;717
Kitzbühel;704;65482;35068;98;256
Kufstein;705;112301;63903;238;343
Landeck;706;44681;27578;86;134
Lienz;707;48854;28424;138;184
Reutte;708;33427;18285;28;147
Schwaz;709;85478;46001;210;263
Bludenz;801;64943;37657;92;141
Bregenz;802;136369;74763;230;271
Dornbirn;803;91344;51183;163;221
Feldkirch;804;110547;62456;170;291
Wien;900;1951354;1076014;4139;14624
