Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9340;24;51
Rust(Stadt);102;2021;1142;4;7
Eisenstadt-Umgebung;103;44488;26485;73;182
Güssing;104;25809;15003;100;79
Jennersdorf;105;17216;9364;43;39
Mattersburg;106;40731;24132;86;142
Neusiedl am See;107;61358;36943;85;214
Oberpullendorf;108;37556;22025;66;107
Oberwart;109;54682;30986;144;168
Klagenfurt Stadt;201;103297;54967;297;263
Villach Stadt;202;64125;33524;174;156
Hermagor;203;18069;10109;63;21
Klagenfurt Land;204;61114;33680;127;137
Sankt Veit an der Glan;205;53953;31232;167;82
Spittal an der Drau;206;75725;42338;275;91
Villach Land;207;65635;36410;207;149
Völkermarkt;208;41947;24966;121;83
Wolfsberg;209;52352;28754;194;69
Feldkirchen;210;29949;16568;83;44
Krems an der Donau(Stadt);301;24930;14160;74;72
Sankt Pölten(Stadt);302;56697;33737;145;177
Waidhofen an der Ybbs(Stadt);303;11187;7502;40;20
Wiener Neustadt(Stadt);304;47407;28105;202;143
Amstetten;305;117442;82758;309;325
Baden;306;148765;88267;340;544
Bruck an der Leitha;307;107297;64163;216;375
Gänserndorf;308;107504;61376;193;526
Gmünd;309;36152;20955;157;108
Hollabrunn;310;51879;28734;104;172
Horn;311;30875;17392;60;86
Korneuburg;312;92442;54262;145;502
Krems(Land);313;56840;35079;105;166
Lilienfeld;314;25491;16378;110;108
Melk;315;78779;54451;327;301
Mistelbach;316;76641;43548;105;401
Mödling;317;120412;69717;276;536
Neunkirchen;318;87048;52081;250;245
Sankt Pölten(Land);319;133497;84206;327;565
Scheibbs;320;41711;29204;94;93
Tulln;321;107723;62446;212;415
Waidhofen an der Thaya;322;25644;15349;75;91
Wiener Neustadt(Land);323;80020;48969;208;246
Zwettl;325;41757;27653;84;106
Linz(Stadt);401;208445;115830;457;488
Steyr(Stadt);402;37915;21216;71;131
Wels(Stadt);403;63542;37116;159;122
Braunau am Inn;404;108388;72716;265;193
Eferding;405;33715;21527;77;72
Freistadt;406;67638;45205;191;147
Gmunden;407;102765;65584;245;221
Grieskirchen;408;65929;44426;150;118
Kirchdorf an der Krems;409;57882;36604;156;166
Linz-Land;410;154320;92948;285;301
Perg;411;69905;46898;151;158
Ried im Innkreis;412;62535;41973;170;144
Rohrbach;413;57034;37848;161;193
Schärding;414;57750;37521;155;79
Steyr-Land;415;61494;39968;152;186
Urfahr-Umgebung;416;87466;57684;158;229
Vöcklabruck;417;139989;93363;336;321
Wels-Land;418;75514;49811;118;163
Salzburg(Stadt);501;155743;95650;310;367
Hallein;502;61262;43522;143;134
Salzburg-Umgebung;503;155982;110233;310;354
Sankt Johann im Pongau;504;81962;54671;184;165
Tamsweg;505;20327;13316;67;34
Zell am See;506;89017;53670;192;110
Graz(Stadt);601;293929;158265;559;525
Deutschlandsberg;603;61092;34342;179;102
Graz-Umgebung;606;161131;91410;423;315
Leibnitz;610;86399;49294;187;210
Leoben;611;59341;29432;189;86
Liezen;612;79739;44012;224;92
Murau;614;27343;14587;59;40
Voitsberg;616;51165;26678;185;75
Weiz;617;91844;53399;254;177
Murtal;620;71398;37012;279;146
Bruck-Mürzzuschlag;621;98394;48242;353;147
Hartberg-Fürstenfeld;622;91091;51229;297;231
Südoststeiermark;623;84024;46887;293;158
Innsbruck-Stadt;701;130599;79172;247;299
Imst;702;61843;40559;92;129
Innsbruck-Land;703;183827;116284;275;495
Kitzbühel;704;65482;39582;97;70
Kufstein;705;112301;71942;243;149
Landeck;706;44681;30290;90;86
Lienz;707;48854;32402;145;79
Reutte;708;33427;20500;29;149
Schwaz;709;85478;51148;216;134
Bludenz;801;64943;41220;95;72
Bregenz;802;136369;81435;235;278
Dornbirn;803;91344;55896;168;201
Feldkirch;804;110547;68964;174;214
Wien;900;1951354;1225202;4364;6875
