Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6695;22;119
Rust(Stadt);102;2000;854;2;15
Eisenstadt-Umgebung;103;43861;18897;67;273
Güssing;104;25770;11197;93;80
Jennersdorf;105;17109;7476;41;48
Mattersburg;106;40316;17247;82;265
Neusiedl am See;107;60397;26287;83;449
Oberpullendorf;108;37453;15773;63;217
Oberwart;109;54209;23393;144;258
Klagenfurt Stadt;201;101765;40952;270;315
Villach Stadt;202;63236;25876;172;135
Hermagor;203;18052;8170;60;69
Klagenfurt Land;204;60503;25885;124;198
Sankt Veit an der Glan;205;53880;23576;162;148
Spittal an der Drau;206;75628;34491;262;158
Villach Land;207;64920;28633;189;174
Völkermarkt;208;41834;19734;116;188
Wolfsberg;209;52488;23290;177;157
Feldkirchen;210;29783;13419;82;68
Krems an der Donau(Stadt);301;24837;10513;72;148
Sankt Pölten(Stadt);302;55878;25758;130;319
Waidhofen an der Ybbs(Stadt);303;11134;6037;37;29
Wiener Neustadt(Stadt);304;46456;21579;174;188
Amstetten;305;116592;66781;297;512
Baden;306;147113;66136;307;805
Bruck an der Leitha;307;105507;46070;214;759
Gänserndorf;308;105824;44013;164;734
Gmünd;309;36275;16373;145;170
Hollabrunn;310;51332;21031;90;294
Horn;311;30838;13279;60;126
Korneuburg;312;91777;37632;137;612
Krems(Land);313;56559;26732;96;336
Lilienfeld;314;25474;13327;113;122
Melk;315;78281;43163;263;351
Mistelbach;316;75655;31104;96;525
Mödling;317;119240;49566;256;737
Neunkirchen;318;86323;39906;246;332
Sankt Pölten(Land);319;132064;62683;287;670
Scheibbs;320;41567;24053;94;159
Tulln;321;105762;44308;200;726
Waidhofen an der Thaya;322;25531;11842;65;101
Wiener Neustadt(Land);323;79033;37590;193;336
Zwettl;325;41827;21896;84;172
Linz(Stadt);401;206537;89040;424;630
Steyr(Stadt);402;37952;16703;65;173
Wels(Stadt);403;62654;30167;154;179
Braunau am Inn;404;106492;59148;252;429
Eferding;405;33368;16549;73;109
Freistadt;406;66922;36102;181;196
Gmunden;407;102102;52240;225;347
Grieskirchen;408;65137;34957;142;235
Kirchdorf an der Krems;409;57163;28791;147;242
Linz-Land;410;152391;72143;273;606
Perg;411;69241;37487;147;257
Ried im Innkreis;412;61850;33554;166;246
Rohrbach;413;56623;30115;156;164
Schärding;414;57438;30184;153;235
Steyr-Land;415;60936;31219;144;283
Urfahr-Umgebung;416;86235;43810;152;357
Vöcklabruck;417;137993;74452;326;530
Wels-Land;418;74574;39523;114;234
Salzburg(Stadt);501;155416;73371;282;604
Hallein;502;60992;35610;136;218
Salzburg-Umgebung;503;154624;88003;293;669
Sankt Johann im Pongau;504;81392;45921;184;148
Tamsweg;505;20118;10783;64;39
Zell am See;506;88168;44334;182;225
Graz(Stadt);601;291134;118570;532;954
Deutschlandsberg;603;60871;27781;173;174
Graz-Umgebung;606;157853;70466;412;539
Leibnitz;610;85294;39575;179;252
Leoben;611;59151;22910;183;168
Liezen;612;79592;35863;214;204
Murau;614;27449;11606;59;47
Voitsberg;616;50947;21929;177;169
Weiz;617;90916;44014;250;246
Murtal;620;71356;30179;268;213
Bruck-Mürzzuschlag;621;98054;38326;347;274
Hartberg-Fürstenfeld;622;90619;41796;300;160
Südoststeiermark;623;83841;38394;283;217
Innsbruck-Stadt;701;131059;60268;217;413
Imst;702;60922;33186;85;151
Innsbruck-Land;703;181698;89993;260;664
Kitzbühel;704;64676;31960;95;186
Kufstein;705;111080;58051;233;323
Landeck;706;44346;25251;84;83
Lienz;707;48814;25886;132;121
Reutte;708;33054;15769;23;149
Schwaz;709;84456;41995;200;202
Bludenz;801;64368;34003;87;161
Bregenz;802;135310;67006;225;525
Dornbirn;803;90502;46150;157;261
Feldkirch;804;109057;55883;164;353
Wien;900;1920949;880173;3968;11313
