Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9368;25;64
Rust(Stadt);102;2021;1149;4;14
Eisenstadt-Umgebung;103;44488;26547;73;174
Güssing;104;25809;15037;100;81
Jennersdorf;105;17216;9373;43;31
Mattersburg;106;40731;24204;86;166
Neusiedl am See;107;61358;37032;85;225
Oberpullendorf;108;37556;22053;66;97
Oberwart;109;54682;31046;144;179
Klagenfurt Stadt;201;103297;55038;297;222
Villach Stadt;202;64125;33562;174;150
Hermagor;203;18069;10116;63;24
Klagenfurt Land;204;61114;33733;127;147
Sankt Veit an der Glan;205;53953;31265;167;86
Spittal an der Drau;206;75725;42375;275;90
Villach Land;207;65635;36463;207;152
Völkermarkt;208;41947;25001;121;95
Wolfsberg;209;52352;28788;194;87
Feldkirchen;210;29949;16584;83;42
Krems an der Donau(Stadt);301;24930;14186;74;70
Sankt Pölten(Stadt);302;56697;33798;145;161
Waidhofen an der Ybbs(Stadt);303;11187;7510;40;19
Wiener Neustadt(Stadt);304;47407;28173;203;166
Amstetten;305;117442;82883;309;318
Baden;306;148765;88445;340;554
Bruck an der Leitha;307;107297;64297;216;368
Gänserndorf;308;107504;61572;193;530
Gmünd;309;36152;20987;157;95
Hollabrunn;310;51879;28792;105;163
Horn;311;30875;17428;60;92
Korneuburg;312;92442;54439;145;507
Krems(Land);313;56840;35138;105;167
Lilienfeld;314;25491;16411;110;106
Melk;315;78779;54555;327;323
Mistelbach;316;76641;43676;105;384
Mödling;317;120412;69931;277;589
Neunkirchen;318;87048;52150;250;230
Sankt Pölten(Land);319;133497;84461;327;612
Scheibbs;320;41711;29241;94;101
Tulln;321;107723;62620;212;453
Waidhofen an der Thaya;322;25644;15379;75;86
Wiener Neustadt(Land);323;80020;49082;209;270
Zwettl;325;41757;27675;84;92
Linz(Stadt);401;208445;116059;458;495
Steyr(Stadt);402;37915;21277;72;123
Wels(Stadt);403;63542;37151;159;115
Braunau am Inn;404;108388;72791;265;194
Eferding;405;33715;21551;78;76
Freistadt;406;67638;45273;191;160
Gmunden;407;102765;65676;245;227
Grieskirchen;408;65929;44471;150;114
Kirchdorf an der Krems;409;57882;36673;157;171
Linz-Land;410;154320;93110;286;331
Perg;411;69905;46964;151;173
Ried im Innkreis;412;62535;42015;170;139
Rohrbach;413;57034;37921;161;208
Schärding;414;57750;37553;155;81
Steyr-Land;415;61494;40009;152;154
Urfahr-Umgebung;416;87466;57775;158;235
Vöcklabruck;417;139989;93466;336;300
Wels-Land;418;75514;49886;118;158
Salzburg(Stadt);501;155743;95764;310;360
Hallein;502;61262;43557;143;125
Salzburg-Umgebung;503;155982;110330;310;328
Sankt Johann im Pongau;504;81962;54725;184;164
Tamsweg;505;20327;13325;67;34
Zell am See;506;89017;53705;193;93
Graz(Stadt);601;293929;158455;559;513
Deutschlandsberg;603;61092;34376;179;86
Graz-Umgebung;606;161131;91534;423;305
Leibnitz;610;86399;49362;187;196
Leoben;611;59341;29472;189;95
Liezen;612;79739;44057;226;91
Murau;614;27343;14609;59;47
Voitsberg;616;51165;26716;185;85
Weiz;617;91844;53496;254;189
Murtal;620;71398;37076;279;147
Bruck-Mürzzuschlag;621;98394;48320;354;186
Hartberg-Fürstenfeld;622;91091;51320;297;238
Südoststeiermark;623;84024;46967;293;172
Innsbruck-Stadt;701;130599;79297;247;332
Imst;702;61843;40611;93;142
Innsbruck-Land;703;183827;116448;275;499
Kitzbühel;704;65482;39605;97;66
Kufstein;705;112301;72006;243;162
Landeck;706;44681;30324;90;97
Lienz;707;48854;32427;145;69
Reutte;708;33427;20543;29;138
Schwaz;709;85478;51198;216;145
Bludenz;801;64943;41262;95;89
Bregenz;802;136369;81559;235;282
Dornbirn;803;91344;55995;168;229
Feldkirch;804;110547;69038;174;198
Wien;900;1951354;1228034;4368;7467
