Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Salzburg-Umgebung,Salzburg,"9,1",14,"8074,70",12394
Sankt Johann im Pongau,Salzburg,"1,2",1,"11807,50",9587
Sankt Pölten,Niederösterreich,9,5,"7045,10",3911
Sankt Pölten (Land),Niederösterreich,"7,6",10,"6060,90",7984
Sankt Veit an der Glan,Kärnten,"7,4",4,"7409,70",4015
Schärding,Oberösterreich,"1,7",1,"9283,70",5328
Scheibbs,Niederösterreich,"2,4",1,"9146,70",3788
Schwaz,Tirol,0,±0,"10689,10",9014
Spittal an der Drau,Kärnten,4,3,"7704,20",5845
Steyr,Oberösterreich,0,±0,"6495,70",2472
Steyr-Land,Oberösterreich,0,±0,"7042,50",4276
Südoststeiermark,Steiermark,"1,2",1,"7180,30",6034
Tamsweg,Salzburg,"14,8",3,"12290,80",2489
Tulln,Niederösterreich,"3,8",4,"5204,00",5443
Urfahr-Umgebung,Oberösterreich,"4,7",4,"7129,80",6132
Villach Land,Kärnten,"3,1",2,"6923,80",4474
Villach Stadt,Kärnten,0,±0,"6270,50",3943
Vöcklabruck,Oberösterreich,"2,2",3,"8412,40",11550
Voitsberg,Steiermark,0,±0,"6704,00",3422
Völkermarkt,Kärnten,"4,8",2,"8848,10",3704
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6553,20",1683
Waidhofen an der Ybbs,Niederösterreich,"8,9",1,"8162,50",916
Weiz,Steiermark,"7,7",7,"6846,90",6207
Wels,Oberösterreich,"4,8",3,"9050,70",5654
Wels-Land,Oberösterreich,"2,7",2,"7736,80",5708
Wien,Wien,"21,6",412,"7264,10",138831
Wiener Neustadt,Niederösterreich,"4,4",2,"8517,60",3903
Wiener Neustadt (Land),Niederösterreich,"3,8",3,"6723,50",5265
Wolfsberg,Kärnten,"3,8",2,"6641,70",3494
Zell am See,Salzburg,0,±0,"8283,90",7259
Zwettl,Niederösterreich,0,±0,"7962,00",3343
