Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6718;22;110
Rust(Stadt);102;2000;859;2;12
Eisenstadt-Umgebung;103;43861;18956;67;261
Güssing;104;25770;11221;93;85
Jennersdorf;105;17109;7497;41;59
Mattersburg;106;40316;17316;82;247
Neusiedl am See;107;60397;26412;83;453
Oberpullendorf;108;37453;15826;63;229
Oberwart;109;54209;23450;145;247
Klagenfurt Stadt;201;101765;41049;270;315
Villach Stadt;202;63236;25900;172;135
Hermagor;203;18052;8183;60;63
Klagenfurt Land;204;60503;25922;124;184
Sankt Veit an der Glan;205;53880;23626;162;154
Spittal an der Drau;206;75628;34517;262;145
Villach Land;207;64920;28683;189;178
Völkermarkt;208;41834;19783;116;177
Wolfsberg;209;52488;23337;177;175
Feldkirchen;210;29783;13429;82;57
Krems an der Donau(Stadt);301;24837;10553;72;166
Sankt Pölten(Stadt);302;55878;25855;130;331
Waidhofen an der Ybbs(Stadt);303;11134;6048;37;31
Wiener Neustadt(Stadt);304;46456;21616;174;182
Amstetten;305;116592;66913;300;485
Baden;306;147113;66331;308;756
Bruck an der Leitha;307;105507;46287;214;801
Gänserndorf;308;105824;44185;164;737
Gmünd;309;36275;16423;148;181
Hollabrunn;310;51332;21117;90;310
Horn;311;30838;13311;60;117
Korneuburg;312;91777;37787;137;630
Krems(Land);313;56559;26831;96;357
Lilienfeld;314;25474;13359;113;115
Melk;315;78281;43270;263;365
Mistelbach;316;75655;31284;96;571
Mödling;317;119240;49674;258;713
Neunkirchen;318;86323;40011;246;360
Sankt Pölten(Land);319;132064;62861;287;668
Scheibbs;320;41567;24091;94;143
Tulln;321;105762;44517;200;771
Waidhofen an der Thaya;322;25531;11872;65;111
Wiener Neustadt(Land);323;79033;37695;195;349
Zwettl;325;41827;21940;84;179
Linz(Stadt);401;206537;89205;424;639
Steyr(Stadt);402;37952;16741;65;173
Wels(Stadt);403;62654;30217;154;173
Braunau am Inn;404;106492;59260;252;421
Eferding;405;33368;16573;73;106
Freistadt;406;66922;36180;181;220
Gmunden;407;102102;52330;225;335
Grieskirchen;408;65137;35008;142;234
Kirchdorf an der Krems;409;57163;28846;147;230
Linz-Land;410;152391;72286;273;607
Perg;411;69241;37522;147;213
Ried im Innkreis;412;61850;33616;166;248
Rohrbach;413;56623;30150;156;151
Schärding;414;57438;30225;153;233
Steyr-Land;415;60936;31281;144;271
Urfahr-Umgebung;416;86235;43927;152;353
Vöcklabruck;417;137993;74594;326;490
Wels-Land;418;74574;39581;114;229
Salzburg(Stadt);501;155416;73516;282;581
Hallein;502;60992;35666;136;226
Salzburg-Umgebung;503;154624;88157;293;666
Sankt Johann im Pongau;504;81392;45960;184;144
Tamsweg;505;20118;10791;64;38
Zell am See;506;88168;44379;182;211
Graz(Stadt);601;291134;118785;532;915
Deutschlandsberg;603;60871;27819;173;160
Graz-Umgebung;606;157853;70615;412;550
Leibnitz;610;85294;39621;179;223
Leoben;611;59151;22961;183;182
Liezen;612;79592;35920;214;196
Murau;614;27449;11622;59;45
Voitsberg;616;50947;21948;177;132
Weiz;617;90916;44072;250;230
Murtal;620;71356;30230;268;207
Bruck-Mürzzuschlag;621;98054;38404;347;272
Hartberg-Fürstenfeld;622;90619;41833;300;152
Südoststeiermark;623;83841;38435;284;175
Innsbruck-Stadt;701;131059;60333;217;393
Imst;702;60922;33197;85;131
Innsbruck-Land;703;181698;90097;260;590
Kitzbühel;704;64676;31983;95;153
Kufstein;705;111080;58114;234;318
Landeck;706;44346;25268;84;80
Lienz;707;48814;25905;132;103
Reutte;708;33054;15798;23;152
Schwaz;709;84456;42038;200;201
Bludenz;801;64368;34038;87;158
Bregenz;802;135310;67091;225;503
Dornbirn;803;90502;46194;157;248
Feldkirch;804;109057;55937;165;343
Wien;900;1920949;882170;3972;10943
