Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Klagenfurt Stadt,Kärnten,"744,3",754,"2149,10",2177
Korneuburg,Niederösterreich,"231,2",211,"1838,80",1678
Krems (Land),Niederösterreich,"439,00",248,"2428,90",1372
Krems an der Donau,Niederösterreich,"535,2",134,"2404,50",602
Kufstein,Tirol,"727,2",802,"3716,70",4099
Landeck,Tirol,"270,4",120,"4235,60",1880
Leibnitz,Steiermark,"417,70",354,"2193,40",1859
Leoben,Steiermark,407,243,"1979,90",1182
Lienz,Tirol,761,371,"2468,30",1203
Liezen,Steiermark,"379,10",302,"2126,80",1694
Lilienfeld,Niederösterreich,"366,40",94,"2338,70",600
Linz,Oberösterreich,"560,00",#ERROR!,"2786,10",5756
Linz-Land,Oberösterreich,"612,40",927,"2775,30",4201
Mattersburg,Burgenland,"304,70",122,"1755,70",703
Melk,Niederösterreich,"598,50",468,"2138,40",1672
Mistelbach,Niederösterreich,"275,00",208,"1379,20",1043
Mödling,Niederösterreich,226,269,"1883,10",2243
Murau,Steiermark,"439,30",121,"1419,60",391
Murtal,Steiermark,"375,20",269,"1722,50",1235
Neunkirchen,Niederösterreich,"280,30",242,"1796,30",1551
Neusiedl am See,Burgenland,"305,10",183,"1665,30",999
Oberpullendorf,Burgenland,"596,50",223,"2463,60",921
Oberwart,Burgenland,"409,70",222,"2456,10",1331
Perg,Oberösterreich,"700,30",483,"3301,50",2277
Reutte,Tirol,311,102,"1757,10",577
Ried im Innkreis,Oberösterreich,"831,60",513,"4096,30",2527
Rohrbach,Oberösterreich,"1202,60",680,"4925,30",2785
Rust,Burgenland,"606,10",12,"1868,70",37
Salzburg,Salzburg,"592,20",918,"2278,40",3532
Salzburg-Umgebung,Salzburg,"663,20",#ERROR!,"2812,50",4317
Sankt Johann im Pongau,Salzburg,"843,70",685,"4186,30",3399
Sankt Pölten,Niederösterreich,"468,40",260,"2296,70",1275
Sankt Pölten (Land),Niederösterreich,"397,00",523,"1998,00",2632
Sankt Veit an der Glan,Kärnten,"738,20",400,"2037,40",1104
Schärding,Oberösterreich,"693,50",398,"3634,70",2086
Scheibbs,Niederösterreich,"866,90",359,"2858,90",1184
Schwaz,Tirol,"1159,70",978,"5771,40",4867
Spittal an der Drau,Kärnten,"408,60",310,"1000,40",759
Steyr,Oberösterreich,"486,1",185,"2680,30",1020
Steyr-Land,Oberösterreich,"555,00",337,"3091,40",1877
Südoststeiermark,Steiermark,"497,40",418,"2187,20",1838
Tamsweg,Salzburg,"953,00",193,"3293,70",667
Tulln,Niederösterreich,"299,3",313,"1941,80",2031
Urfahr-Umgebung,Oberösterreich,"918,6",790,"3856,80",3317
Villach Land,Kärnten,"532,40",344,"1578,50",1020
Villach Stadt,Kärnten,"610,7",384,"1768,40",1112
Vöcklabruck,Oberösterreich,"707,2",971,"3007,30",4129
Voitsberg,Steiermark,"638,7",326,2259,1153
Völkermarkt,Kärnten,"833,7",349,2621,1097
Waidhofen an der Thaya,Niederösterreich,"272,6",70,"2231,10",573
Waidhofen an der Ybbs,Niederösterreich,"632,7",71,2370,266
Weiz,Steiermark,"394,9",358,"1814,60",1645
Wels,Oberösterreich,"651,5",407,"3249,60",2030
Wels-Land,Oberösterreich,"650,6",480,2600,1918
Wien,Wien,"354,2",#ERROR!,"2710,70",51807
Wiener Neustadt,Niederösterreich,371,170,"2354,70",1079
Wiener Neustadt (Land),Niederösterreich,"315,4",247,"1687,00",1321
Wolfsberg,Kärnten,728,383,"1990,20",1047
Zell am See,Salzburg,"875,3",767,"2655,50",2327
Zwettl,Niederösterreich,"485,9",204,"2198,30",923
