Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1073;11;9
Rust(Stadt);102;2000;86;0;1
Eisenstadt-Umgebung;103;43861;2793;26;55
Güssing;104;25770;2044;59;15
Jennersdorf;105;17109;1421;26;46
Mattersburg;106;40316;2782;35;40
Neusiedl am See;107;60397;3707;45;60
Oberpullendorf;108;37453;2549;41;21
Oberwart;109;54209;4008;95;41
Klagenfurt Stadt;201;101765;7496;162;166
Villach Stadt;202;63236;4588;73;90
Hermagor;203;18052;2075;30;16
Klagenfurt Land;204;60503;4618;69;64
Sankt Veit an der Glan;205;53880;4442;102;45
Spittal an der Drau;206;75628;6912;126;110
Villach Land;207;64920;5077;92;114
Völkermarkt;208;41834;3909;64;27
Wolfsberg;209;52488;3921;75;88
Feldkirchen;210;29783;2715;53;16
Krems an der Donau(Stadt);301;24837;1756;31;22
Sankt Pölten(Stadt);302;55878;4666;65;60
Waidhofen an der Ybbs(Stadt);303;11134;1022;16;24
Wiener Neustadt(Stadt);304;46456;4548;88;45
Amstetten;305;116592;11697;133;360
Baden;306;147113;11851;141;185
Bruck an der Leitha;307;105507;7418;94;166
Gänserndorf;308;105824;7057;73;95
Gmünd;309;36275;2954;48;36
Hollabrunn;310;51332;2905;56;22
Horn;311;30838;1817;27;19
Korneuburg;312;91777;5210;52;114
Krems(Land);313;56559;3922;42;68
Lilienfeld;314;25474;2053;50;29
Melk;315;78281;6929;106;234
Mistelbach;316;75655;4322;34;86
Mödling;317;119240;7585;127;84
Neunkirchen;318;86323;6900;104;87
Sankt Pölten(Land);319;132064;9364;144;149
Scheibbs;320;41567;4541;47;151
Tulln;321;105762;6369;99;97
Waidhofen an der Thaya;322;25531;1881;14;67
Wiener Neustadt(Land);323;79033;6200;97;79
Zwettl;325;41827;3600;39;29
Linz(Stadt);401;206537;17887;246;385
Steyr(Stadt);402;37952;3155;22;106
Wels(Stadt);403;62654;7048;91;99
Braunau am Inn;404;106492;11883;117;384
Eferding;405;33368;3353;37;56
Freistadt;406;66922;6209;94;101
Gmunden;407;102102;9251;115;243
Grieskirchen;408;65137;6101;77;126
Kirchdorf an der Krems;409;57163;5306;87;120
Linz-Land;410;152391;13222;100;398
Perg;411;69241;6818;78;145
Ried im Innkreis;412;61850;7220;103;124
Rohrbach;413;56623;5596;100;61
Schärding;414;57438;6091;75;98
Steyr-Land;415;60936;5270;74;133
Urfahr-Umgebung;416;86235;7054;76;131
Vöcklabruck;417;137993;13433;166;246
Wels-Land;418;74574;6999;65;117
Salzburg(Stadt);501;155416;14661;149;293
Hallein;502;60992;7694;68;234
Salzburg-Umgebung;503;154624;15024;134;431
Sankt Johann im Pongau;504;81392;10659;115;92
Tamsweg;505;20118;2668;43;65
Zell am See;506;88168;8429;111;49
Graz(Stadt);601;291134;20864;327;435
Deutschlandsberg;603;60871;4561;113;85
Graz-Umgebung;606;157853;10454;258;187
Leibnitz;610;85294;6546;114;88
Leoben;611;59151;3784;113;86
Liezen;612;79592;6521;117;235
Murau;614;27449;2145;30;13
Voitsberg;616;50947;3871;123;64
Weiz;617;90916;7133;151;157
Murtal;620;71356;5752;177;104
Bruck-Mürzzuschlag;621;98054;6913;253;127
Hartberg-Fürstenfeld;622;90619;8081;193;103
Südoststeiermark;623;83841;6698;177;156
Innsbruck-Stadt;701;131059;11324;108;150
Imst;702;60922;5976;41;44
Innsbruck-Land;703;181698;15598;138;149
Kitzbühel;704;64676;5047;43;53
Kufstein;705;111080;10700;143;101
Landeck;706;44346;4050;49;68
Lienz;707;48814;6291;43;41
Reutte;708;33054;2376;6;21
Schwaz;709;84456;9548;133;68
Bludenz;801;64368;4882;51;45
Bregenz;802;135310;11489;111;80
Dornbirn;803;90502;8769;81;53
Feldkirch;804;109057;9473;80;70
Wien;900;1920949;170271;2459;2498
