Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"224,8",261,"704,50",818
Baden,Niederöstereich,"184,7",270,"811,2",1.186
Bludenz,Vorarlberg,"233,9",149,"1.164,60",742
Braunau am Inn,Oberösterreich,"109,2",114,"564,1",589
Bregenz,Vorarlberg,"270,1",363,"991,90",1.333
Bruck an der Leitha,Niederöstereich,"164,7",168,"834,2",851
Bruck-Mürzzuschlag,Steiermark,"153,6",152,"423,30",419
Deutschlandsberg,Steiermark,"146,3",89,"386,40",235
Dornbirn,Vorarlberg,465,414,"1.272,40",1.133
Eferding,Oberösterreich,"416,2",138,"962,10",319
Eisenstadt,Burgenland,"136,6",20,499,73
Eisenstadt-Umgebung,Burgenland,"216,6",93,"638,30",274
Feldkirch,Vorarlberg,"312,6",335,"1.137,60",1.219
Feldkirchen,Kärnten,"116,9",35,"287,30",86
Freistadt,Oberösterreich,"301,7",201,"921,60",614
Gänserndorf,Niederöstereich,"122,5",127,"754,20",782
Gmünd,Niederöstereich,"261,1",96,759,279
Gmunden,Oberösterreich,"324,7",330,"859,00",873
Graz,Steiermark,"181,4",524,"759,70",2.194
Graz-Umgebung,Steiermark,"167,9",259,"581,50",897
Grieskirchen,Oberösterreich,"387,8",251,"973,40",630
Güssing,Burgenland,"108,5",28,"554,30",143
Hallein,Salzburg,"452,2",273,"1.649,70",996
Hartberg-Fürstenfeld,Steiermark,"172,1",156,"720,60",653
Hermagor,Kärnten,"109,7",20,"471,90",86
Hollabrunn,Niederöstereich,"108,1",55,"387,40",197
Horn,Niederöstereich,"57,9",18,"501,80",156
Imst,Tirol,"263,1",158,"1.303,80",783
Innsbruck-Land,Tirol,"291,1",522,"1.207,40",2.165
Innsbruck-Stadt,Tirol,405,535,"1.908,30",2.521
Jennersdorf,Burgenland,"175,8",30,357,61
Kirchdorf an der Krems,Oberösterreich,"137,2",78,"471,30",268
Kitzbühel,Tirol,"133,1",85,"951,80",608
Klagenfurt Land,Kärnten,"100,3",60,"346,20",207
Klagenfurt Stadt,Kärnten,"159,7",161,"518,80",523
Korneuburg,Niederöstereich,"232,2",211,"928,60",844
Krems (Land),Niederöstereich,"183,8",104,"911,70",516
Krems an der Donau,Niederöstereich,"180,9",45,"860,30",214
Kufstein,Tirol,"301,8",331,"1.344,80",1.475
Landeck,Tirol,"227,7",101,"3.198,70",1.419
Leibnitz,Steiermark,"214,6",177,"653,5",539
Leoben,Steiermark,"226,4",136,"581,10",349
Lienz,Tirol,"194,9",95,"646,1",315
Liezen,Steiermark,"220,3",176,"580,70",464
Lilienfeld,Niederöstereich,"352,5",91,"883,3",228
Linz,Oberösterreich,"215,8",444,"1.087,40",2.237
Linz-Land,Oberösterreich,"191,7",288,"962,9",1.447
Mattersburg,Burgenland,"192,9",77,"626,2",250
Melk,Niederöstereich,"120,6",94,"702,9",548
Mistelbach,Niederöstereich,"74,2",56,"655,80",495
Mödling,Niederöstereich,"190,8",227,"916,00",1.090
Murau,Steiermark,"25,3",7,"188,00",52
Murtal,Steiermark,"129,2",93,"440,30",317
Neunkirchen,Niederöstereich,"111,3",96,"810,00",699
Neusiedl am See,Burgenland,"92,4",55,"735,50",438
Oberpullendorf,Burgenland,"261,2",98,"605,10",227
Oberwart,Burgenland,"264,4",143,"872,80",472
Perg,Oberösterreich,"200,1",137,"940,70",644
Reutte,Tirol,"97,9",32,"578,50",189
Ried im Innkreis,Oberösterreich,"452,6",277,"1.196,00",732
Rohrbach,Oberösterreich,"401,6",227,"1.111,00",628
Rust,Burgenland,"103,1",2,"257,70",5
Salzburg,Salzburg,"217,2",335,"745,10",1.149
Salzburg-Umgebung,Salzburg,"325,7",496,"937,10",1.427
Sankt Johann im Pongau,Salzburg,"454,2",366,"1.552,60",1.251
Sankt Pölten,Niederöstereich,"156,2",86,"915,60",504
Sankt Pölten (Land),Niederöstereich,"170,9",224,"774,50",1.015
Sankt Veit an der Glan,Kärnten,"95,3",52,425,232
Schärding,Oberösterreich,"293,2",168,893,512
Scheibbs,Niederöstereich,"96,6",40,"560,30",232
Schwaz,Tirol,"560,4",470,"1.856,40",1.557
Spittal an der Drau,Kärnten,"36,8",28,"182,70",139
Steyr,Oberösterreich,"251,4",96,"864,00",330
Steyr-Land,Oberösterreich,"246,6",149,"862,20",521
Südoststeiermark,Steiermark,"186,2",160,"365,30",314
Tamsweg,Salzburg,"246,1",50,"664,40",135
Tulln,Niederöstereich,"222,6",231,"792,10",822
Urfahr-Umgebung,Oberösterreich,"190,6",163,881,753
Villach Land,Kärnten,"64,9",42,"320,10",207
Villach Stadt,Kärnten,"88,4",55,"340,6",212
Vöcklabruck,Oberösterreich,"272,3",371,"879,20",1.198
Voitsberg,Steiermark,"207,2",106,"703,7",360
Völkermarkt,Kärnten,"126,6",53,"530,10",222
Waidhofen an der Thaya,Niederöstereich,"235,6",61,"996,6",258
Waidhofen an der Ybbs,Niederöstereich,"177,6",20,"568,30",64
Weiz,Steiermark,"138,4",125,"581,10",525
Wels,Oberösterreich,"328,9",203,"1.354,40",836
Wels-Land,Oberösterreich,"218,9",160,"786,70",575
Wien,Wien,"241,2",#ERROR!,"1.494,60",28.360
Wiener Neustadt,Niederöstereich,"304,8",138,"1.064,60",482
Wiener Neustadt (Land),Niederöstereich,"180,8",141,"651,4",508
Wolfsberg,Kärnten,"127,1",67,349,184
Zell am See,Salzburg,"205,8",180,"897,5",785
Zwettl,Niederöstereich,"168,2",71,784,331
