Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9961;25;43
Rust(Stadt);102;2021;1238;5;14
Eisenstadt-Umgebung;103;44488;28200;75;74
Güssing;104;25809;15918;101;88
Jennersdorf;105;17216;9761;44;34
Mattersburg;106;40731;25685;87;70
Neusiedl am See;107;61358;39856;85;179
Oberpullendorf;108;37556;23492;68;65
Oberwart;109;54682;32958;144;109
Klagenfurt Stadt;201;103297;57273;300;106
Villach Stadt;202;64125;34784;174;47
Hermagor;203;18069;10461;65;35
Klagenfurt Land;204;61114;34823;127;53
Sankt Veit an der Glan;205;53953;32029;167;31
Spittal an der Drau;206;75725;43483;276;76
Villach Land;207;65635;37671;205;65
Völkermarkt;208;41947;25701;121;26
Wolfsberg;209;52352;29671;201;89
Feldkirchen;210;29949;16928;83;19
Krems an der Donau(Stadt);301;24930;14926;74;27
Sankt Pölten(Stadt);302;56697;35983;146;112
Waidhofen an der Ybbs(Stadt);303;11187;7784;58;13
Wiener Neustadt(Stadt);304;47407;29775;213;87
Amstetten;305;117442;85891;309;189
Baden;306;148765;94110;355;294
Bruck an der Leitha;307;107297;68827;220;334
Gänserndorf;308;107504;66175;212;249
Gmünd;309;36152;21807;157;67
Hollabrunn;310;51879;30996;109;88
Horn;311;30875;18291;60;44
Korneuburg;312;92442;58674;145;300
Krems(Land);313;56840;36914;106;77
Lilienfeld;314;25491;16977;110;17
Melk;315;78779;56943;354;181
Mistelbach;316;76641;46811;107;159
Mödling;317;120412;75278;295;305
Neunkirchen;318;87048;55027;250;132
Sankt Pölten(Land);319;133497;89721;336;261
Scheibbs;320;41711;30397;96;54
Tulln;321;107723;67499;213;270
Waidhofen an der Thaya;322;25644;16167;78;72
Wiener Neustadt(Land);323;80020;51827;216;109
Zwettl;325;41757;28711;84;60
Linz(Stadt);401;208445;120699;462;346
Steyr(Stadt);402;37915;22139;75;48
Wels(Stadt);403;63542;38471;163;102
Braunau am Inn;404;108388;74451;266;240
Eferding;405;33715;22285;79;67
Freistadt;406;67638;46673;192;66
Gmunden;407;102765;68001;252;182
Grieskirchen;408;65929;45876;152;109
Kirchdorf an der Krems;409;57882;37817;160;103
Linz-Land;410;154320;96551;290;233
Perg;411;69905;48353;152;98
Ried im Innkreis;412;62535;43057;170;121
Rohrbach;413;57034;39072;164;83
Schärding;414;57750;38658;155;102
Steyr-Land;415;61494;41399;154;83
Urfahr-Umgebung;416;87466;59814;160;165
Vöcklabruck;417;139989;96221;336;270
Wels-Land;418;75514;51799;120;186
Salzburg(Stadt);501;155743;99401;322;212
Hallein;502;61262;44682;143;81
Salzburg-Umgebung;503;155982;113631;314;223
Sankt Johann im Pongau;504;81962;56026;184;77
Tamsweg;505;20327;13627;68;17
Zell am See;506;89017;55113;194;123
Graz(Stadt);601;293929;165977;579;606
Deutschlandsberg;603;61092;35431;180;68
Graz-Umgebung;606;161131;95615;430;318
Leibnitz;610;86399;51309;192;107
Leoben;611;59341;30478;193;46
Liezen;612;79739;45129;226;78
Murau;614;27343;14830;59;12
Voitsberg;616;51165;27636;189;67
Weiz;617;91844;55297;259;86
Murtal;620;71398;38180;293;68
Bruck-Mürzzuschlag;621;98394;50037;357;132
Hartberg-Fürstenfeld;622;91091;53482;300;103
Südoststeiermark;623;84024;48672;295;81
Innsbruck-Stadt;701;130599;82887;254;339
Imst;702;61843;41817;95;93
Innsbruck-Land;703;183827;120760;284;394
Kitzbühel;704;65482;40647;98;155
Kufstein;705;112301;73536;245;122
Landeck;706;44681;31368;92;84
Lienz;707;48854;33124;146;35
Reutte;708;33427;21136;29;31
Schwaz;709;85478;52483;218;110
Bludenz;801;64943;42411;96;41
Bregenz;802;136369;84091;238;126
Dornbirn;803;91344;57976;170;89
Feldkirch;804;110547;71203;177;80
Wien;900;1951354;1314523;4581;5789
