Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"60,9",71,"8534,20",9944
Baden,Niederösterreich,"27,3",40,"6705,20",9840
Bludenz,Vorarlberg,"62,4",40,"6521,90",4181
Braunau am Inn,Oberösterreich,"43,6",46,"8587,20",9064
Bregenz,Vorarlberg,"98,5",133,"7223,70",9751
Bruck an der Leitha,Niederösterreich,"29,9",31,"5836,00",6054
Bruck-Mürzzuschlag,Steiermark,"25,3",25,"6125,80",6046
Deutschlandsberg,Steiermark,23,14,"6635,80",4039
Dornbirn,Vorarlberg,"106,8",96,"8482,70",7627
Eferding,Oberösterreich,"24,1",8,"8421,20",2794
Eisenstadt,Burgenland,27,4,"6661,70",987
Eisenstadt-Umgebung,Burgenland,"23,1",10,"5449,20",2356
Feldkirch,Vorarlberg,"63,8",69,"7615,60",8235
Feldkirchen,Kärnten,"46,8",14,"8036,30",2403
Freistadt,Oberösterreich,"55,3",37,"8255,90",5520
Gänserndorf,Niederösterreich,"80,2",84,"5619,30",5888
Gmünd,Niederösterreich,"43,8",16,"7435,80",2718
Gmunden,Oberösterreich,"46,1",47,"7663,50",7806
Graz,Steiermark,45,131,"5560,10",16184
Graz-Umgebung,Steiermark,"29,5",46,"5582,80",8713
Grieskirchen,Oberösterreich,"24,7",16,"8021,60",5204
Güssing,Burgenland,"19,5",5,"7101,40",1825
Hallein,Salzburg,"37,8",23,"10949,60",6660
Hartberg-Fürstenfeld,Steiermark,"77,3",70,"8104,30",7343
Hermagor,Kärnten,"11,1",2,"10424,30",1882
Hollabrunn,Niederösterreich,"19,6",10,"5106,50",2606
Horn,Niederösterreich,"25,9",8,"4936,00",1527
Imst,Tirol,167,101,"8732,70",5281
Innsbruck-Land,Tirol,"63,7",115,"7598,70",13712
Innsbruck-Stadt,Tirol,"43,2",57,"7287,80",9617
Jennersdorf,Burgenland,"11,7",2,"7603,70",1300
Kirchdorf an der Krems,Oberösterreich,"42,1",24,"7415,30",4232
Kitzbühel,Tirol,"37,4",24,"6986,30",4483
Klagenfurt Land,Kärnten,15,9,"6941,70",4166
Klagenfurt Stadt,Kärnten,"20,7",21,"6128,30",6208
Korneuburg,Niederösterreich,"18,6",17,"4745,00",4330
Krems (Land),Niederösterreich,23,13,"5835,00",3296
Krems an der Donau,Niederösterreich,28,7,"5496,10",1376
Kufstein,Tirol,"35,4",39,"8476,10",9348
Landeck,Tirol,"42,8",19,"8257,10",3665
Leibnitz,Steiermark,"30,7",26,"6954,10",5894
Leoben,Steiermark,"13,4",8,"5616,40",3353
Lienz,Tirol,"45,1",22,"10876,50",5301
Liezen,Steiermark,"17,6",14,"6832,20",5442
Lilienfeld,Niederösterreich,"58,5",15,"6478,30",1662
Linz,Oberösterreich,"45,5",94,"6610,00",13656
Linz-Land,Oberösterreich,"36,3",55,"6704,10",10148
Mattersburg,Burgenland,"27,5",11,"5689,00",2278
Melk,Niederösterreich,"24,3",19,"7337,20",5737
Mistelbach,Niederösterreich,"30,4",23,"4954,70",3747
Mödling,Niederösterreich,"8,4",10,"5349,50",6372
Murau,Steiermark,"21,8",6,"7192,40",1981
Murtal,Steiermark,"72,5",52,"7068,50",5068
Neunkirchen,Niederösterreich,"24,3",21,"6865,60",5928
Neusiedl am See,Burgenland,"6,7",4,"5419,20",3251
Oberpullendorf,Burgenland,"13,4",5,"5943,70",2222
Oberwart,Burgenland,"31,4",17,"6707,60",3635
Perg,Oberösterreich,"52,2",36,"8469,10",5841
Reutte,Tirol,"30,5",10,"6142,30",2017
Ried im Innkreis,Oberösterreich,"92,4",57,"9609,30",5928
Rohrbach,Oberösterreich,"14,1",8,"9024,70",5103
Rust,Burgenland,"50,5",1,"3838,40",76
Salzburg,Salzburg,"38,7",60,"7535,80",11682
Salzburg-Umgebung,Salzburg,"22,2",34,"8054,50",12363
Sankt Johann im Pongau,Salzburg,"34,5",28,"11778,00",9563
Sankt Pölten,Niederösterreich,"46,8",26,"6949,60",3858
Sankt Pölten (Land),Niederösterreich,"61,5",81,"5954,60",7844
Sankt Veit an der Glan,Kärnten,"42,4",23,"7269,40",3939
Schärding,Oberösterreich,"13,9",8,"9266,30",5318
Scheibbs,Niederösterreich,"36,2",15,"9093,50",3766
Schwaz,Tirol,"5,9",5,"10680,80",9007
Spittal an der Drau,Kärnten,"31,6",24,"7638,30",5795
Steyr,Oberösterreich,"84,1",32,"6419,50",2443
Steyr-Land,Oberösterreich,"41,2",25,"7022,70",4264
Südoststeiermark,Steiermark,"34,5",29,"7125,50",5988
Tamsweg,Salzburg,"4,9",1,"12271,00",2485
Tulln,Niederösterreich,"30,6",32,"5139,90",5376
Urfahr-Umgebung,Oberösterreich,"37,2",32,"7089,10",6097
Villach Land,Kärnten,"40,2",26,"6911,40",4466
Villach Stadt,Kärnten,"49,3",31,"6303,90",3964
Vöcklabruck,Oberösterreich,"33,5",46,"8376,00",11500
Voitsberg,Steiermark,"29,4",15,"6635,50",3387
Völkermarkt,Kärnten,"9,6",4,"8769,30",3671
Waidhofen an der Thaya,Niederösterreich,"3,9",1,"6526,00",1676
Waidhofen an der Ybbs,Niederösterreich,"35,6",4,"7984,30",896
Weiz,Steiermark,"40,8",37,"6796,20",6161
Wels,Oberösterreich,80,50,"8970,70",5604
Wels-Land,Oberösterreich,"67,8",50,"7679,90",5666
Wien,Wien,"36,7",702,"7158,90",136820
Wiener Neustadt,Niederösterreich,"21,8",10,"8482,60",3887
Wiener Neustadt (Land),Niederösterreich,"21,7",17,"6685,20",5235
Wolfsberg,Kärnten,"28,5",15,"6560,00",3451
Zell am See,Salzburg,"11,4",10,"8266,80",7244
Zwettl,Niederösterreich,"35,7",15,"7919,10",3325
