Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1097;11;18
Rust(Stadt);102;2000;90;0;2
Eisenstadt-Umgebung;103;43861;2904;26;90
Güssing;104;25770;2073;60;16
Jennersdorf;105;17109;1491;26;52
Mattersburg;106;40316;2848;36;49
Neusiedl am See;107;60397;3809;45;80
Oberpullendorf;108;37453;2619;42;65
Oberwart;109;54209;4081;95;54
Klagenfurt Stadt;201;101765;7791;162;234
Villach Stadt;202;63236;4774;73;133
Hermagor;203;18052;2122;30;36
Klagenfurt Land;204;60503;4817;69;155
Sankt Veit an der Glan;205;53880;4515;104;42
Spittal an der Drau;206;75628;7142;128;172
Villach Land;207;64920;5319;93;188
Völkermarkt;208;41834;4017;64;90
Wolfsberg;209;52488;4126;77;158
Feldkirchen;210;29783;2747;53;21
Krems an der Donau(Stadt);301;24837;1832;31;57
Sankt Pölten(Stadt);302;55878;4785;66;97
Waidhofen an der Ybbs(Stadt);303;11134;1063;16;27
Wiener Neustadt(Stadt);304;46456;4683;88;105
Amstetten;305;116592;12443;133;563
Baden;306;147113;12221;141;275
Bruck an der Leitha;307;105507;7698;94;201
Gänserndorf;308;105824;7248;74;142
Gmünd;309;36275;3047;49;73
Hollabrunn;310;51332;2965;56;45
Horn;311;30838;1879;27;42
Korneuburg;312;91777;5391;53;134
Krems(Land);313;56559;4085;44;129
Lilienfeld;314;25474;2211;50;142
Melk;315;78281;7743;109;613
Mistelbach;316;75655;4497;34;122
Mödling;317;119240;7850;127;210
Neunkirchen;318;86323;7200;105;249
Sankt Pölten(Land);319;132064;9953;144;468
Scheibbs;320;41567;4885;47;258
Tulln;321;105762;6549;99;144
Waidhofen an der Thaya;322;25531;2062;14;127
Wiener Neustadt(Land);323;79033;6430;98;170
Zwettl;325;41827;3745;39;104
Linz(Stadt);401;206537;18583;247;493
Steyr(Stadt);402;37952;3380;25;157
Wels(Stadt);403;62654;7289;93;191
Braunau am Inn;404;106492;12634;118;555
Eferding;405;33368;3456;38;87
Freistadt;406;66922;6626;94;318
Gmunden;407;102102;10077;116;566
Grieskirchen;408;65137;6413;79;246
Kirchdorf an der Krems;409;57163;5584;89;208
Linz-Land;410;152391;13910;101;513
Perg;411;69241;7116;80;218
Ried im Innkreis;412;61850;7496;103;210
Rohrbach;413;56623;5739;100;117
Schärding;414;57438;6240;75;152
Steyr-Land;415;60936;5564;76;208
Urfahr-Umgebung;416;86235;7365;79;241
Vöcklabruck;417;137993;14098;167;463
Wels-Land;418;74574;7270;65;218
Salzburg(Stadt);501;155416;15187;152;414
Hallein;502;60992;8193;69;352
Salzburg-Umgebung;503;154624;16014;135;770
Sankt Johann im Pongau;504;81392;11051;116;334
Tamsweg;505;20118;2710;43;28
Zell am See;506;88168;8591;111;128
Graz(Stadt);601;291134;21851;329;704
Deutschlandsberg;603;60871;4714;113;131
Graz-Umgebung;606;157853;10880;260;309
Leibnitz;610;85294;6801;114;210
Leoben;611;59151;3919;113;101
Liezen;612;79592;6855;117;244
Murau;614;27449;2168;30;20
Voitsberg;616;50947;3969;123;71
Weiz;617;90916;7419;151;211
Murtal;620;71356;5944;181;155
Bruck-Mürzzuschlag;621;98054;7167;257;189
Hartberg-Fürstenfeld;622;90619;8362;195;213
Südoststeiermark;623;83841;6973;182;219
Innsbruck-Stadt;701;131059;11630;113;233
Imst;702;60922;6170;43;157
Innsbruck-Land;703;181698;16035;141;345
Kitzbühel;704;64676;5311;45;192
Kufstein;705;111080;11045;151;259
Landeck;706;44346;4303;49;172
Lienz;707;48814;6379;46;67
Reutte;708;33054;2554;6;139
Schwaz;709;84456;9681;133;94
Bludenz;801;64368;5060;52;153
Bregenz;802;135310;11700;111;161
Dornbirn;803;90502;8885;81;96
Feldkirch;804;109057;9702;82;184
Wien;900;1920949;174800;2474;3389
