Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"80,7",94,"8432,90",9826
Baden,Niederösterreich,"40,2",59,"6646,60",9754
Bludenz,Vorarlberg,"93,6",60,"6373,70",4086
Braunau am Inn,Oberösterreich,"99,5",105,"8503,80",8976
Bregenz,Vorarlberg,"158,5",214,"6990,30",9436
Bruck an der Leitha,Niederösterreich,"55,9",58,"5778,20",5994
Bruck-Mürzzuschlag,Steiermark,"66,9",66,"6044,80",5966
Deutschlandsberg,Steiermark,"151,1",92,"6540,50",3981
Dornbirn,Vorarlberg,"172,4",155,"8282,50",7447
Eferding,Oberösterreich,"63,3",21,"8291,60",2751
Eisenstadt,Burgenland,"60,7",9,"6621,20",981
Eisenstadt-Umgebung,Burgenland,37,16,"5377,50",2325
Feldkirch,Vorarlberg,"148,9",161,"7454,70",8061
Feldkirchen,Kärnten,117,35,"7929,20",2371
Freistadt,Oberösterreich,"86,7",58,"8125,80",5433
Gänserndorf,Niederösterreich,"66,8",70,"5475,20",5737
Gmünd,Niederösterreich,"38,3",14,"7315,40",2674
Gmunden,Oberösterreich,"64,8",66,"7548,70",7689
Graz,Steiermark,"106,8",311,"5453,30",15873
Graz-Umgebung,Steiermark,123,192,"5504,60",8591
Grieskirchen,Oberösterreich,"55,5",36,"7955,30",5161
Güssing,Burgenland,"50,6",13,"7058,60",1814
Hallein,Salzburg,"156,2",95,"10854,30",6602
Hartberg-Fürstenfeld,Steiermark,"98,2",89,"7948,70",7202
Hermagor,Kärnten,"44,3",8,"10374,40",1873
Hollabrunn,Niederösterreich,"58,8",30,"5043,80",2574
Horn,Niederösterreich,"71,1",22,"4884,30",1511
Imst,Tirol,291,176,"8360,60",5056
Innsbruck-Land,Tirol,87,157,"7438,50",13423
Innsbruck-Stadt,Tirol,"100,8",133,"7175,60",9469
Jennersdorf,Burgenland,"11,7",2,"7556,90",1292
Kirchdorf an der Krems,Oberösterreich,"112,1",64,"7269,90",4149
Kitzbühel,Tirol,67,43,"6858,60",4401
Klagenfurt Land,Kärnten,"71,6",43,"6890,10",4135
Klagenfurt Stadt,Kärnten,"68,1",69,"6055,30",6134
Korneuburg,Niederösterreich,"53,7",49,"4685,80",4276
Krems (Land),Niederösterreich,"100,9",57,"5767,70",3258
Krems an der Donau,Niederösterreich,"59,9",15,"5448,20",1364
Kufstein,Tirol,"68,9",76,"8471,50",9343
Landeck,Tirol,"144,2",64,"8119,70",3604
Leibnitz,Steiermark,92,78,"6858,50",5813
Leoben,Steiermark,"68,7",41,"5544,40",3310
Lienz,Tirol,"108,7",53,"10763,70",5246
Liezen,Steiermark,"82,9",66,"6761,90",5386
Lilienfeld,Niederösterreich,"140,3",36,"6310,70",1619
Linz,Oberösterreich,"98,7",204,"6496,30",13421
Linz-Land,Oberösterreich,"99,1",150,"6614,90",10013
Mattersburg,Burgenland,45,18,"5594,10",2240
Melk,Niederösterreich,"42,2",33,"7263,00",5679
Mistelbach,Niederösterreich,"27,8",21,"4889,90",3698
Mödling,Niederösterreich,"38,6",46,"5309,20",6324
Murau,Steiermark,"203,3",56,"7087,10",1952
Murtal,Steiermark,"171,6",123,"6867,70",4924
Neunkirchen,Niederösterreich,"42,9",37,"6822,80",5891
Neusiedl am See,Burgenland,"53,3",32,"5370,90",3222
Oberpullendorf,Burgenland,"26,7",10,"5919,60",2213
Oberwart,Burgenland,48,26,"6648,60",3603
Perg,Oberösterreich,87,60,"8338,60",5751
Reutte,Tirol,"97,4",32,"6057,00",1989
Ried im Innkreis,Oberösterreich,"69,7",43,"9442,40",5825
Rohrbach,Oberösterreich,"28,3",16,"8985,80",5081
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,"66,4",103,"7457,10",11560
Salzburg-Umgebung,Salzburg,"47,6",73,"8006,90",12290
Sankt Johann im Pongau,Salzburg,"97,3",79,"11705,30",9504
Sankt Pölten,Niederösterreich,"138,7",77,"6789,30",3769
Sankt Pölten (Land),Niederösterreich,"100,2",132,"5833,90",7685
Sankt Veit an der Glan,Kärnten,"60,9",33,"7188,20",3895
Schärding,Oberösterreich,68,39,"9255,80",5312
Scheibbs,Niederösterreich,"48,3",20,"9021,10",3736
Schwaz,Tirol,"27,3",23,"10664,20",8993
Spittal an der Drau,Kärnten,"126,5",96,"7535,50",5717
Steyr,Oberösterreich,92,35,"6219,80",2367
Steyr-Land,Oberösterreich,"92,2",56,"6904,20",4192
Südoststeiermark,Steiermark,"88,1",74,"7045,80",5921
Tamsweg,Salzburg,"64,2",13,"12192,00",2469
Tulln,Niederösterreich,"36,3",38,"5078,70",5312
Urfahr-Umgebung,Oberösterreich,"33,7",29,"6993,80",6015
Villach Land,Kärnten,99,64,"6813,90",4403
Villach Stadt,Kärnten,"139,9",88,"6111,40",3843
Vöcklabruck,Oberösterreich,"92,5",127,"8277,70",11365
Voitsberg,Steiermark,"117,5",60,"6543,40",3340
Völkermarkt,Kärnten,"124,2",52,"8726,30",3653
Waidhofen an der Thaya,Niederösterreich,"15,6",4,"6518,20",1674
Waidhofen an der Ybbs,Niederösterreich,"71,3",8,"7948,70",892
Weiz,Steiermark,"159,9",145,"6659,40",6037
Wels,Oberösterreich,"160,1",100,"8761,00",5473
Wels-Land,Oberösterreich,"98,9",73,"7515,90",5545
Wien,Wien,"80,3",#ERROR!,"7073,30",135185
Wiener Neustadt,Niederösterreich,"93,8",43,"8421,50",3859
Wiener Neustadt (Land),Niederösterreich,"65,1",51,"6625,20",5188
Wolfsberg,Kärnten,38,20,"6497,20",3418
Zell am See,Salzburg,"58,2",51,"8237,10",7218
Zwettl,Niederösterreich,"35,7",15,"7847,70",3295
