Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9964;25;43
Rust(Stadt);102;2021;1238;5;14
Eisenstadt-Umgebung;103;44488;28218;75;90
Güssing;104;25809;15932;101;98
Jennersdorf;105;17216;9767;44;36
Mattersburg;106;40731;25694;87;68
Neusiedl am See;107;61358;39892;85;200
Oberpullendorf;108;37556;23498;68;55
Oberwart;109;54682;32976;144;112
Klagenfurt Stadt;201;103297;57290;300;119
Villach Stadt;202;64125;34789;174;49
Hermagor;203;18069;10464;65;36
Klagenfurt Land;204;61114;34834;127;51
Sankt Veit an der Glan;205;53953;32034;167;32
Spittal an der Drau;206;75725;43497;276;79
Villach Land;207;65635;37676;205;55
Völkermarkt;208;41947;25704;121;29
Wolfsberg;209;52352;29682;201;91
Feldkirchen;210;29949;16933;83;20
Krems an der Donau(Stadt);301;24930;14927;74;24
Sankt Pölten(Stadt);302;56697;35994;146;104
Waidhofen an der Ybbs(Stadt);303;11187;7784;58;10
Wiener Neustadt(Stadt);304;47407;29789;214;80
Amstetten;305;117442;85915;309;188
Baden;306;148765;94167;355;316
Bruck an der Leitha;307;107297;68882;220;355
Gänserndorf;308;107504;66221;212;260
Gmünd;309;36152;21818;157;74
Hollabrunn;310;51879;31013;109;94
Horn;311;30875;18303;60;51
Korneuburg;312;92442;58731;145;321
Krems(Land);313;56840;36933;106;87
Lilienfeld;314;25491;16979;110;11
Melk;315;78779;56968;354;179
Mistelbach;316;76641;46837;107;164
Mödling;317;120412;75339;295;326
Neunkirchen;318;87048;55061;250;150
Sankt Pölten(Land);319;133497;89761;336;265
Scheibbs;320;41711;30412;96;62
Tulln;321;107723;67541;213;275
Waidhofen an der Thaya;322;25644;16176;78;72
Wiener Neustadt(Land);323;80020;51848;216;114
Zwettl;325;41757;28723;84;67
Linz(Stadt);401;208445;120739;462;339
Steyr(Stadt);402;37915;22143;75;51
Wels(Stadt);403;63542;38475;163;92
Braunau am Inn;404;108388;74477;266;230
Eferding;405;33715;22295;79;70
Freistadt;406;67638;46683;192;64
Gmunden;407;102765;68024;252;165
Grieskirchen;408;65929;45896;152;111
Kirchdorf an der Krems;409;57882;37835;160;105
Linz-Land;410;154320;96596;290;255
Perg;411;69905;48364;152;97
Ried im Innkreis;412;62535;43063;170;120
Rohrbach;413;57034;39081;164;83
Schärding;414;57750;38666;155;100
Steyr-Land;415;61494;41412;154;83
Urfahr-Umgebung;416;87466;59841;160;162
Vöcklabruck;417;139989;96274;336;270
Wels-Land;418;75514;51833;120;203
Salzburg(Stadt);501;155743;99445;322;208
Hallein;502;61262;44694;143;88
Salzburg-Umgebung;503;155982;113682;314;250
Sankt Johann im Pongau;504;81962;56043;184;79
Tamsweg;505;20327;13631;68;18
Zell am See;506;89017;55148;194;144
Graz(Stadt);601;293929;166067;579;639
Deutschlandsberg;603;61092;35438;180;67
Graz-Umgebung;606;161131;95687;430;332
Leibnitz;610;86399;51333;192;111
Leoben;611;59341;30484;193;44
Liezen;612;79739;45143;226;79
Murau;614;27343;14833;59;14
Voitsberg;616;51165;27655;189;79
Weiz;617;91844;55308;259;89
Murtal;620;71398;38192;293;70
Bruck-Mürzzuschlag;621;98394;50053;357;129
Hartberg-Fürstenfeld;622;91091;53498;300;104
Südoststeiermark;623;84024;48688;295;85
Innsbruck-Stadt;701;130599;82921;254;328
Imst;702;61843;41826;95;85
Innsbruck-Land;703;183827;120820;284;412
Kitzbühel;704;65482;40668;98;152
Kufstein;705;112301;73553;245;126
Landeck;706;44681;31382;92;80
Lienz;707;48854;33131;146;40
Reutte;708;33427;21141;29;37
Schwaz;709;85478;52499;218;109
Bludenz;801;64943;42420;96;44
Bregenz;802;136369;84114;238;131
Dornbirn;803;91344;57988;170;87
Feldkirch;804;110547;71220;177;88
Wien;900;1951354;1315674;4583;6306
