Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10477;25;80
Rust(Stadt);102;2021;1313;5;11
Eisenstadt-Umgebung;103;44488;29629;77;212
Güssing;104;25809;16746;101;109
Jennersdorf;105;17216;10017;44;34
Mattersburg;106;40731;26631;87;119
Neusiedl am See;107;61358;41833;85;299
Oberpullendorf;108;37556;24732;68;187
Oberwart;109;54682;34241;145;186
Klagenfurt Stadt;201;103297;58894;302;297
Villach Stadt;202;64125;35442;174;102
Hermagor;203;18069;10663;66;24
Klagenfurt Land;204;61114;35750;127;166
Sankt Veit an der Glan;205;53953;32813;167;146
Spittal an der Drau;206;75725;44332;276;79
Villach Land;207;65635;38336;205;144
Völkermarkt;208;41947;26439;121;111
Wolfsberg;209;52352;30187;202;85
Feldkirchen;210;29949;17272;83;51
Krems an der Donau(Stadt);301;24930;15618;75;123
Sankt Pölten(Stadt);302;56697;37404;146;222
Waidhofen an der Ybbs(Stadt);303;11187;8032;58;45
Wiener Neustadt(Stadt);304;47407;30747;218;149
Amstetten;305;117442;89116;309;480
Baden;306;148765;98164;361;628
Bruck an der Leitha;307;107297;72701;220;464
Gänserndorf;308;107504;69679;217;574
Gmünd;309;36152;22865;158;138
Hollabrunn;310;51879;32431;115;186
Horn;311;30875;19050;60;87
Korneuburg;312;92442;62131;145;494
Krems(Land);313;56840;38380;110;228
Lilienfeld;314;25491;17541;110;97
Melk;315;78779;58895;434;266
Mistelbach;316;76641;49392;107;309
Mödling;317;120412;79827;304;760
Neunkirchen;318;87048;56891;250;272
Sankt Pölten(Land);319;133497;93729;336;629
Scheibbs;320;41711;31190;98;169
Tulln;321;107723;70637;214;438
Waidhofen an der Thaya;322;25644;16917;80;92
Wiener Neustadt(Land);323;80020;53477;217;245
Zwettl;325;41757;29847;84;159
Linz(Stadt);401;208445;125557;471;626
Steyr(Stadt);402;37915;23038;77;167
Wels(Stadt);403;63542;39789;164;193
Braunau am Inn;404;108388;76664;269;241
Eferding;405;33715;23169;79;103
Freistadt;406;67638;48143;195;182
Gmunden;407;102765;70579;255;280
Grieskirchen;408;65929;47529;156;203
Kirchdorf an der Krems;409;57882;39132;162;202
Linz-Land;410;154320;100109;294;485
Perg;411;69905;50316;153;249
Ried im Innkreis;412;62535;44616;170;152
Rohrbach;413;57034;40525;165;136
Schärding;414;57750;39694;156;114
Steyr-Land;415;61494;42949;156;218
Urfahr-Umgebung;416;87466;62127;160;289
Vöcklabruck;417;139989;99433;340;394
Wels-Land;418;75514;53828;122;275
Salzburg(Stadt);501;155743;102634;334;330
Hallein;502;61262;45710;146;107
Salzburg-Umgebung;503;155982;116815;315;368
Sankt Johann im Pongau;504;81962;57276;184;115
Tamsweg;505;20327;13847;68;45
Zell am See;506;89017;56429;199;120
Graz(Stadt);601;293929;171639;596;734
Deutschlandsberg;603;61092;36156;182;94
Graz-Umgebung;606;161131;98811;437;410
Leibnitz;610;86399;52939;192;196
Leoben;611;59341;31415;195;169
Liezen;612;79739;46547;228;202
Murau;614;27343;15061;59;55
Voitsberg;616;51165;28192;190;65
Weiz;617;91844;56468;259;144
Murtal;620;71398;39017;294;135
Bruck-Mürzzuschlag;621;98394;51392;359;189
Hartberg-Fürstenfeld;622;91091;54771;307;151
Südoststeiermark;623;84024;50006;295;183
Innsbruck-Stadt;701;130599;85678;255;266
Imst;702;61843;42924;101;119
Innsbruck-Land;703;183827;125066;288;463
Kitzbühel;704;65482;41801;100;113
Kufstein;705;112301;75272;250;147
Landeck;706;44681;32106;93;51
Lienz;707;48854;33788;146;113
Reutte;708;33427;21549;29;46
Schwaz;709;85478;53961;219;131
Bludenz;801;64943;43193;96;96
Bregenz;802;136369;85765;240;167
Dornbirn;803;91344;59215;170;160
Feldkirch;804;110547;72443;179;169
Wien;900;1951354;1386093;4685;10198
