Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"79,8",93,"6444,40",7509
Baden,Niederösterreich,"281,4",413,"4455,80",6539
Bludenz,Vorarlberg,"84,2",54,"5384,70",3452
Braunau am Inn,Oberösterreich,"243,5",257,"5695,70",6012
Bregenz,Vorarlberg,"56,3",76,"5378,30",7260
Bruck an der Leitha,Niederösterreich,"219,8",228,"3760,50",3901
Bruck-Mürzzuschlag,Steiermark,"143,9",142,"4803,60",4741
Deutschlandsberg,Steiermark,"146,2",89,"4508,20",2744
Dornbirn,Vorarlberg,"85,6",77,"6772,20",6089
Eferding,Oberösterreich,"84,4",28,"6814,80",2261
Eisenstadt,Burgenland,"121,5",18,"4171,20",618
Eisenstadt-Umgebung,Burgenland,"152,7",66,"3765,40",1628
Feldkirch,Vorarlberg,"80,5",87,"5959,30",6444
Feldkirchen,Kärnten,"200,7",60,"5762,20",1723
Freistadt,Oberösterreich,"80,8",54,"6281,70",4200
Gänserndorf,Niederösterreich,"237,6",249,"3637,10",3811
Gmünd,Niederösterreich,"216,1",79,"5247,20",1918
Gmunden,Oberösterreich,110,112,"5825,70",5934
Graz,Steiermark,"117,5",342,"3941,30",11472
Graz-Umgebung,Steiermark,132,206,"4008,50",6256
Grieskirchen,Oberösterreich,"100,2",65,"6711,40",4354
Güssing,Burgenland,"198,5",51,"5311,50",1365
Hallein,Salzburg,"177,6",108,"8450,60",5140
Hartberg-Fürstenfeld,Steiermark,"299,1",271,"5688,40",5154
Hermagor,Kärnten,"692,4",125,"8878,90",1603
Hollabrunn,Niederösterreich,"233,2",119,"3486,00",1779
Horn,Niederösterreich,"135,8",42,"2928,60",906
Imst,Tirol,"153,8",93,"5832,30",3527
Innsbruck-Land,Tirol,"47,1",85,"5639,70",10177
Innsbruck-Stadt,Tirol,"40,2",53,"5352,30",7063
Jennersdorf,Burgenland,"315,8",54,"5685,20",972
Kirchdorf an der Krems,Oberösterreich,"98,1",56,"5177,80",2955
Kitzbühel,Tirol,"104,4",67,"5513,70",3538
Klagenfurt Land,Kärnten,"176,6",106,"5202,10",3122
Klagenfurt Stadt,Kärnten,152,154,"4744,30",4806
Korneuburg,Niederösterreich,"123,8",113,"3276,60",2990
Krems (Land),Niederösterreich,"95,6",54,"4379,80",2474
Krems an der Donau,Niederösterreich,"55,9",14,"4006,20",1003
Kufstein,Tirol,"92,5",102,"6610,90",7291
Landeck,Tirol,"117,2",52,"6740,90",2992
Leibnitz,Steiermark,"193,5",164,"4765,40",4039
Leoben,Steiermark,"122,3",73,"4206,00",2511
Lienz,Tirol,"256,5",125,"7386,40",3600
Liezen,Steiermark,"135,6",108,"5109,70",4070
Lilienfeld,Niederösterreich,"167,6",43,"4478,70",1149
Linz,Oberösterreich,"109,4",226,"4853,50",10027
Linz-Land,Oberösterreich,"125,5",190,"4958,70",7506
Mattersburg,Burgenland,"214,8",86,"4008,30",1605
Melk,Niederösterreich,"180,3",141,"5047,90",3947
Mistelbach,Niederösterreich,"268,4",203,"3378,50",2555
Mödling,Niederösterreich,"184,7",220,"3682,20",4386
Murau,Steiermark,"116,2",32,"4901,40",1350
Murtal,Steiermark,"97,6",70,"4894,10",3509
Neunkirchen,Niederösterreich,"244,4",211,"4537,70",3918
Neusiedl am See,Burgenland,"188,4",113,"3917,30",2350
Oberpullendorf,Burgenland,115,43,"4419,00",1652
Oberwart,Burgenland,"193,8",105,"4369,60",2368
Perg,Oberösterreich,"123,2",85,"6259,40",4317
Reutte,Tirol,"94,4",31,"4248,10",1395
Ried im Innkreis,Oberösterreich,"175,1",108,"7106,50",4384
Rohrbach,Oberösterreich,"129,1",73,"7928,20",4483
Rust,Burgenland,"50,5",1,"3484,80",69
Salzburg,Salzburg,131,203,"5512,80",8546
Salzburg-Umgebung,Salzburg,"173,3",266,"6049,20",9285
Sankt Johann im Pongau,Salzburg,"486,5",395,"9179,20",7453
Sankt Pölten,Niederösterreich,"181,9",101,"4737,50",2630
Sankt Pölten (Land),Niederösterreich,145,191,"4036,30",5317
Sankt Veit an der Glan,Kärnten,"177,2",96,"5615,80",3043
Schärding,Oberösterreich,"193,4",111,"7516,90",4314
Scheibbs,Niederösterreich,"164,2",68,"6355,30",2632
Schwaz,Tirol,"168,4",142,"9471,20",7987
