Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9720;25;84
Rust(Stadt);102;2021;1208;5;19
Eisenstadt-Umgebung;103;44488;27662;74;238
Güssing;104;25809;15559;101;88
Jennersdorf;105;17216;9601;44;52
Mattersburg;106;40731;25152;86;208
Neusiedl am See;107;61358;38915;85;382
Oberpullendorf;108;37556;22948;68;217
Oberwart;109;54682;32313;144;264
Klagenfurt Stadt;201;103297;56610;299;212
Villach Stadt;202;64125;34438;174;123
Hermagor;203;18069;10345;63;34
Klagenfurt Land;204;61114;34511;127;145
Sankt Veit an der Glan;205;53953;31828;167;90
Spittal an der Drau;206;75725;43057;275;107
Villach Land;207;65635;37312;205;123
Völkermarkt;208;41947;25514;121;100
Wolfsberg;209;52352;29355;200;90
Feldkirchen;210;29949;16832;83;46
Krems an der Donau(Stadt);301;24930;14684;74;106
Sankt Pölten(Stadt);302;56697;35311;146;290
Waidhofen an der Ybbs(Stadt);303;11187;7710;40;18
Wiener Neustadt(Stadt);304;47407;29269;210;199
Amstetten;305;117442;84844;309;331
Baden;306;148765;92051;343;771
Bruck an der Leitha;307;107297;67195;218;655
Gänserndorf;308;107504;64690;200;626
Gmünd;309;36152;21510;157;62
Hollabrunn;310;51879;30341;105;285
Horn;311;30875;18039;60;96
Korneuburg;312;92442;57260;145;498
Krems(Land);313;56840;36332;105;198
Lilienfeld;314;25491;16849;110;64
Melk;315;78779;56138;346;261
Mistelbach;316;76641;45895;107;367
Mödling;317;120412;73423;289;751
Neunkirchen;318;87048;54087;250;393
Sankt Pölten(Land);319;133497;88147;336;647
Scheibbs;320;41711;30022;95;120
Tulln;321;107723;65794;213;628
Waidhofen an der Thaya;322;25644;15906;77;66
Wiener Neustadt(Land);323;80020;50925;210;377
Zwettl;325;41757;28339;84;122
Linz(Stadt);401;208445;119018;459;547
Steyr(Stadt);402;37915;21897;74;80
Wels(Stadt);403;63542;37984;159;135
Braunau am Inn;404;108388;73679;266;155
Eferding;405;33715;22004;79;92
Freistadt;406;67638;46187;191;174
Gmunden;407;102765;67083;249;315
Grieskirchen;408;65929;45294;150;166
Kirchdorf an der Krems;409;57882;37359;159;129
Linz-Land;410;154320;95405;289;387
Perg;411;69905;47911;152;125
Ried im Innkreis;412;62535;42593;170;82
Rohrbach;413;57034;38724;164;113
Schärding;414;57750;38296;155;78
Steyr-Land;415;61494;40970;154;143
Urfahr-Umgebung;416;87466;59136;158;215
Vöcklabruck;417;139989;95166;336;287
Wels-Land;418;75514;51120;119;221
Salzburg(Stadt);501;155743;98059;313;433
Hallein;502;61262;44304;143;144
Salzburg-Umgebung;503;155982;112490;312;392
Sankt Johann im Pongau;504;81962;55560;184;104
Tamsweg;505;20327;13513;68;40
Zell am See;506;89017;54504;194;116
Graz(Stadt);601;293929;163003;568;996
Deutschlandsberg;603;61092;35042;180;144
Graz-Umgebung;606;161131;94146;425;502
Leibnitz;610;86399;50575;191;179
Leoben;611;59341;30148;192;120
Liezen;612;79739;44635;226;116
Murau;614;27343;14768;59;31
Voitsberg;616;51165;27271;189;113
Weiz;617;91844;54819;256;200
Murtal;620;71398;37775;293;151
Bruck-Mürzzuschlag;621;98394;49424;355;204
Hartberg-Fürstenfeld;622;91091;52766;298;244
Südoststeiermark;623;84024;48136;294;216
Innsbruck-Stadt;701;130599;81609;247;453
Imst;702;61843;41408;94;105
Innsbruck-Land;703;183827;119150;277;444
Kitzbühel;704;65482;40179;97;105
Kufstein;705;112301;72975;243;172
Landeck;706;44681;31018;90;92
Lienz;707;48854;32927;146;53
Reutte;708;33427;20953;29;46
Schwaz;709;85478;52015;216;89
Bludenz;801;64943;42121;95;160
Bregenz;802;136369;83454;237;291
Dornbirn;803;91344;57543;168;252
Feldkirch;804;110547;70654;176;356
Wien;900;1951354;1283686;4457;12052
