Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"305,5",356,"7732,60",9010
Baden,Niederösterreich,"235,1",345,"6181,90",9072
Bludenz,Vorarlberg,142,91,"5869,90",3763
Braunau am Inn,Oberösterreich,"319,3",337,"7528,90",7947
Bregenz,Vorarlberg,"142,2",192,"5950,90",8033
Bruck an der Leitha,Niederösterreich,"211,1",219,"5200,80",5395
Bruck-Mürzzuschlag,Steiermark,"121,6",120,"5629,40",5556
Deutschlandsberg,Steiermark,138,84,"5543,20",3374
Dornbirn,Vorarlberg,"163,5",147,"7346,10",6605
Eferding,Oberösterreich,211,70,"7809,40",2591
Eisenstadt,Burgenland,216,32,"5986,80",887
Eisenstadt-Umgebung,Burgenland,"166,5",72,"5025,90",2173
Feldkirch,Vorarlberg,"127,6",138,"6562,30",7096
Feldkirchen,Kärnten,"280,9",84,"7053,00",2109
Freistadt,Oberösterreich,"154,1",103,"7451,30",4982
Gänserndorf,Niederösterreich,"206,1",216,"4934,10",5170
Gmünd,Niederösterreich,"273,6",100,"6806,60",2488
Gmunden,Oberösterreich,"256,2",261,"7033,30",7164
Graz,Steiermark,"135,7",395,"4733,90",13779
Graz-Umgebung,Steiermark,"155,7",243,"4840,10",7554
Grieskirchen,Oberösterreich,"114,1",74,"7374,20",4784
Güssing,Burgenland,"116,7",30,"6638,40",1706
Hallein,Salzburg,"197,3",120,"9793,80",5957
Hartberg-Fürstenfeld,Steiermark,245,222,"7126,50",6457
Hermagor,Kärnten,"155,1",28,"10141,80",1831
Hollabrunn,Niederösterreich,"168,5",86,"4577,40",2336
Horn,Niederösterreich,181,56,"4234,50",1310
Imst,Tirol,"148,8",90,"7181,60",4343
Innsbruck-Land,Tirol,"195,1",352,"6654,40",12008
Innsbruck-Stadt,Tirol,"200,1",264,"6307,20",8323
Jennersdorf,Burgenland,193,33,"7089,00",1212
Kirchdorf an der Krems,Oberösterreich,"213,8",122,"6739,00",3846
Kitzbühel,Tirol,"149,6",96,"6423,80",4122
Klagenfurt Land,Kärnten,150,90,"6165,20",3700
Klagenfurt Stadt,Kärnten,"195,5",198,"5619,90",5693
Korneuburg,Niederösterreich,"143,6",131,"4375,70",3993
Krems (Land),Niederösterreich,"136,3",77,"5257,80",2970
Krems an der Donau,Niederösterreich,"131,8",33,"4972,80",1245
Kufstein,Tirol,"191,3",211,"7682,70",8473
Landeck,Tirol,"117,2",52,"7579,00",3364
Leibnitz,Steiermark,"206,5",175,"6122,30",5189
Leoben,Steiermark,"147,4",88,"5085,40",3036
Lienz,Tirol,437,213,"9499,80",4630
Liezen,Steiermark,"217,2",173,"6184,40",4926
Lilienfeld,Niederösterreich,"233,9",60,"5632,40",1445
Linz,Oberösterreich,183,378,"5696,20",11768
Linz-Land,Oberösterreich,"205,5",311,"5890,80",8917
Mattersburg,Burgenland,"157,3",63,"5252,00",2103
Melk,Niederösterreich,"319,7",250,"6580,00",5145
Mistelbach,Niederösterreich,"142,8",108,"4531,60",3427
Mödling,Niederösterreich,"198,1",236,"4938,10",5882
Murau,Steiermark,"250,5",69,"6070,50",1672
Murtal,Steiermark,"237,1",170,"5848,10",4193
Neunkirchen,Niederösterreich,"228,2",197,"6342,10",5476
Neusiedl am See,Burgenland,"173,4",104,"5035,80",3021
Oberpullendorf,Burgenland,"181,9",68,"5700,30",2131
Oberwart,Burgenland,"354,3",192,"6220,50",3371
Perg,Oberösterreich,187,129,"7686,20",5301
Reutte,Tirol,"216,2",71,"4975,90",1634
Ried im Innkreis,Oberösterreich,"312,9",193,"8524,90",5259
Rohrbach,Oberösterreich,115,65,"8644,40",4888
Rust,Burgenland,0,±0,"3585,90",71
Salzburg,Salzburg,"244,5",379,"6848,70",10617
Salzburg-Umgebung,Salzburg,"231,3",355,"7404,30",11365
Sankt Johann im Pongau,Salzburg,"147,8",120,"11036,50",8961
Sankt Pölten,Niederösterreich,"207,2",115,"6025,50",3345
Sankt Pölten (Land),Niederösterreich,"201,2",265,"5279,00",6954
Sankt Veit an der Glan,Kärnten,"180,9",98,"6544,10",3546
Schärding,Oberösterreich,"259,6",149,"8398,50",4820
Scheibbs,Niederösterreich,"383,9",159,"8238,80",3412
Schwaz,Tirol,"84,2",71,"10427,00",8793
Spittal an der Drau,Kärnten,"355,9",270,"6520,50",4947
Steyr,Oberösterreich,"207,6",79,"5531,30",2105
Steyr-Land,Oberösterreich,"146,6",89,"6339,20",3849
Südoststeiermark,Steiermark,"184,4",155,"6341,30",5329
Tamsweg,Salzburg,"207,4",42,"11485,90",2326
Tulln,Niederösterreich,"171,1",179,"4725,00",4942
Urfahr-Umgebung,Oberösterreich,"124,4",107,"6604,30",5680
Villach Land,Kärnten,"199,6",129,"6190,20",4000
Villach Stadt,Kärnten,"205,1",129,"5287,70",3325
Vöcklabruck,Oberösterreich,236,324,"7300,20",10023
Voitsberg,Steiermark,"256,6",131,"5616,70",2867
Völkermarkt,Kärnten,215,90,"7885,40",3301
Waidhofen an der Thaya,Niederösterreich,"268,7",69,"6245,60",1604
Waidhofen an der Ybbs,Niederösterreich,"365,4",41,"7244,70",813
Weiz,Steiermark,"186,4",169,"5728,40",5193
Wels,Oberösterreich,"276,9",173,"7664,50",4788
Wels-Land,Oberösterreich,"204,7",151,"6668,70",4920
Wien,Wien,"295,7",#ERROR!,"6421,10",122719
Wiener Neustadt,Niederösterreich,"253,1",116,"7884,70",3613
Wiener Neustadt (Land),Niederösterreich,"245,2",192,"6175,70",4836
Wolfsberg,Kärnten,"247,1",130,"6111,40",3215
Zell am See,Salzburg,186,163,"7611,70",6670
Zwettl,Niederösterreich,"300,1",126,"7195,10",3021
