Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Rohrbach,Oberösterreich,"166,2",94,"7033,30",3977
Rust,Burgenland,404,8,"3030,30",60
Salzburg,Salzburg,"257,4",399,"4325,90",6706
Salzburg-Umgebung,Salzburg,"263,9",405,"4901,20",7523
Sankt Johann im Pongau,Salzburg,"360,9",293,"6922,90",5621
Sankt Pölten,Niederösterreich,"113,5",63,"4078,30",2264
Sankt Pölten (Land),Niederösterreich,"97,9",129,"3324,20",4379
Sankt Veit an der Glan,Kärnten,"385,7",209,"4711,50",2553
Schärding,Oberösterreich,183,105,"6506,20",3734
Scheibbs,Niederösterreich,"190,8",79,"5128,70",2124
Schwaz,Tirol,"156,5",132,"8147,80",6871
Spittal an der Drau,Kärnten,"324,2",246,"2949,90",2238
Steyr,Oberösterreich,"94,6",36,"4228,00",1609
Steyr-Land,Oberösterreich,"141,6",86,"5110,60",3103
Südoststeiermark,Steiermark,"139,2",117,"3705,60",3114
Tamsweg,Salzburg,"538,2",109,"7624,30",1544
Tulln,Niederösterreich,"137,7",144,"2937,10",3072
Urfahr-Umgebung,Oberösterreich,"66,3",57,"5445,00",4683
Villach Land,Kärnten,"193,4",125,"3714,10",2400
Villach Stadt,Kärnten,132,83,"3406,40",2142
Vöcklabruck,Oberösterreich,"182,8",251,"5015,40",6886
Voitsberg,Steiermark,"92,1",47,"3824,20",1952
Völkermarkt,Kärnten,"267,5",112,"5699,70",2386
Waidhofen an der Thaya,Niederösterreich,"132,4",34,"3387,60",870
Waidhofen an der Ybbs,Niederösterreich,"365,4",41,"4829,80",542
Weiz,Steiermark,107,97,"3169,20",2873
Wels,Oberösterreich,"99,2",62,"5036,00",3146
Wels-Land,Oberösterreich,"157,2",116,"4291,30",3166
Wien,Wien,"116,3",#ERROR!,"3896,10",74462
Wiener Neustadt,Niederösterreich,"229,1",105,"3677,20",1685
Wiener Neustadt (Land),Niederösterreich,"182,6",143,"2930,80",2295
Wolfsberg,Kärnten,230,121,"4586,80",2413
Zell am See,Salzburg,"343,5",301,"5361,30",4698
Zwettl,Niederösterreich,"254,8",107,"4294,20",1803
