Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"180,9",210,"614,10",713
Baden,Niederöstereich,"142,3",208,738,1.079
Bludenz,Vorarlberg,"193,1",123,1.061,676
Braunau am Inn,Oberösterreich,"93,9",98,"523,9",547
Bregenz,Vorarlberg,"232,9",313,"879,6",1.182
Bruck an der Leitha,Niederöstereich,"166,7",170,"759,7",775
Bruck-Mürzzuschlag,Steiermark,95,94,"345,5",342
Deutschlandsberg,Steiermark,"115,1",70,"327,2",199
Dornbirn,Vorarlberg,"325,7",290,"1.044,50",930
Eferding,Oberösterreich,"301,6",100,"799,3",265
Eisenstadt,Burgenland,123,18,"464,6",68
Eisenstadt-Umgebung,Burgenland,"153,7",66,"519,5",223
Feldkirch,Vorarlberg,265,284,"1.002,20",1.074
Feldkirchen,Kärnten,"46,8",14,"207,10",62
Freistadt,Oberösterreich,"216,1",144,"761,00",507
Gänserndorf,Niederöstereich,109,113,"706,00",732
Gmünd,Niederöstereich,204,75,661,243
Gmunden,Oberösterreich,"192,9",196,"686,80",698
Graz,Steiermark,"147,2",425,"684,90",1.978
Graz-Umgebung,Steiermark,140,216,"518,00",799
Grieskirchen,Oberösterreich,"349,2",226,"835,90",541
Güssing,Burgenland,"81,4",21,"511,70",132
Hallein,Salzburg,"490,3",296,1.491,900
Hartberg-Fürstenfeld,Steiermark,"108,1",98,"622,40",564
Hermagor,Kärnten,"120,7",22,"455,40",83
Hollabrunn,Niederöstereich,"78,7",40,"344,10",175
Horn,Niederöstereich,"51,5",16,"485,70",151
Imst,Tirol,"256,4",154,"1.232,20",740
Innsbruck-Land,Tirol,"225,3",404,"1.084,70",1.945
Innsbruck-Stadt,Tirol,"354,3",468,"1.751,60",2.314
Jennersdorf,Burgenland,"76,2",13,"222,70",38
Kirchdorf an der Krems,Oberösterreich,109,62,"408,00",232
Kitzbühel,Tirol,"104,9",67,"903,20",577
Klagenfurt Land,Kärnten,"70,2",42,"304,3",182
Klagenfurt Stadt,Kärnten,"152,8",154,"460,20",464
Korneuburg,Niederöstereich,"185,9",169,"825,20",750
Krems (Land),Niederöstereich,"137,8",78,820,464
Krems an der Donau,Niederöstereich,"180,9",45,"824,10",205
Kufstein,Tirol,"187,8",206,"1.205,30",1.322
Landeck,Tirol,"241,2",107,"3.097,20",1.374
Leibnitz,Steiermark,"140,6",116,"537,1",443
Leoben,Steiermark,"166,5",100,"489,5",294
Lienz,Tirol,"151,8",74,"572,3",279
Liezen,Steiermark,"161,4",129,"486,9",389
Lilienfeld,Niederöstereich,"255,7",66,740,191
Linz,Oberösterreich,"166,2",342,"1.012,50",2.083
Linz-Land,Oberösterreich,"133,1",200,"886,4",1.332
Mattersburg,Burgenland,"120,2",48,"548,5",219
Melk,Niederöstereich,"96,2",75,"650,3",507
Mistelbach,Niederöstereich,57,43,"617,4",466
Mödling,Niederöstereich,174,207,"846,2",1.007
Murau,Steiermark,"28,9",8,"180,8",50
Murtal,Steiermark,"119,4",86,"379,1",273
Neunkirchen,Niederöstereich,"92,7",80,"768,3",663
Neusiedl am See,Burgenland,"97,4",58,"698,5",416
Oberpullendorf,Burgenland,"165,3",62,"471,80",177
Oberwart,Burgenland,"127,6",69,"697,20",377
Perg,Oberösterreich,"109,6",75,"832,60",570
Reutte,Tirol,"131,6",43,"554,00",181
Ried im Innkreis,Oberösterreich,"341,5",209,"1.017,90",623
Rohrbach,Oberösterreich,230,130,"891,70",504
Rust,Burgenland,"51,5",1,"206,20",4
Salzburg,Salzburg,"188,7",291,"670,50",1.034
Salzburg-Umgebung,Salzburg,"292,9",446,"814,90",1.241
Sankt Johann im Pongau,Salzburg,355,286,"1.341,60",1.081
Sankt Pölten,Niederöstereich,"132,6",73,"862,90",475
Sankt Pölten (Land),Niederöstereich,"144,2",189,"715,80",938
Sankt Veit an der Glan,Kärnten,66,36,"377,6",206
Schärding,Oberösterreich,"314,1",180,"778,30",446
Scheibbs,Niederöstereich,"77,3",32,"526,5",218
Schwaz,Tirol,"406,6",341,"1.615,50",1.355
Spittal an der Drau,Kärnten,"34,2",26,"169,50",129
Steyr,Oberösterreich,"225,2",86,"814,3",311
Steyr-Land,Oberösterreich,"158,9",96,743,449
Südoststeiermark,Steiermark,"97,7",84,251,216
Tamsweg,Salzburg,"196,9",40,"551,20",112
Tulln,Niederöstereich,"199,5",207,"708,30",735
Urfahr-Umgebung,Oberösterreich,117,100,"774,20",662
Villach Land,Kärnten,"44,8",29,"283,00",183
Villach Stadt,Kärnten,"86,8",54,"319,70",199
Vöcklabruck,Oberösterreich,"210,6",287,"750,80",1.023
Voitsberg,Steiermark,"158,3",81,"613,70",314
Völkermarkt,Kärnten,"109,8",46,"489,50",205
Waidhofen an der Thaya,Niederöstereich,"193,1",50,904,234
Waidhofen an der Ybbs,Niederöstereich,"186,5",21,"541,70",61
Weiz,Steiermark,"88,6",80,"502,5",454
Wels,Oberösterreich,"296,5",183,"1.221,50",754
Wels-Land,Oberösterreich,"168,3",123,"690,9",505
Wien,Wien,"210,9",#ERROR!,"1.416,60",26.880
Wiener Neustadt,Niederöstereich,265,120,"967,4",438
Wiener Neustadt (Land),Niederöstereich,"114,1",89,"564,2",440
Wolfsberg,Kärnten,"98,6",52,"295,9",156
Zell am See,Salzburg,"204,7",179,"824,4",721
Zwettl,Niederöstereich,"142,1",60,"715,3",302
