Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8178;24;68
Rust(Stadt);102;2021;999;4;9
Eisenstadt-Umgebung;103;44488;23478;72;214
Güssing;104;25809;13356;100;77
Jennersdorf;105;17216;8459;42;58
Mattersburg;106;40731;21040;84;184
Neusiedl am See;107;61358;32584;86;313
Oberpullendorf;108;37556;19373;63;158
Oberwart;109;54682;27356;146;204
Klagenfurt Stadt;201;103297;47443;283;492
Villach Stadt;202;64125;29499;172;406
Hermagor;203;18069;9101;62;63
Klagenfurt Land;204;61114;29442;127;245
Sankt Veit an der Glan;205;53953;26709;166;243
Spittal an der Drau;206;75725;38024;267;290
Villach Land;207;65635;32188;197;362
Völkermarkt;208;41947;22110;121;143
Wolfsberg;209;52352;25879;182;148
Feldkirchen;210;29949;14738;83;109
Krems an der Donau(Stadt);301;24930;12452;73;113
Sankt Pölten(Stadt);302;56697;29717;144;257
Waidhofen an der Ybbs(Stadt);303;11187;6707;40;44
Wiener Neustadt(Stadt);304;47407;25353;187;242
Amstetten;305;117442;74426;308;550
Baden;306;148765;78727;331;648
Bruck an der Leitha;307;107297;56674;216;624
Gänserndorf;308;107504;54111;180;535
Gmünd;309;36152;18714;153;114
Hollabrunn;310;51879;25382;96;309
Horn;311;30875;15416;60;104
Korneuburg;312;92442;46893;142;562
Krems(Land);313;56840;31078;101;190
Lilienfeld;314;25491;14732;113;92
Melk;315;78779;48089;302;449
Mistelbach;316;76641;38215;101;367
Mödling;317;120412;61084;271;643
Neunkirchen;318;87048;46347;248;417
Sankt Pölten(Land);319;133497;73441;315;646
Scheibbs;320;41711;26468;95;215
Tulln;321;107723;54462;207;634
Waidhofen an der Thaya;322;25644;13498;72;93
Wiener Neustadt(Land);323;80020;43906;199;408
Zwettl;325;41757;24826;84;126
Linz(Stadt);401;208445;102385;440;738
Steyr(Stadt);402;37915;18725;69;110
Wels(Stadt);403;63542;33503;156;233
Braunau am Inn;404;108388;65284;255;293
Eferding;405;33715;18832;73;92
Freistadt;406;67638;40194;186;265
Gmunden;407;102765;58314;236;351
Grieskirchen;408;65929;39185;147;221
Kirchdorf an der Krems;409;57882;32246;148;187
Linz-Land;410;154320;82144;281;460
Perg;411;69905;41591;152;243
Ried im Innkreis;412;62535;37447;167;186
Rohrbach;413;57034;33899;158;142
Schärding;414;57750;33333;155;115
Steyr-Land;415;61494;35012;147;154
Urfahr-Umgebung;416;87466;50291;155;253
Vöcklabruck;417;139989;83244;333;410
Wels-Land;418;75514;44271;116;235
Salzburg(Stadt);501;155743;86077;298;588
Hallein;502;61262;39345;144;196
Salzburg-Umgebung;503;155982;98943;304;461
Sankt Johann im Pongau;504;81962;50461;188;259
Tamsweg;505;20327;12040;67;90
Zell am See;506;89017;48944;188;217
Graz(Stadt);601;293929;139893;543;1229
Deutschlandsberg;603;61092;30806;178;167
Graz-Umgebung;606;161131;80528;419;505
Leibnitz;610;86399;43688;185;255
Leoben;611;59341;25993;187;138
Liezen;612;79739;39538;219;193
Murau;614;27343;12890;60;78
Voitsberg;616;51165;23997;180;113
Weiz;617;91844;48547;254;221
Murtal;620;71398;33379;273;154
Bruck-Mürzzuschlag;621;98394;43374;356;290
Hartberg-Fürstenfeld;622;91091;46334;306;266
Südoststeiermark;623;84024;42360;291;211
Innsbruck-Stadt;701;130599;70475;230;451
Imst;702;61843;36788;87;193
Innsbruck-Land;703;183827;103088;268;574
Kitzbühel;704;65482;35495;98;220
Kufstein;705;112301;64602;239;362
Landeck;706;44681;27829;86;132
Lienz;707;48854;28768;138;211
Reutte;708;33427;18472;28;87
Schwaz;709;85478;46413;212;222
Bludenz;801;64943;37862;94;123
Bregenz;802;136369;75261;229;303
Dornbirn;803;91344;51589;165;262
Feldkirch;804;110547;62897;172;257
Wien;900;1951354;1097382;4177;12311
