Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10590;25;51
Rust(Stadt);102;2021;1314;5;0
Eisenstadt-Umgebung;103;44488;29895;77;138
Güssing;104;25809;16845;101;42
Jennersdorf;105;17216;10065;44;22
Mattersburg;106;40731;26801;88;75
Neusiedl am See;107;61358;42254;85;194
Oberpullendorf;108;37556;24925;68;94
Oberwart;109;54682;34511;145;127
Klagenfurt Stadt;201;103297;59172;303;111
Villach Stadt;202;64125;35588;174;67
Hermagor;203;18069;10686;66;12
Klagenfurt Land;204;61114;35897;127;58
Sankt Veit an der Glan;205;53953;32950;167;57
Spittal an der Drau;206;75725;44445;276;53
Villach Land;207;65635;38476;205;70
Völkermarkt;208;41947;26537;121;50
Wolfsberg;209;52352;30283;203;48
Feldkirchen;210;29949;17320;83;18
Krems an der Donau(Stadt);301;24930;15759;75;63
Sankt Pölten(Stadt);302;56697;37734;146;151
Waidhofen an der Ybbs(Stadt);303;11187;8096;59;30
Wiener Neustadt(Stadt);304;47407;30933;220;77
Amstetten;305;117442;89678;309;259
Baden;306;148765;98963;363;381
Bruck an der Leitha;307;107297;73380;220;313
Gänserndorf;308;107504;70298;221;255
Gmünd;309;36152;22991;158;46
Hollabrunn;310;51879;32661;116;102
Horn;311;30875;19140;60;40
Korneuburg;312;92442;62713;145;266
Krems(Land);313;56840;38618;111;113
Lilienfeld;314;25491;17681;110;60
Melk;315;78779;59265;440;159
Mistelbach;316;76641;49748;107;157
Mödling;317;120412;80724;307;382
Neunkirchen;318;87048;57201;250;147
Sankt Pölten(Land);319;133497;94482;336;376
Scheibbs;320;41711;31382;98;92
Tulln;321;107723;71273;214;303
Waidhofen an der Thaya;322;25644;16999;80;38
Wiener Neustadt(Land);323;80020;53783;217;139
Zwettl;325;41757;30048;84;109
Linz(Stadt);401;208445;126415;474;394
Steyr(Stadt);402;37915;23222;79;76
Wels(Stadt);403;63542;40085;164;127
Braunau am Inn;404;108388;76935;269;130
Eferding;405;33715;23298;79;41
Freistadt;406;67638;48350;200;76
Gmunden;407;102765;70869;256;116
Grieskirchen;408;65929;47716;156;68
Kirchdorf an der Krems;409;57882;39335;163;93
Linz-Land;410;154320;100688;295;279
Perg;411;69905;50615;155;139
Ried im Innkreis;412;62535;44813;170;83
Rohrbach;413;57034;40678;165;53
Schärding;414;57750;39803;156;46
Steyr-Land;415;61494;43225;157;133
Urfahr-Umgebung;416;87466;62467;160;144
Vöcklabruck;417;139989;99893;340;217
Wels-Land;418;75514;54209;122;172
Salzburg(Stadt);501;155743;103077;339;198
Hallein;502;61262;45834;146;64
Salzburg-Umgebung;503;155982;117216;316;180
Sankt Johann im Pongau;504;81962;57411;184;60
Tamsweg;505;20327;13907;68;21
Zell am See;506;89017;56549;199;56
Graz(Stadt);601;293929;172613;599;431
Deutschlandsberg;603;61092;36267;183;53
Graz-Umgebung;606;161131;99355;438;257
Leibnitz;610;86399;53219;192;136
Leoben;611;59341;31571;196;61
Liezen;612;79739;46694;229;55
Murau;614;27343;15119;60;19
Voitsberg;616;51165;28288;191;41
Weiz;617;91844;56644;259;70
Murtal;620;71398;39162;294;75
Bruck-Mürzzuschlag;621;98394;51630;359;114
Hartberg-Fürstenfeld;622;91091;54954;308;80
Südoststeiermark;623;84024;50231;295;96
Innsbruck-Stadt;701;130599;86055;256;178
Imst;702;61843;43038;102;47
Innsbruck-Land;703;183827;125543;288;219
Kitzbühel;704;65482;41906;100;42
Kufstein;705;112301;75446;250;79
Landeck;706;44681;32193;93;40
Lienz;707;48854;33889;146;38
Reutte;708;33427;21623;29;27
Schwaz;709;85478;54118;219;71
Bludenz;801;64943;43299;97;63
Bregenz;802;136369;85951;241;89
Dornbirn;803;91344;59391;171;101
Feldkirch;804;110547;72588;179;61
Wien;900;1951354;1400612;4716;7058
