Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,24,28,"8656,70",10093
Baden,Niederösterreich,"21,8",32,"6836,20",10057
Bludenz,Vorarlberg,"17,1",11,"6639,90",4274
Braunau am Inn,Oberösterreich,16,17,"8739,60",9307
Bregenz,Vorarlberg,"32,5",44,"7429,60",10053
Bruck an der Leitha,Niederösterreich,"25,6",27,"5900,10",6225
Bruck-Mürzzuschlag,Steiermark,"16,3",16,"6256,80",6135
Deutschlandsberg,Steiermark,"19,7",12,"6745,40",4106
Dornbirn,Vorarlberg,"22,1",20,"8616,40",7798
Eferding,Oberösterreich,36,12,"8481,20",2830
Eisenstadt,Burgenland,"13,4",2,"6646,50",990
Eisenstadt-Umgebung,Burgenland,"13,7",6,"5487,80",2407
Feldkirch,Vorarlberg,"48,6",53,"7723,50",8423
Feldkirchen,Kärnten,"13,4",4,"8125,40",2420
Freistadt,Oberösterreich,"25,4",17,"8324,60",5571
Gänserndorf,Niederösterreich,17,18,"5754,80",6090
Gmünd,Niederösterreich,"5,5",2,"7597,50",2756
Gmunden,Oberösterreich,"17,6",18,"7718,80",7881
Graz,Steiermark,"36,4",106,"5696,70",16585
Graz-Umgebung,Steiermark,"42,4",67,"5688,20",8979
Grieskirchen,Oberösterreich,"35,3",23,"8107,50",5281
Güssing,Burgenland,31,8,"7190,50",1853
Hallein,Salzburg,"26,2",16,"11071,90",6753
Hartberg-Fürstenfeld,Steiermark,"14,3",13,"8187,00",7419
Hermagor,Kärnten,"99,7",18,"10641,50",1921
Hollabrunn,Niederösterreich,"13,6",7,"5187,80",2663
Horn,Niederösterreich,"6,5",2,"5006,80",1544
Imst,Tirol,"14,8",9,"9059,10",5519
Innsbruck-Land,Tirol,"29,2",53,"7734,80",14054
Innsbruck-Stadt,Tirol,"23,7",31,"7558,40",9906
Jennersdorf,Burgenland,"11,7",2,"7662,60",1311
Kirchdorf an der Krems,Oberösterreich,"47,2",27,"7532,80",4306
Kitzbühel,Tirol,"41,7",27,"7001,10",4528
Klagenfurt Land,Kärnten,"13,2",8,"6973,20",4219
Klagenfurt Stadt,Kärnten,"28,5",29,"6235,90",6346
Korneuburg,Niederösterreich,"38,1",35,"4842,20",4444
Krems (Land),Niederösterreich,"7,1",4,"5894,70",3334
Krems an der Donau,Niederösterreich,"16,1",4,"5681,00",1411
Kufstein,Tirol,"31,5",35,"8536,20",9482
Landeck,Tirol,"22,5",10,"8377,30",3715
Leibnitz,Steiermark,"16,4",14,"6985,30",5958
Leoben,Steiermark,"8,5",5,"5702,40",3373
Lienz,Tirol,"174,1",85,"11252,90",5493
Liezen,Steiermark,"16,3",13,"6882,60",5478
Lilienfeld,Niederösterreich,"27,5",7,"6700,90",1707
Linz,Oberösterreich,"38,7",80,"6814,30",14074
Linz-Land,Oberösterreich,"34,8",53,"6791,70",10350
Mattersburg,Burgenland,"14,9",6,"5757,00",2321
Melk,Niederösterreich,"11,5",9,"7434,80",5820
Mistelbach,Niederösterreich,"13,2",10,"5030,70",3806
Mödling,Niederösterreich,"27,7",33,"5476,40",6530
Murau,Steiermark,"7,3",2,"7271,70",1996
Murtal,Steiermark,"25,2",18,"7210,30",5145
Neunkirchen,Niederösterreich,"15,1",13,"6965,70",6013
Neusiedl am See,Burgenland,"16,6",10,"5458,90",3297
Oberpullendorf,Burgenland,"5,3",2,"5999,50",2247
Oberwart,Burgenland,24,13,"6845,70",3711
Perg,Oberösterreich,"18,8",13,"8549,80",5920
Reutte,Tirol,"12,1",4,"6274,60",2074
Ried im Innkreis,Oberösterreich,"14,6",9,"9742,90",6026
Rohrbach,Oberösterreich,"19,4",11,"9067,00",5134
Rust,Burgenland,0,±0,"3850,00",77
Salzburg,Salzburg,"62,4",97,"7654,90",11897
Salzburg-Umgebung,Salzburg,"34,3",53,"8100,30",12525
Sankt Johann im Pongau,Salzburg,86,70,"11959,40",9734
Sankt Pölten,Niederösterreich,"12,5",7,"7081,50",3957
Sankt Pölten (Land),Niederösterreich,22,29,"6109,90",8069
Sankt Veit an der Glan,Kärnten,"33,4",18,"7431,30",4004
Schärding,Oberösterreich,"10,4",6,"9298,70",5341
Scheibbs,Niederösterreich,"14,4",6,"9146,70",3802
Schwaz,Tirol,"20,1",17,"10699,10",9036
Spittal an der Drau,Kärnten,"23,8",18,"7770,90",5877
Steyr,Oberösterreich,29,11,"6558,30",2489
Steyr-Land,Oberösterreich,"14,8",9,"7122,20",4340
Südoststeiermark,Steiermark,"11,9",10,"7218,40",6052
Tamsweg,Salzburg,"9,9",2,"12406,80",2496
Tulln,Niederösterreich,"32,1",34,"5203,20",5503
Urfahr-Umgebung,Oberösterreich,"32,5",28,"7166,50",6180
Villach Land,Kärnten,"38,5",25,"6951,60",4513
Villach Stadt,Kärnten,"25,3",16,"6268,60",3964
Vöcklabruck,Oberösterreich,"25,4",35,"8409,10",11604
Voitsberg,Steiermark,"29,4",15,"6805,10",3467
Völkermarkt,Kärnten,"23,9",10,"8892,30",3720
Waidhofen an der Thaya,Niederösterreich,"19,6",5,"6627,20",1692
Waidhofen an der Ybbs,Niederösterreich,0,±0,"8227,10",916
Weiz,Steiermark,"9,9",9,"6855,80",6233
Wels,Oberösterreich,"33,5",21,"9115,10",5711
Wels-Land,Oberösterreich,"37,5",28,"7740,00",5772
Wien,Wien,"40,4",777,"7341,90",141034
Wiener Neustadt,Niederösterreich,"15,1",7,"8446,70",3924
Wiener Neustadt (Land),Niederösterreich,"17,7",14,"6727,60",5317
Wolfsberg,Kärnten,"13,3",7,"6687,20",3510
Zell am See,Salzburg,110,97,"8530,30",7521
Zwettl,Niederösterreich,"7,2",3,"8025,90",3357
