Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9660;25;73
Rust(Stadt);102;2021;1189;5;5
Eisenstadt-Umgebung;103;44488;27469;74;233
Güssing;104;25809;15492;101;95
Jennersdorf;105;17216;9560;44;59
Mattersburg;106;40731;25004;86;195
Neusiedl am See;107;61358;38583;85;356
Oberpullendorf;108;37556;22769;68;190
Oberwart;109;54682;32106;144;272
Klagenfurt Stadt;201;103297;56445;298;257
Villach Stadt;202;64125;34335;174;141
Hermagor;203;18069;10317;63;49
Klagenfurt Land;204;61114;34400;127;140
Sankt Veit an der Glan;205;53953;31758;167;110
Spittal an der Drau;206;75725;42966;275;140
Villach Land;207;65635;37206;205;148
Völkermarkt;208;41947;25431;121;100
Wolfsberg;209;52352;29285;198;105
Feldkirchen;210;29949;16791;83;37
Krems an der Donau(Stadt);301;24930;14594;74;105
Sankt Pölten(Stadt);302;56697;35091;145;322
Waidhofen an der Ybbs(Stadt);303;11187;7694;40;47
Wiener Neustadt(Stadt);304;47407;29106;208;200
Amstetten;305;117442;84579;309;383
Baden;306;148765;91445;343;801
Bruck an der Leitha;307;107297;66667;218;615
Gänserndorf;308;107504;64200;199;641
Gmünd;309;36152;21460;157;64
Hollabrunn;310;51879;30111;105;315
Horn;311;30875;17958;60;106
Korneuburg;312;92442;56869;145;537
Krems(Land);313;56840;36185;105;256
Lilienfeld;314;25491;16799;110;104
Melk;315;78779;55920;346;299
Mistelbach;316;76641;45620;106;433
Mödling;317;120412;72833;288;716
Neunkirchen;318;87048;53761;250;400
Sankt Pölten(Land);319;133497;87628;335;779
Scheibbs;320;41711;29918;95;141
Tulln;321;107723;65316;213;659
Waidhofen an der Thaya;322;25644;15854;77;70
Wiener Neustadt(Land);323;80020;50608;210;353
Zwettl;325;41757;28251;84;154
Linz(Stadt);401;208445;118586;459;612
Steyr(Stadt);402;37915;21824;72;78
Wels(Stadt);403;63542;37869;159;190
Braunau am Inn;404;108388;73545;265;164
Eferding;405;33715;21930;79;88
Freistadt;406;67638;46030;191;181
Gmunden;407;102765;66820;248;331
Grieskirchen;408;65929;45157;150;188
Kirchdorf an der Krems;409;57882;37257;158;133
Linz-Land;410;154320;95091;289;537
Perg;411;69905;47814;152;195
Ried im Innkreis;412;62535;42520;170;105
Rohrbach;413;57034;38623;164;122
Schärding;414;57750;38232;155;138
Steyr-Land;415;61494;40859;154;156
Urfahr-Umgebung;416;87466;58957;158;251
Vöcklabruck;417;139989;94937;336;400
Wels-Land;418;75514;50948;118;287
Salzburg(Stadt);501;155743;97699;313;427
Hallein;502;61262;44192;143;167
Salzburg-Umgebung;503;155982;112185;311;469
Sankt Johann im Pongau;504;81962;55478;184;154
Tamsweg;505;20327;13483;68;46
Zell am See;506;89017;54411;194;152
Graz(Stadt);601;293929;162163;567;942
Deutschlandsberg;603;61092;34927;180;177
Graz-Umgebung;606;161131;93731;425;554
Leibnitz;610;86399;50423;191;226
Leoben;611;59341;30045;191;120
Liezen;612;79739;44538;226;120
Murau;614;27343;14750;59;41
Voitsberg;616;51165;27177;186;111
Weiz;617;91844;54665;256;260
Murtal;620;71398;37648;292;127
Bruck-Mürzzuschlag;621;98394;49252;355;194
Hartberg-Fürstenfeld;622;91091;52563;298;276
Südoststeiermark;623;84024;47967;294;278
Innsbruck-Stadt;701;130599;81205;247;458
Imst;702;61843;41317;94;149
Innsbruck-Land;703;183827;118803;277;481
Kitzbühel;704;65482;40087;97;121
Kufstein;705;112301;72842;243;179
Landeck;706;44681;30938;90;136
Lienz;707;48854;32889;145;113
Reutte;708;33427;20910;29;53
Schwaz;709;85478;51944;216;158
Bludenz;801;64943;41989;95;164
Bregenz;802;136369;83208;237;380
Dornbirn;803;91344;57344;168;303
Feldkirch;804;110547;70369;176;349
Wien;900;1951354;1274148;4429;11366
