Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"101,3",118,"6629,80",7725
Baden,Niederösterreich,"294,4",432,"5047,30",7407
Bludenz,Vorarlberg,"60,8",39,"5540,70",3552
Braunau am Inn,Oberösterreich,"233,1",246,"6259,40",6607
Bregenz,Vorarlberg,"50,4",68,"5490,20",7411
Bruck an der Leitha,Niederösterreich,"246,8",256,"4266,60",4426
Bruck-Mürzzuschlag,Steiermark,"145,9",144,"5136,90",5070
Deutschlandsberg,Steiermark,"142,9",87,"4825,30",2937
Dornbirn,Vorarlberg,"51,2",46,"6887,80",6193
Eferding,Oberösterreich,"153,7",51,"7110,10",2359
Eisenstadt,Burgenland,"580,5",86,"5359,10",794
Eisenstadt-Umgebung,Burgenland,"201,2",87,"4091,50",1769
Feldkirch,Vorarlberg,"90,6",98,"6145,20",6645
Feldkirchen,Kärnten,194,58,"6073,20",1816
Freistadt,Oberösterreich,"209,4",140,"6583,80",4402
Gänserndorf,Niederösterreich,"207,1",217,"4099,90",4296
Gmünd,Niederösterreich,"273,6",100,"5794,30",2118
Gmunden,Oberösterreich,"182,6",186,"6188,00",6303
Graz,Steiermark,"136,7",398,"4224,00",12295
Graz-Umgebung,Steiermark,"126,9",198,"4253,90",6639
Grieskirchen,Oberösterreich,"95,6",62,"6887,10",4468
Güssing,Burgenland,"260,7",67,"5766,80",1482
Hallein,Salzburg,"261,4",159,"8912,60",5421
Hartberg-Fürstenfeld,Steiermark,"205,3",186,"6175,10",5595
Hermagor,Kärnten,"221,6",40,"9632,20",1739
Hollabrunn,Niederösterreich,"162,6",83,"3807,30",1943
Horn,Niederösterreich,"268,3",83,"3420,00",1058
Imst,Tirol,291,176,"6349,80",3840
Innsbruck-Land,Tirol,138,249,"5858,00",10571
Innsbruck-Stadt,Tirol,"132,6",175,"5558,50",7335
Jennersdorf,Burgenland,"280,8",48,"6194,10",1059
Kirchdorf an der Krems,Oberösterreich,"306,6",175,"5715,70",3262
Kitzbühel,Tirol,"109,1",70,"5783,30",3711
Klagenfurt Land,Kärnten,190,114,"5583,70",3351
Klagenfurt Stadt,Kärnten,"177,7",180,"5089,80",5156
Korneuburg,Niederösterreich,"191,8",175,"3637,10",3319
Krems (Land),Niederösterreich,"178,8",101,"4680,70",2644
Krems an der Donau,Niederösterreich,"155,8",39,"4289,80",1074
Kufstein,Tirol,"132,4",146,"6875,70",7583
Landeck,Tirol,"103,6",46,"6972,90",3095
Leibnitz,Steiermark,"276,1",234,"5298,70",4491
Leoben,Steiermark,"159,1",95,"4509,20",2692
Lienz,Tirol,"326,2",159,"8127,10",3961
Liezen,Steiermark,"168,2",134,"5453,70",4344
Lilienfeld,Niederösterreich,"120,8",31,"4751,50",1219
Linz,Oberösterreich,"138,9",287,"5101,80",10540
Linz-Land,Oberösterreich,"124,2",188,"5189,90",7856
Mattersburg,Burgenland,"194,8",78,"4305,50",1724
Melk,Niederösterreich,"170,1",133,"5325,40",4164
Mistelbach,Niederösterreich,"175,9",133,"3829,40",2896
Mödling,Niederösterreich,"172,1",205,"4046,50",4820
Murau,Steiermark,"145,2",40,"5162,80",1422
Murtal,Steiermark,"143,7",103,"5159,10",3699
Neunkirchen,Niederösterreich,"342,8",296,"5119,10",4420
Neusiedl am See,Burgenland,195,117,"4230,70",2538
Oberpullendorf,Burgenland,"165,8",62,"4729,30",1768
Oberwart,Burgenland,"204,8",111,"4891,90",2651
Perg,Oberösterreich,"359,6",248,"6894,50",4755
Reutte,Tirol,"21,3",7,"4296,90",1411
Ried im Innkreis,Oberösterreich,"285,3",176,"7600,90",4689
Rohrbach,Oberösterreich,"169,8",96,"8255,40",4668
Rust,Burgenland,0,±0,"3484,80",69
Salzburg,Salzburg,"258,7",401,"5968,90",9253
Salzburg-Umgebung,Salzburg,"232,6",357,"6488,30",9959
Sankt Johann im Pongau,Salzburg,"465,6",378,"10077,10",8182
Sankt Pölten,Niederösterreich,245,136,"5205,90",2890
Sankt Pölten (Land),Niederösterreich,"192,1",253,"4418,90",5821
Sankt Veit an der Glan,Kärnten,"173,5",94,"5966,50",3233
Schärding,Oberösterreich,115,66,"7781,70",4466
Scheibbs,Niederösterreich,"248,7",103,"6761,00",2800
Schwaz,Tirol,"157,7",133,"9776,00",8244
Spittal an der Drau,Kärnten,"233,3",177,"5393,60",4092
Steyr,Oberösterreich,"86,7",33,"4827,10",1837
Steyr-Land,Oberösterreich,"118,6",72,"5850,10",3552
Südoststeiermark,Steiermark,"173,7",146,"5609,50",4714
