Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"327,8",382,"5375,90",6264
Baden,Niederösterreich,"151,3",222,"2974,40",4365
Bludenz,Vorarlberg,"115,4",74,"4422,30",2835
Braunau am Inn,Oberösterreich,"136,4",144,4144,4374
Bregenz,Vorarlberg,"163,7",221,"4584,10",6188
Bruck an der Leitha,Niederösterreich,"99,3",103,"2721,40",2823
Bruck-Mürzzuschlag,Steiermark,"121,60",120,"3708,30",3660
Deutschlandsberg,Steiermark,"259,6",158,"3070,60",1869
Dornbirn,Vorarlberg,"261,4",235,"5648,90",5079
Eferding,Oberösterreich,"81,4",27,"6109,50",2027
Eisenstadt,Burgenland,"290,2",43,"3435,50",509
Eisenstadt-Umgebung,Burgenland,"127,20",55,"2874,90",1243
Feldkirch,Vorarlberg,"186,8",202,"4906,00",5305
Feldkirchen,Kärnten,291,87,4271,1277
Freistadt,Oberösterreich,"188,5",126,"5417,20",3622
Gänserndorf,Niederösterreich,"156,50",164,"2217,00",2323
Gmünd,Niederösterreich,"172,4",63,"4120,00",1506
Gmunden,Oberösterreich,"251,3",256,"4508,20",4592
Graz,Steiermark,102,297,"3097,90",9017
Graz-Umgebung,Steiermark,"121,10",189,"3049,30",4759
Grieskirchen,Oberösterreich,"183,4",119,"5800,40",3763
Güssing,Burgenland,"140,10",36,"3638,30",935
Hallein,Salzburg,"534,3",325,"6339,60",3856
Hartberg-Fürstenfeld,Steiermark,"145,70",132,"4061,50",3680
Hermagor,Kärnten,"437,6",79,"5112,40",923
Hollabrunn,Niederösterreich,"47,00",24,"2288,70",1168
Horn,Niederösterreich,"74,3",23,"2000,90",619
Imst,Tirol,"160,4",97,"4985,60",3015
Innsbruck-Land,Tirol,"135,8",245,"5019,60",9058
Innsbruck-Stadt,Tirol,"73,5",97,"4831,00",6375
Jennersdorf,Burgenland,76,13,"3679,00",629
Kirchdorf an der Krems,Oberösterreich,219,125,"4182,50",2387
Kitzbühel,Tirol,"183,9",118,"4237,30",2719
Klagenfurt Land,Kärnten,"214,9",129,"3840,80",2305
Klagenfurt Stadt,Kärnten,"164,9",167,"3807,50",3857
Korneuburg,Niederösterreich,"62,5",57,"2506,20",2287
Krems (Land),Niederösterreich,"83,2",47,"3438,00",1942
Krems an der Donau,Niederösterreich,"91,9",23,"3471,00",869
Kufstein,Tirol,"143,3",158,"5745,00",6336
Landeck,Tirol,"288,4",128,"5925,30",2630
Leibnitz,Steiermark,"147,5",125,"3613,90",3063
Leoben,Steiermark,"68,7",41,"3403,70",2032
Lienz,Tirol,"190,8",93,"5336,70",2601
Liezen,Steiermark,"278,7",222,"3752,60",2989
Lilienfeld,Niederösterreich,"97,4",25,"3726,40",956
Linz,Oberösterreich,"124,4",257,"4188,90",8654
