Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9302;24;65
Rust(Stadt);102;2021;1134;4;17
Eisenstadt-Umgebung;103;44488;26376;73;212
Güssing;104;25809;14953;100;94
Jennersdorf;105;17216;9341;43;48
Mattersburg;106;40731;24037;86;191
Neusiedl am See;107;61358;36803;85;241
Oberpullendorf;108;37556;21956;66;126
Oberwart;109;54682;30865;144;186
Klagenfurt Stadt;201;103297;54814;297;404
Villach Stadt;202;64125;33412;174;139
Hermagor;203;18069;10092;63;21
Klagenfurt Land;204;61114;33584;127;173
Sankt Veit an der Glan;205;53953;31180;167;96
Spittal an der Drau;206;75725;42284;275;115
Villach Land;207;65635;36311;204;157
Völkermarkt;208;41947;24906;121;75
Wolfsberg;209;52352;28701;194;107
Feldkirchen;210;29949;16541;83;57
Krems an der Donau(Stadt);301;24930;14114;74;109
Sankt Pölten(Stadt);302;56697;33636;145;265
Waidhofen an der Ybbs(Stadt);303;11187;7492;40;33
Wiener Neustadt(Stadt);304;47407;28008;202;176
Amstetten;305;117442;82566;309;404
Baden;306;148765;87896;339;629
Bruck an der Leitha;307;107297;63927;216;480
Gänserndorf;308;107504;61042;193;629
Gmünd;309;36152;20892;157;135
Hollabrunn;310;51879;28631;103;235
Horn;311;30875;17334;60;114
Korneuburg;312;92442;53928;145;559
Krems(Land);313;56840;34972;105;223
Lilienfeld;314;25491;16306;110;108
Melk;315;78779;54234;327;312
Mistelbach;316;76641;43288;105;474
Mödling;317;120412;69331;276;524
Neunkirchen;318;87048;51914;250;297
Sankt Pölten(Land);319;133497;83852;325;661
Scheibbs;320;41711;29138;94;116
Tulln;321;107723;62161;212;487
Waidhofen an der Thaya;322;25644;15296;75;130
Wiener Neustadt(Land);323;80020;48811;207;333
Zwettl;325;41757;27583;84;123
Linz(Stadt);401;208445;115571;457;628
Steyr(Stadt);402;37915;21152;71;160
Wels(Stadt);403;63542;37036;159;153
Braunau am Inn;404;108388;72596;264;251
Eferding;405;33715;21475;77;81
Freistadt;406;67638;45117;191;189
Gmunden;407;102765;65449;245;304
Grieskirchen;408;65929;44357;150;169
Kirchdorf an der Krems;409;57882;36501;156;197
Linz-Land;410;154320;92779;285;434
Perg;411;69905;46791;151;181
Ried im Innkreis;412;62535;41876;170;144
Rohrbach;413;57034;37712;160;199
Schärding;414;57750;37471;155;110
Steyr-Land;415;61494;39854;152;230
Urfahr-Umgebung;416;87466;57540;158;276
Vöcklabruck;417;139989;93164;336;384
Wels-Land;418;75514;49727;118;207
Salzburg(Stadt);501;155743;95406;310;425
Hallein;502;61262;43429;143;126
Salzburg-Umgebung;503;155982;110017;310;407
Sankt Johann im Pongau;504;81962;54555;184;142
Tamsweg;505;20327;13290;67;34
Zell am See;506;89017;53609;192;154
Graz(Stadt);601;293929;157939;557;694
Deutschlandsberg;603;61092;34290;179;174
Graz-Umgebung;606;161131;91229;422;442
Leibnitz;610;86399;49168;187;287
Leoben;611;59341;29376;189;110
Liezen;612;79739;43968;224;158
Murau;614;27343;14562;59;41
Voitsberg;616;51165;26627;185;97
Weiz;617;91844;53302;254;276
Murtal;620;71398;36927;279;169
Bruck-Mürzzuschlag;621;98394;48137;353;210
Hartberg-Fürstenfeld;622;91091;51083;297;257
Südoststeiermark;623;84024;46796;293;232
Innsbruck-Stadt;701;130599;78960;247;307
Imst;702;61843;40467;92;150
Innsbruck-Land;703;183827;115951;275;525
Kitzbühel;704;65482;39540;97;98
Kufstein;705;112301;71847;243;221
Landeck;706;44681;30228;90;83
Lienz;707;48854;32363;145;124
Reutte;708;33427;20401;29;88
Schwaz;709;85478;51055;216;151
Bludenz;801;64943;41177;95;102
Bregenz;802;136369;81279;234;318
Dornbirn;803;91344;55766;168;242
Feldkirch;804;110547;68841;174;243
Wien;900;1951354;1220577;4342;7321
