Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8094;24;95
Rust(Stadt);102;2021;990;4;17
Eisenstadt-Umgebung;103;44488;23235;72;263
Güssing;104;25809;13269;100;80
Jennersdorf;105;17216;8387;42;69
Mattersburg;106;40731;20836;83;256
Neusiedl am See;107;61358;32222;86;385
Oberpullendorf;108;37556;19188;63;186
Oberwart;109;54682;27122;146;215
Klagenfurt Stadt;201;103297;46876;280;508
Villach Stadt;202;64125;29003;172;345
Hermagor;203;18069;9027;62;53
Klagenfurt Land;204;61114;29149;126;251
Sankt Veit an der Glan;205;53953;26441;166;194
Spittal an der Drau;206;75725;37694;267;266
Villach Land;207;65635;31761;196;275
Völkermarkt;208;41947;21943;121;156
Wolfsberg;209;52352;25704;182;169
Feldkirchen;210;29949;14606;83;107
Krems an der Donau(Stadt);301;24930;12322;73;130
Sankt Pölten(Stadt);302;56697;29465;139;284
Waidhofen an der Ybbs(Stadt);303;11187;6666;40;25
Wiener Neustadt(Stadt);304;47407;25102;186;244
Amstetten;305;117442;73840;308;521
Baden;306;148765;78027;329;746
Bruck an der Leitha;307;107297;56019;216;721
Gänserndorf;308;107504;53560;177;577
Gmünd;309;36152;18592;152;110
Hollabrunn;310;51879;25063;95;236
Horn;311;30875;15321;60;97
Korneuburg;312;92442;46319;142;593
Krems(Land);313;56840;30897;100;219
Lilienfeld;314;25491;14638;113;89
Melk;315;78779;47623;299;341
Mistelbach;316;76641;37847;101;353
Mödling;317;120412;60410;271;690
Neunkirchen;318;87048;45941;248;441
Sankt Pölten(Land);319;133497;72758;311;680
Scheibbs;320;41711;26240;95;178
Tulln;321;107723;53765;207;622
Waidhofen an der Thaya;322;25644;13402;72;86
Wiener Neustadt(Land);323;80020;43473;199;420
Zwettl;325;41757;24688;84;133
Linz(Stadt);401;208445;101561;439;734
Steyr(Stadt);402;37915;18612;68;109
Wels(Stadt);403;63542;33235;156;192
Braunau am Inn;404;108388;64940;255;283
Eferding;405;33715;18724;73;108
Freistadt;406;67638;39889;185;195
Gmunden;407;102765;57905;235;292
Grieskirchen;408;65929;38938;146;183
Kirchdorf an der Krems;409;57882;32036;148;207
Linz-Land;410;154320;81611;281;508
Perg;411;69905;41336;152;189
Ried im Innkreis;412;62535;37235;167;194
Rohrbach;413;57034;33749;158;147
Schärding;414;57750;33208;155;176
Steyr-Land;415;61494;34832;147;213
Urfahr-Umgebung;416;87466;50006;155;286
Vöcklabruck;417;139989;82762;333;526
Wels-Land;418;75514;43995;116;252
Salzburg(Stadt);501;155743;85417;298;597
Hallein;502;61262;39113;143;221
Salzburg-Umgebung;503;155982;98443;301;573
Sankt Johann im Pongau;504;81962;50180;188;264
Tamsweg;505;20327;11936;67;83
Zell am See;506;89017;48699;188;261
Graz(Stadt);601;293929;138514;541;1350
Deutschlandsberg;603;61092;30599;178;172
Graz-Umgebung;606;161131;79935;418;566
Leibnitz;610;86399;43376;185;308
Leoben;611;59341;25837;186;213
Liezen;612;79739;39323;219;208
Murau;614;27343;12795;60;85
Voitsberg;616;51165;23874;180;130
Weiz;617;91844;48265;254;318
Murtal;620;71398;33207;273;147
Bruck-Mürzzuschlag;621;98394;43056;355;267
Hartberg-Fürstenfeld;622;91091;46032;306;292
Südoststeiermark;623;84024;42115;291;223
Innsbruck-Stadt;701;130599;69946;228;604
Imst;702;61843;36562;87;226
Innsbruck-Land;703;183827;102409;266;730
Kitzbühel;704;65482;35236;98;256
Kufstein;705;112301;64162;238;384
Landeck;706;44681;27677;86;163
Lienz;707;48854;28534;138;175
Reutte;708;33427;18370;28;123
Schwaz;709;85478;46172;211;278
Bludenz;801;64943;37723;94;118
Bregenz;802;136369;74909;230;252
Dornbirn;803;91344;51290;164;178
Feldkirch;804;110547;62594;172;255
Wien;900;1951354;1083553;4153;12910
