Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8517;24;112
Rust(Stadt);102;2021;1049;4;7
Eisenstadt-Umgebung;103;44488;24489;72;292
Güssing;104;25809;13833;100;171
Jennersdorf;105;17216;8763;43;120
Mattersburg;106;40731;22300;83;354
Neusiedl am See;107;61358;34552;87;322
Oberpullendorf;108;37556;20689;63;346
Oberwart;109;54682;28668;145;400
Klagenfurt Stadt;201;103297;50208;288;833
Villach Stadt;202;64125;31060;174;626
Hermagor;203;18069;9481;62;144
Klagenfurt Land;204;61114;31157;128;584
Sankt Veit an der Glan;205;53953;28389;167;574
Spittal an der Drau;206;75725;39879;270;573
Villach Land;207;65635;33926;197;650
Völkermarkt;208;41947;23552;122;431
Wolfsberg;209;52352;27139;187;454
Feldkirchen;210;29949;15493;83;259
Krems an der Donau(Stadt);301;24930;12980;74;159
Sankt Pölten(Stadt);302;56697;31237;142;467
Waidhofen an der Ybbs(Stadt);303;11187;7140;41;121
Wiener Neustadt(Stadt);304;47407;26381;193;292
Amstetten;305;117442;78306;309;1231
Baden;306;148765;82010;329;1181
Bruck an der Leitha;307;107297;59580;215;778
Gänserndorf;308;107504;56726;181;757
Gmünd;309;36152;19423;151;242
Hollabrunn;310;51879;26640;98;373
Horn;311;30875;15922;60;177
Korneuburg;312;92442;49346;145;783
Krems(Land);313;56840;32447;104;466
Lilienfeld;314;25491;15357;113;183
Melk;315;78779;51031;314;735
Mistelbach;316;76641;40196;103;607
Mödling;317;120412;64183;269;1006
Neunkirchen;318;87048;48556;248;634
Sankt Pölten(Land);319;133497;77783;320;1274
Scheibbs;320;41711;27701;94;325
Tulln;321;107723;57436;209;957
Waidhofen an der Thaya;322;25644;14226;73;212
Wiener Neustadt(Land);323;80020;45647;200;636
Zwettl;325;41757;25909;85;362
Linz(Stadt);401;208445;107511;450;1666
Steyr(Stadt);402;37915;19591;70;256
Wels(Stadt);403;63542;35026;156;526
Braunau am Inn;404;108388;68413;258;1225
Eferding;405;33715;20044;75;475
Freistadt;406;67638;42446;189;601
Gmunden;407;102765;61164;238;1056
Grieskirchen;408;65929;41564;146;905
Kirchdorf an der Krems;409;57882;33937;150;677
Linz-Land;410;154320;86547;288;1714
Perg;411;69905;43975;150;842
Ried im Innkreis;412;62535;39153;168;777
Rohrbach;413;57034;35351;159;492
Schärding;414;57750;35410;155;900
Steyr-Land;415;61494;37051;151;725
Urfahr-Umgebung;416;87466;53414;157;1034
Vöcklabruck;417;139989;87250;334;1364
Wels-Land;418;75514;46537;116;802
Salzburg(Stadt);501;155743;89870;300;1463
Hallein;502;61262;40962;143;614
Salzburg-Umgebung;503;155982;103625;306;1885
Sankt Johann im Pongau;504;81962;52371;188;715
Tamsweg;505;20327;12599;67;198
Zell am See;506;89017;50763;188;742
Graz(Stadt);601;293929;147392;547;2433
Deutschlandsberg;603;61092;32068;179;500
Graz-Umgebung;606;161131;84822;419;1589
Leibnitz;610;86399;45934;186;785
Leoben;611;59341;27450;188;462
Liezen;612;79739;41145;222;503
Murau;614;27343;13468;60;225
Voitsberg;616;51165;25057;183;413
Weiz;617;91844;50371;255;616
Murtal;620;71398;34718;274;435
Bruck-Mürzzuschlag;621;98394;45198;354;594
Hartberg-Fürstenfeld;622;91091;47991;306;596
Südoststeiermark;623;84024;44044;292;600
Innsbruck-Stadt;701;130599;73961;237;1289
Imst;702;61843;38261;88;566
Innsbruck-Land;703;183827;108383;272;1975
Kitzbühel;704;65482;37209;97;676
Kufstein;705;112301;67899;239;1238
Landeck;706;44681;28789;89;330
Lienz;707;48854;30348;142;561
Reutte;708;33427;19303;28;261
Schwaz;709;85478;48553;213;734
Bludenz;801;64943;39292;93;600
Bregenz;802;136369;77378;230;813
Dornbirn;803;91344;53167;167;532
Feldkirch;804;110547;65503;173;1013
Wien;900;1951354;1152531;4250;14082
