Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10667;25;14
Rust(Stadt);102;2021;1323;5;2
Eisenstadt-Umgebung;103;44488;30137;77;40
Güssing;104;25809;16905;101;7
Jennersdorf;105;17216;10078;44;3
Mattersburg;106;40731;26932;88;26
Neusiedl am See;107;61358;42653;85;58
Oberpullendorf;108;37556;25119;68;35
Oberwart;109;54682;34697;145;33
Klagenfurt Stadt;201;103297;59403;303;31
Villach Stadt;202;64125;35749;174;40
Hermagor;203;18069;10708;66;7
Klagenfurt Land;204;61114;36010;127;16
Sankt Veit an der Glan;205;53953;33062;167;17
Spittal an der Drau;206;75725;44610;275;35
Villach Land;207;65635;38609;204;27
Völkermarkt;208;41947;26635;121;14
Wolfsberg;209;52352;30361;203;6
Feldkirchen;210;29949;17372;83;13
Krems an der Donau(Stadt);301;24930;15861;75;6
Sankt Pölten(Stadt);302;56697;37929;146;43
Waidhofen an der Ybbs(Stadt);303;11187;8131;59;6
Wiener Neustadt(Stadt);304;47407;31106;223;33
Amstetten;305;117442;90098;309;55
Baden;306;148765;99727;364;164
Bruck an der Leitha;307;107297;74010;220;127
Gänserndorf;308;107504;70846;243;107
Gmünd;309;36152;23141;158;30
Hollabrunn;310;51879;32864;116;34
Horn;311;30875;19201;60;17
Korneuburg;312;92442;63324;145;111
Krems(Land);313;56840;38828;153;23
Lilienfeld;314;25491;17762;111;11
Melk;315;78779;59507;472;41
Mistelbach;316;76641;50131;107;74
Mödling;317;120412;81487;308;139
Neunkirchen;318;87048;57613;251;86
Sankt Pölten(Land);319;133497;95052;336;117
Scheibbs;320;41711;31522;98;15
Tulln;321;107723;71802;214;104
Waidhofen an der Thaya;322;25644;17078;80;11
Wiener Neustadt(Land);323;80020;54098;217;49
Zwettl;325;41757;30190;84;26
Linz(Stadt);401;208445;127053;474;105
Steyr(Stadt);402;37915;23360;84;28
Wels(Stadt);403;63542;40347;165;50
Braunau am Inn;404;108388;77137;269;29
Eferding;405;33715;23375;81;15
Freistadt;406;67638;48513;201;27
Gmunden;407;102765;71078;256;40
Grieskirchen;408;65929;47873;158;28
Kirchdorf an der Krems;409;57882;39519;167;45
Linz-Land;410;154320;101123;295;67
Perg;411;69905;50744;155;13
Ried im Innkreis;412;62535;44947;170;23
Rohrbach;413;57034;40772;165;11
Schärding;414;57750;39918;156;13
Steyr-Land;415;61494;43459;158;38
Urfahr-Umgebung;416;87466;62709;161;38
Vöcklabruck;417;139989;100240;340;51
Wels-Land;418;75514;54475;123;39
Salzburg(Stadt);501;155743;103504;340;83
Hallein;502;61262;45947;148;27
Salzburg-Umgebung;503;155982;117555;318;53
Sankt Johann im Pongau;504;81962;57520;184;19
Tamsweg;505;20327;13940;68;6
Zell am See;506;89017;56655;200;18
Graz(Stadt);601;293929;173513;607;112
Deutschlandsberg;603;61092;36392;184;29
Graz-Umgebung;606;161131;99797;441;70
Leibnitz;610;86399;53409;194;33
Leoben;611;59341;31733;197;13
Liezen;612;79739;46788;229;19
Murau;614;27343;15150;60;5
Voitsberg;616;51165;28359;191;7
Weiz;617;91844;56790;259;21
Murtal;620;71398;39293;294;24
Bruck-Mürzzuschlag;621;98394;51791;359;27
Hartberg-Fürstenfeld;622;91091;55130;311;22
Südoststeiermark;623;84024;50394;295;37
Innsbruck-Stadt;701;130599;86442;263;67
Imst;702;61843;43150;104;20
Innsbruck-Land;703;183827;125990;293;101
Kitzbühel;704;65482;42003;102;13
Kufstein;705;112301;75581;256;20
Landeck;706;44681;32270;93;8
Lienz;707;48854;33961;148;13
Reutte;708;33427;21674;34;11
Schwaz;709;85478;54210;222;23
Bludenz;801;64943;43352;98;2
Bregenz;802;136369;86040;242;10
Dornbirn;803;91344;59494;171;3
Feldkirch;804;110547;72688;179;8
Wien;900;1951354;1413808;4783;2366
