Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"715,8",834,"3391,70",3952
Baden,Niederösterreich,"226,20",332,"2080,40",3053
Bludenz,Vorarlberg,"402,5",258,"3383,40",2169
Braunau am Inn,Oberösterreich,"542,90",573,"2745,50",2898
Bregenz,Vorarlberg,"382,3",516,"3582,60",4836
Bruck an der Leitha,Niederösterreich,"224,60",233,"1949,20",2022
Bruck-Mürzzuschlag,Steiermark,"455,9",450,2456,2424
Deutschlandsberg,Steiermark,"241,50",147,1735,1056
Dornbirn,Vorarlberg,"399,3",359,"4439,90",3992
Eferding,Oberösterreich,"919,3",305,"5051,50",1676
Eisenstadt,Burgenland,"290,2",43,"2402,80",356
Eisenstadt-Umgebung,Burgenland,"254,4",110,"2155,60",932
Feldkirch,Vorarlberg,"460,5",498,"3656,60",3954
Feldkirchen,Kärnten,"528,4",158,"2438,00",729
Freistadt,Oberösterreich,"460,7",308,"3990,40",2668
Gänserndorf,Niederösterreich,"148,9",156,"1505,00",1577
Gmünd,Niederösterreich,383,140,2856,1044
Gmunden,Oberösterreich,"388,8",396,"3022,80",3079
Graz,Steiermark,"294,4",857,"2255,50",6565
Graz-Umgebung,Steiermark,"322,3",503,"2048,40",3197
Grieskirchen,Oberösterreich,"935,6",607,"4508,70",2925
Güssing,Burgenland,"319,1",82,"2661,60",684
Hallein,Salzburg,"631,30",384,"4235,20",2576
Hartberg-Fürstenfeld,Steiermark,"430,4",390,"2753,70",2495
Hermagor,Kärnten,"465,3",84,"2586,70",467
Hollabrunn,Niederösterreich,"221,4",113,"1867,40",953
Horn,Niederösterreich,"184,3",57,"1470,80",455
Imst,Tirol,"415,10",251,"3624,70",2192
Innsbruck-Land,Tirol,"498,70",900,"3779,90",6821
Innsbruck-Stadt,Tirol,349,460,"4032,30",5321
Jennersdorf,Burgenland,"315,80",54,"2708,10",463
Kirchdorf an der Krems,Oberösterreich,"476,60",272,"2759,70",1575
Kitzbühel,Tirol,"428,60",275,"3151,10",2022
Klagenfurt Land,Kärnten,"523,20",314,"2411,10",1447
Klagenfurt Stadt,Kärnten,"411,60",417,"2557,70",2591
Korneuburg,Niederösterreich,"171,00",156,"2003,20",1828
Krems (Land),Niederösterreich,"313,30",177,"2713,90",1533
Krems an der Donau,Niederösterreich,403,101,"2815,90",705
Kufstein,Tirol,"738,10",814,"4527,30",4993
Landeck,Tirol,"259,10",115,"4501,40",1998
Leibnitz,Steiermark,"333,90",283,"2537,90",2151
Leoben,Steiermark,"509,20",304,"2494,10",1489
Lienz,Tirol,"861,80",420,"3299,30",1608
Liezen,Steiermark,"474,60",378,"2593,80",2066
Lilienfeld,Niederösterreich,331,85,"2662,20",683
Linz,Oberösterreich,"387,70",801,"3197,60",6606
Linz-Land,Oberösterreich,"430,10",651,"3219,90",4874
Mattersburg,Burgenland,"327,20",131,"2077,80",832
Melk,Niederösterreich,"489,80",383,"2629,50",2056
Mistelbach,Niederösterreich,"170,60",129,"1548,40",1171
Mödling,Niederösterreich,"187,20",223,"2067,70",2463
Murau,Steiermark,"628,10",173,"2029,60",559
Murtal,Steiermark,"550,90",395,"2253,90",1616
Neunkirchen,Niederösterreich,"254,80",220,"2046,50",1767
Neusiedl am See,Burgenland,"295,00",177,"1963,70",1178
Oberpullendorf,Burgenland,"425,30",159,"2888,90",1080
Oberwart,Burgenland,"302,60",164,"2780,90",1507
Perg,Oberösterreich,"639,40",441,"3932,30",2712
Reutte,Tirol,"283,20",93,"2049,50",673
Ried im Innkreis,Oberösterreich,"656,50",405,"4697,70",2898
Rohrbach,Oberösterreich,"684,40",387,"5669,80",3206
Rust,Burgenland,455,9,"2323,20",46
Salzburg,Salzburg,"558,60",866,"2826,70",4382
Salzburg-Umgebung,Salzburg,"534,90",821,"3322,60",5100
Sankt Johann im Pongau,Salzburg,"731,6",594,"4893,20",3973
Sankt Pölten,Niederösterreich,"453,9",252,"2750,70",1527
Sankt Pölten (Land),Niederösterreich,"352,2",464,"2354,10",3101
Sankt Veit an der Glan,Kärnten,"791,7",429,2862,1551
Schärding,Oberösterreich,"580,2",333,4259,2444
Scheibbs,Niederösterreich,"729,2",302,"3539,90",1466
Schwaz,Tirol,"808,7",682,6666,5621
Spittal an der Drau,Kärnten,"366,4",278,"1386,60",1052
Steyr,Oberösterreich,452,172,"3129,60",1191
Steyr-Land,Oberösterreich,"485,9",295,3757,2281
