Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10678;25;4
Rust(Stadt);102;2021;1327;5;1
Eisenstadt-Umgebung;103;44488;30181;78;14
Güssing;104;25809;16920;101;5
Jennersdorf;105;17216;10097;44;8
Mattersburg;106;40731;26985;88;17
Neusiedl am See;107;61358;42720;85;20
Oberpullendorf;108;37556;25172;68;25
Oberwart;109;54682;34730;145;10
Klagenfurt Stadt;201;103297;59461;304;21
Villach Stadt;202;64125;35804;174;21
Hermagor;203;18069;10711;66;2
Klagenfurt Land;204;61114;36041;127;9
Sankt Veit an der Glan;205;53953;33099;167;12
Spittal an der Drau;206;75725;44648;275;6
Villach Land;207;65635;38648;204;10
Völkermarkt;208;41947;26651;121;4
Wolfsberg;209;52352;30378;203;11
Feldkirchen;210;29949;17387;83;4
Krems an der Donau(Stadt);301;24930;15879;75;6
Sankt Pölten(Stadt);302;56697;38006;146;24
Waidhofen an der Ybbs(Stadt);303;11187;8135;59;0
Wiener Neustadt(Stadt);304;47407;31159;223;20
Amstetten;305;117442;90179;309;26
Baden;306;148765;99926;364;67
Bruck an der Leitha;307;107297;74192;220;63
Gänserndorf;308;107504;71003;305;54
Gmünd;309;36152;23176;158;9
Hollabrunn;310;51879;32892;116;9
Horn;311;30875;19213;60;4
Korneuburg;312;92442;63463;145;56
Krems(Land);313;56840;38873;163;18
Lilienfeld;314;25491;17785;111;2
Melk;315;78779;59550;493;12
Mistelbach;316;76641;50206;107;31
Mödling;317;120412;81696;308;78
Neunkirchen;318;87048;57733;251;43
Sankt Pölten(Land);319;133497;95213;336;56
Scheibbs;320;41711;31539;98;4
Tulln;321;107723;71970;214;59
Waidhofen an der Thaya;322;25644;17102;80;7
Wiener Neustadt(Land);323;80020;54176;218;21
Zwettl;325;41757;30247;84;13
Linz(Stadt);401;208445;127236;474;61
Steyr(Stadt);402;37915;23386;84;5
Wels(Stadt);403;63542;40413;165;15
Braunau am Inn;404;108388;77174;270;13
Eferding;405;33715;23390;81;5
Freistadt;406;67638;48549;202;10
Gmunden;407;102765;71136;256;11
Grieskirchen;408;65929;47894;159;10
Kirchdorf an der Krems;409;57882;39558;167;10
Linz-Land;410;154320;101226;296;32
Perg;411;69905;50784;155;13
Ried im Innkreis;412;62535;44968;170;6
Rohrbach;413;57034;40786;165;5
Schärding;414;57750;39927;156;3
Steyr-Land;415;61494;43482;158;3
Urfahr-Umgebung;416;87466;62745;161;11
Vöcklabruck;417;139989;100305;340;23
Wels-Land;418;75514;54526;123;16
Salzburg(Stadt);501;155743;103618;342;38
Hallein;502;61262;45983;148;9
Salzburg-Umgebung;503;155982;117630;318;35
Sankt Johann im Pongau;504;81962;57544;184;10
Tamsweg;505;20327;13946;68;1
Zell am See;506;89017;56696;201;15
Graz(Stadt);601;293929;173750;608;77
Deutschlandsberg;603;61092;36408;184;5
Graz-Umgebung;606;161131;99927;441;38
Leibnitz;610;86399;53460;195;16
Leoben;611;59341;31751;197;7
Liezen;612;79739;46812;229;10
Murau;614;27343;15164;60;5
Voitsberg;616;51165;28373;191;6
Weiz;617;91844;56841;259;12
Murtal;620;71398;39321;294;16
Bruck-Mürzzuschlag;621;98394;51830;359;7
Hartberg-Fürstenfeld;622;91091;55178;311;18
Südoststeiermark;623;84024;50457;296;15
Innsbruck-Stadt;701;130599;86533;261;30
Imst;702;61843;43187;103;14
Innsbruck-Land;703;183827;126092;292;33
Kitzbühel;704;65482;42020;101;1
Kufstein;705;112301;75599;256;4
Landeck;706;44681;32288;93;8
Lienz;707;48854;33973;148;5
Reutte;708;33427;21704;34;7
Schwaz;709;85478;54226;222;4
Bludenz;801;64943;43369;99;5
Bregenz;802;136369;86119;242;7
Dornbirn;803;91344;59539;171;5
Feldkirch;804;110547;72734;179;5
Wien;900;1951354;1417721;4804;1223
