Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10672;25;5
Rust(Stadt);102;2021;1326;5;3
Eisenstadt-Umgebung;103;44488;30164;78;27
Güssing;104;25809;16915;101;10
Jennersdorf;105;17216;10085;44;7
Mattersburg;106;40731;26958;88;25
Neusiedl am See;107;61358;42687;85;34
Oberpullendorf;108;37556;25136;68;18
Oberwart;109;54682;34713;145;16
Klagenfurt Stadt;201;103297;59434;303;31
Villach Stadt;202;64125;35772;174;24
Hermagor;203;18069;10709;66;1
Klagenfurt Land;204;61114;36027;127;17
Sankt Veit an der Glan;205;53953;33081;167;19
Spittal an der Drau;206;75725;44628;275;18
Villach Land;207;65635;38628;204;18
Völkermarkt;208;41947;26644;121;9
Wolfsberg;209;52352;30365;203;4
Feldkirchen;210;29949;17381;83;9
Krems an der Donau(Stadt);301;24930;15869;75;8
Sankt Pölten(Stadt);302;56697;37970;146;41
Waidhofen an der Ybbs(Stadt);303;11187;8134;59;3
Wiener Neustadt(Stadt);304;47407;31134;223;27
Amstetten;305;117442;90136;309;38
Baden;306;148765;99817;364;88
Bruck an der Leitha;307;107297;74099;220;87
Gänserndorf;308;107504;70923;278;77
Gmünd;309;36152;23161;158;20
Hollabrunn;310;51879;32876;116;12
Horn;311;30875;19205;60;4
Korneuburg;312;92442;63375;145;52
Krems(Land);313;56840;38845;153;17
Lilienfeld;314;25491;17779;111;17
Melk;315;78779;59531;478;24
Mistelbach;316;76641;50159;107;28
Mödling;317;120412;81581;308;94
Neunkirchen;318;87048;57664;251;51
Sankt Pölten(Land);319;133497;95119;336;67
Scheibbs;320;41711;31528;98;6
Tulln;321;107723;71881;214;79
Waidhofen an der Thaya;322;25644;17091;80;13
Wiener Neustadt(Land);323;80020;54145;218;45
Zwettl;325;41757;30222;84;32
Linz(Stadt);401;208445;127140;474;89
Steyr(Stadt);402;37915;23377;84;17
Wels(Stadt);403;63542;40389;165;42
Braunau am Inn;404;108388;77157;270;19
Eferding;405;33715;23385;81;10
Freistadt;406;67638;48534;202;22
Gmunden;407;102765;71112;256;34
Grieskirchen;408;65929;47881;158;8
Kirchdorf an der Krems;409;57882;39533;167;14
Linz-Land;410;154320;101165;295;42
Perg;411;69905;50762;155;18
Ried im Innkreis;412;62535;44957;170;10
Rohrbach;413;57034;40777;165;5
Schärding;414;57750;39921;156;3
Steyr-Land;415;61494;43475;158;16
Urfahr-Umgebung;416;87466;62721;161;13
Vöcklabruck;417;139989;100270;340;29
Wels-Land;418;75514;54501;123;26
Salzburg(Stadt);501;155743;103558;341;52
Hallein;502;61262;45968;148;21
Salzburg-Umgebung;503;155982;117584;318;26
Sankt Johann im Pongau;504;81962;57529;184;10
Tamsweg;505;20327;13945;68;5
Zell am See;506;89017;56675;201;20
Graz(Stadt);601;293929;173616;608;105
Deutschlandsberg;603;61092;36397;184;5
Graz-Umgebung;606;161131;99857;441;57
Leibnitz;610;86399;53434;194;26
Leoben;611;59341;31740;197;7
Liezen;612;79739;46795;229;7
Murau;614;27343;15157;60;7
Voitsberg;616;51165;28365;191;6
Weiz;617;91844;56821;259;31
Murtal;620;71398;39300;294;7
Bruck-Mürzzuschlag;621;98394;51815;359;25
Hartberg-Fürstenfeld;622;91091;55148;311;18
Südoststeiermark;623;84024;50431;295;35
Innsbruck-Stadt;701;130599;86490;261;49
Imst;702;61843;43169;103;19
Innsbruck-Land;703;183827;126040;293;51
Kitzbühel;704;65482;42014;102;12
Kufstein;705;112301;75589;256;8
Landeck;706;44681;32278;93;8
Lienz;707;48854;33966;148;5
Reutte;708;33427;21693;34;19
Schwaz;709;85478;54218;222;7
Bludenz;801;64943;43353;98;1
Bregenz;802;136369;86043;242;3
Dornbirn;803;91344;59496;171;3
Feldkirch;804;110547;72694;179;6
Wien;900;1951354;1415750;4788;1935
