Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,133,155,"5894,30",6868
Baden,Niederösterreich,137,201,"3471,90",5095
Bludenz,Vorarlberg,"145,1",93,"4838,80",3102
Braunau am Inn,Oberösterreich,"139,3",147,"4648,80",4907
Bregenz,Vorarlberg,"128,9",174,"4976,00",6717
Bruck an der Leitha,Niederösterreich,"104,1",108,"3038,50",3152
Bruck-Mürzzuschlag,Steiermark,"82,1",81,"4020,40",3968
Deutschlandsberg,Steiermark,"142,9",87,"3573,40",2175
Dornbirn,Vorarlberg,"135,7",122,"6121,50",5504
Eferding,Oberösterreich,"87,4",29,"6395,80",2122
Eisenstadt,Burgenland,81,12,"3766,20",558
Eisenstadt-Umgebung,Burgenland,"83,3",36,"3131,60",1354
Feldkirch,Vorarlberg,"170,2",184,"5426,70",5868
Feldkirchen,Kärnten,"190,6",57,"5026,40",1503
Freistadt,Oberösterreich,"130,1",87,"5809,10",3884
Gänserndorf,Niederösterreich,"122,2",128,"2583,50",2707
Gmünd,Niederösterreich,"136,8",50,"4489,40",1641
Gmunden,Oberösterreich,"173,8",177,"5120,80",5216
Graz,Steiermark,"71,5",208,"3354,50",9764
Graz-Umgebung,Steiermark,"67,3",105,"3345,90",5222
Grieskirchen,Oberösterreich,"109,4",71,"6218,10",4034
Güssing,Burgenland,"171,2",44,"4346,50",1117
Hallein,Salzburg,"307,4",187,"7421,40",4514
Hartberg-Fürstenfeld,Steiermark,"82,8",75,"4445,60",4028
Hermagor,Kärnten,349,63,"6181,50",1116
Hollabrunn,Niederösterreich,"58,8",30,"2453,30",1252
Horn,Niederösterreich,84,26,"2169,00",671
Imst,Tirol,"52,9",32,"5322,90",3219
Innsbruck-Land,Tirol,72,130,"5283,40",9534
Innsbruck-Stadt,Tirol,"66,7",88,"5044,70",6657
Jennersdorf,Burgenland,"111,1",19,"4088,40",699
Kirchdorf an der Krems,Oberösterreich,"126,2",72,"4741,50",2706
Kitzbühel,Tirol,"210,4",135,"4896,50",3142
Klagenfurt Land,Kärnten,"171,6",103,"4405,60",2644
Klagenfurt Stadt,Kärnten,76,77,"4110,60",4164
Korneuburg,Niederösterreich,"85,5",78,"2741,80",2502
Krems (Land),Niederösterreich,"118,6",67,"3753,10",2120
Krems an der Donau,Niederösterreich,"55,9",14,"3690,70",924
Kufstein,Tirol,"76,2",84,"6068,70",6693
Landeck,Tirol,"78,9",35,"6337,60",2813
Leibnitz,Steiermark,105,89,"3999,70",3390
Leoben,Steiermark,"58,6",35,"3688,40",2202
Lienz,Tirol,"178,5",87,"5915,30",2883
Liezen,Steiermark,"222,2",177,"4460,70",3553
Lilienfeld,Niederösterreich,"105,2",27,"3975,80",1020
Linz,Oberösterreich,75,155,"4436,70",9166
Linz-Land,Oberösterreich,"65,4",99,"4480,40",6782
Mattersburg,Burgenland,"127,4",51,"3289,00",1317
Melk,Niederösterreich,"124,1",97,"4386,70",3430
Mistelbach,Niederösterreich,"83,3",63,"2318,00",1753
Mödling,Niederösterreich,"78,1",93,"3091,10",3682
Murau,Steiermark,"123,4",34,"4193,40",1155
Murtal,Steiermark,"150,6",108,"4361,30",3127
Neunkirchen,Niederösterreich,"157,5",136,"3731,60",3222
Neusiedl am See,Burgenland,"111,7",67,"3133,90",1880
Oberpullendorf,Burgenland,"80,2",30,"3956,20",1479
Oberwart,Burgenland,"68,3",37,"3686,90",1998
Perg,Oberösterreich,"78,3",54,"5569,20",3841
Reutte,Tirol,"100,5",33,"3441,10",1130
Ried im Innkreis,Oberösterreich,"196,1",121,"6428,90",3966
Rohrbach,Oberösterreich,"134,4",76,"7321,60",4140
Rust,Burgenland,101,2,"3181,80",63
Salzburg,Salzburg,"208,4",323,"4769,00",7393
Salzburg-Umgebung,Salzburg,"158,3",243,"5282,40",8108
Sankt Johann im Pongau,Salzburg,"241,4",196,"7535,00",6118
Sankt Pölten,Niederösterreich,"93,7",52,"4256,60",2363
Sankt Pölten (Land),Niederösterreich,"89,6",118,"3498,80",4609
Sankt Veit an der Glan,Kärnten,"116,3",63,"5005,00",2712
Schärding,Oberösterreich,"101,1",58,"6790,30",3897
Scheibbs,Niederösterreich,"243,9",101,"5577,80",2310
Schwaz,Tirol,"139,9",118,"8444,30",7121
Spittal an der Drau,Kärnten,"313,7",238,"3614,20",2742
Steyr,Oberösterreich,"60,4",23,"4356,70",1658
Steyr-Land,Oberösterreich,"69,2",42,"5296,70",3216
Südoststeiermark,Steiermark,"130,9",110,"4025,70",3383
Tamsweg,Salzburg,"533,3",108,"8804,50",1783
Tulln,Niederösterreich,"132,9",139,"3230,60",3379
Urfahr-Umgebung,Oberösterreich,"46,5",40,"5562,50",4784
Villach Land,Kärnten,195,126,"4062,30",2625
Villach Stadt,Kärnten,"73,2",46,"3578,10",2250
Vöcklabruck,Oberösterreich,"103,4",142,"5254,30",7214
Voitsberg,Steiermark,"109,7",56,"4088,60",2087
Völkermarkt,Kärnten,"100,3",42,"5964,80",2497
Waidhofen an der Thaya,Niederösterreich,"132,4",34,"3617,30",929
Waidhofen an der Ybbs,Niederösterreich,"285,2",32,"5355,60",601
Weiz,Steiermark,"55,2",50,"3335,80",3024
Wels,Oberösterreich,"155,3",97,"5319,40",3323
Wels-Land,Oberösterreich,"85,4",63,"4509,50",3327
Wien,Wien,"97,3",#ERROR!,"4112,00",78589
Wiener Neustadt,Niederösterreich,"126,6",58,"4026,40",1845
Wiener Neustadt (Land),Niederösterreich,"136,6",107,"3220,70",2522
Wolfsberg,Kärnten,"85,5",45,"4775,00",2512
Zell am See,Salzburg,"189,4",166,"5781,30",5066
Zwettl,Niederösterreich,"316,8",133,"4901,50",2058
